순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,최재훈,hanwha,포수,78,540.2,0.524,5.7
2,이원석,hanwha,중견수,37,193.0,0.382,4.15
3,최인호,hanwha,좌익수,60,383.2,0.349,3.8
4,이도윤,hanwha,유격수,73,513.1,0.299,3.26
5,이재원,hanwha,포수,44,222.2,0.24,2.61
6,김강민,hanwha,중견수,31,153.1,0.218,2.37
7,이진영,hanwha,중견수,19,109.0,0.209,2.28
8,황영묵,hanwha,2루수,46,320.2,0.18,1.96
9,장진혁,hanwha,우익수,14,45.1,0.177,1.93
10,임종찬,hanwha,우익수,13,33.0,0.141,1.53
11,박상언,hanwha,포수,26,113.0,0.121,1.31
12,이원석,hanwha,좌익수,6,25.0,0.073,0.8
13,정은원,hanwha,좌익수,10,70.0,0.071,0.78
14,문현빈,hanwha,3루수,3,20.0,0.057,0.62
15,페라자,hanwha,중견수,1,2.0,0.052,0.57
16,이도윤,hanwha,2루수,19,82.0,0.041,0.44
17,유로결,hanwha,우익수,1,2.0,0.029,0.31
18,이상혁,hanwha,우익수,6,9.0,0.023,0.25
19,정은원,hanwha,중견수,6,46.0,0.006,0.07
20,정은원,hanwha,2루수,4,31.0,-0.001,-0.01
21,하주석,hanwha,유격수,26,155.0,-0.002,-0.02
22,문현빈,hanwha,유격수,1,2.0,-0.003,-0.03
23,이상혁,hanwha,중견수,3,7.0,-0.01,-0.11
23,유로결,hanwha,중견수,2,18.0,-0.01,-0.11
25,채은성,hanwha,우익수,23,181.0,-0.033,-0.36
26,유로결,hanwha,좌익수,2,11.0,-0.037,-0.4
27,안치홍,hanwha,2루수,12,89.0,-0.041,-0.45
28,장진혁,hanwha,좌익수,17,81.0,-0.074,-0.81
29,황영묵,hanwha,유격수,35,207.0,-0.081,-0.88
30,김인환,hanwha,1루수,1,6.0,-0.088,-0.96
31,장진혁,hanwha,중견수,34,243.0,-0.095,-1.04
32,하주석,hanwha,3루수,8,52.1,-0.103,-1.12
33,이진영,hanwha,우익수,6,18.0,-0.105,-1.14
34,페라자,hanwha,우익수,38,303.0,-0.119,-1.3
35,이원석,hanwha,우익수,10,30.0,-0.144,-1.56
36,김태연,hanwha,2루수,6,30.2,-0.21,-2.29
37,김인환,hanwha,좌익수,7,43.0,-0.23,-2.51
38,임종찬,hanwha,중견수,16,105.0,-0.235,-2.56
39,노시환,hanwha,3루수,91,800.0,-0.278,-3.03
40,문현빈,hanwha,2루수,49,324.0,-0.361,-3.93
41,페라자,hanwha,좌익수,41,259.2,-0.37,-4.03
42,김태연,hanwha,우익수,33,256.0,-0.377,-4.1
43,김태연,hanwha,1루수,41,283.1,-0.622,-6.77
44,안치홍,hanwha,1루수,35,286.0,-0.649,-7.07
45,채은성,hanwha,1루수,37,302.0,-0.65,-7.08
55,이명기,hanwha,좌익수,1,1.0,nan,nan
55,이상혁,hanwha,좌익수,2,3.0,nan,nan
55,주현상,hanwha,투수,43,51.2,nan,nan
55,김서현,hanwha,투수,16,16.2,nan,nan
55,이도윤,hanwha,3루수,2,2.0,nan,nan
55,황영묵,hanwha,3루수,3,3.0,nan,nan
55,이명기,hanwha,중견수,1,1.0,nan,nan
55,장규현,hanwha,포수,1,1.0,nan,nan
55,박상원,hanwha,투수,38,38.0,nan,nan
