순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,김태연,한화,0.312,30,64,71,0.90,2,0.59,3.88,0.188,52.2,0.3
2,황영묵,한화,0.311,13,79,52,1.52,4,0.44,3.66,0.092,31.7,0.262
3,안치홍,한화,0.302,26,93,108,0.86,6,0.66,3.88,0.125,58.6,0.275
4,김인환,한화,0.300,1,6,7,0.86,1,0.25,3.85,0.100,4.1,0.264
5,이재원,한화,0.298,2,20,29,0.69,0,0.38,3.22,0.024,10.3,0.233
6,페라자,한화,0.297,40,69,71,0.97,5,0.50,3.96,0.241,61.3,0.306
7,박상언,한화,0.286,3,6,12,0.50,0,0.75,4.02,0.071,7.4,0.28
8,최재훈,한화,0.277,11,50,55,0.91,0,0.77,4.20,0.069,31.4,0.272
8,하주석,한화,0.277,8,23,20,1.15,1,0.28,3.43,0.106,11.5,0.246
10,노시환,한화,0.270,33,84,98,0.86,4,0.42,3.84,0.197,59.5,0.272
11,최인호,한화,0.268,14,58,48,1.21,3,0.77,3.96,0.098,25.6,0.251
12,이도윤,한화,0.268,6,68,66,1.03,5,0.58,3.78,0.035,24.8,0.225
13,채은성,한화,0.253,27,73,96,0.76,2,0.46,3.74,0.163,39.4,0.248
14,이원석,한화,0.252,5,26,26,1.00,0,0.46,3.93,0.058,11.2,0.225
15,문현빈,한화,0.247,14,47,47,1.00,2,0.41,3.78,0.135,19.2,0.237
16,장진혁,한화,0.228,9,43,31,1.39,2,0.38,4.14,0.114,17.2,0.225
17,김강민,한화,0.224,1,14,24,0.58,0,0.38,3.72,0.039,7.3,0.211
18,유로결,한화,0.214,0,5,4,1.25,0,1.00,3.69,0.000,0.5,0.194
19,이진영,한화,0.200,4,14,12,1.17,0,0.33,4.27,0.073,4.6,0.204
20,정은원,한화,0.172,5,22,15,1.47,0,0.81,4.37,0.125,7.6,0.215
21,이상혁,한화,0.167,0,4,0,-,0,0.00,2.83,0.000,0.3,0.117
22,임종찬,한화,0.158,5,12,17,0.71,2,0.32,3.66,0.123,3.1,0.183
23,김서현,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
23,박상원,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
23,이명기,한화,0.000,0,2,2,1.00,0,0.00,3.63,0.000,-0.6,0.0
23,장규현,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
23,주현상,한화,-,0,0,0,-,0,-,-,-,0.0,0.0
