순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,최재훈,hanwha,포수,74,515.2,0.49,5.29
2,이원석,hanwha,중견수,37,193.0,0.365,3.94
3,이도윤,hanwha,유격수,70,506.1,0.352,3.8
4,최인호,hanwha,좌익수,60,383.2,0.306,3.3
5,이재원,hanwha,포수,41,211.2,0.208,2.24
6,김강민,hanwha,중견수,31,153.1,0.201,2.17
7,이진영,hanwha,중견수,19,109.0,0.199,2.14
8,장진혁,hanwha,우익수,14,45.1,0.173,1.86
9,임종찬,hanwha,우익수,13,33.0,0.14,1.51
10,박상언,hanwha,포수,26,113.0,0.133,1.43
11,안치홍,hanwha,2루수,8,63.0,0.101,1.09
12,황영묵,hanwha,2루수,43,311.2,0.1,1.08
13,이원석,hanwha,좌익수,3,13.0,0.077,0.83
14,정은원,hanwha,좌익수,10,70.0,0.064,0.69
15,문현빈,hanwha,3루수,3,20.0,0.056,0.61
16,페라자,hanwha,중견수,1,2.0,0.052,0.56
17,이도윤,hanwha,2루수,19,82.0,0.033,0.36
18,유로결,hanwha,우익수,1,2.0,0.028,0.3
19,정은원,hanwha,중견수,6,46.0,0.002,0.03
20,장진혁,hanwha,중견수,30,208.0,0.001,0.01
21,정은원,hanwha,2루수,4,31.0,-0.003,-0.03
21,문현빈,hanwha,유격수,1,2.0,-0.003,-0.03
23,유로결,hanwha,중견수,2,18.0,-0.011,-0.12
24,이상혁,hanwha,중견수,2,6.0,-0.02,-0.21
25,유로결,hanwha,좌익수,2,11.0,-0.038,-0.41
26,채은성,hanwha,우익수,23,181.0,-0.05,-0.54
27,황영묵,hanwha,유격수,34,206.0,-0.063,-0.68
28,하주석,hanwha,유격수,22,127.0,-0.083,-0.9
29,장진혁,hanwha,좌익수,17,81.0,-0.088,-0.95
29,김인환,hanwha,1루수,1,6.0,-0.088,-0.95
31,하주석,hanwha,3루수,8,52.1,-0.103,-1.11
32,김인환,hanwha,좌익수,3,20.0,-0.106,-1.15
33,이진영,hanwha,우익수,6,18.0,-0.107,-1.15
34,이원석,hanwha,우익수,9,27.0,-0.171,-1.84
35,페라자,hanwha,우익수,38,303.0,-0.188,-2.03
36,김태연,hanwha,2루수,6,30.2,-0.216,-2.33
37,임종찬,hanwha,중견수,16,105.0,-0.244,-2.63
38,노시환,hanwha,3루수,87,765.0,-0.261,-2.81
39,김태연,hanwha,우익수,29,226.0,-0.305,-3.3
40,페라자,hanwha,좌익수,41,259.2,-0.399,-4.31
41,문현빈,hanwha,2루수,48,323.0,-0.458,-4.94
42,채은성,hanwha,1루수,33,269.0,-0.464,-5.01
43,김태연,hanwha,1루수,41,283.1,-0.652,-7.04
44,안치홍,hanwha,1루수,34,283.0,-0.681,-7.35
55,황영묵,hanwha,3루수,3,3.0,nan,nan
55,이명기,hanwha,중견수,1,1.0,nan,nan
55,장규현,hanwha,포수,1,1.0,nan,nan
55,이상혁,hanwha,우익수,5,6.0,nan,nan
55,박상원,hanwha,투수,35,34.2,nan,nan
55,이명기,hanwha,좌익수,1,1.0,nan,nan
55,이상혁,hanwha,좌익수,1,2.0,nan,nan
55,주현상,hanwha,투수,40,48.1,nan,nan
55,이도윤,hanwha,3루수,1,1.0,nan,nan
55,김서현,hanwha,투수,13,14.0,nan,nan
