순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,최재훈,hanwha,포수,94,651.2,0.698,7.65
2,황영묵,hanwha,2루수,59,402.2,0.658,7.21
3,이도윤,hanwha,유격수,89,621.2,0.651,7.14
4,이원석,hanwha,중견수,40,219.0,0.454,4.98
5,최인호,hanwha,좌익수,60,383.2,0.386,4.23
6,안치홍,hanwha,2루수,23,172.0,0.275,3.01
7,김강민,hanwha,중견수,31,153.1,0.236,2.58
8,이진영,hanwha,중견수,19,109.0,0.221,2.42
9,장진혁,hanwha,우익수,14,45.1,0.18,1.97
10,이재원,hanwha,포수,57,290.2,0.162,1.78
11,임종찬,hanwha,우익수,13,33.0,0.141,1.55
12,박상언,hanwha,포수,26,113.0,0.135,1.48
13,이도윤,hanwha,2루수,20,89.0,0.1,1.1
14,정은원,hanwha,좌익수,10,70.0,0.078,0.85
15,장진혁,hanwha,중견수,51,389.0,0.073,0.8
16,페라자,hanwha,중견수,2,9.0,0.064,0.7
17,문현빈,hanwha,3루수,5,29.0,0.047,0.51
18,유로결,hanwha,우익수,3,7.0,0.036,0.39
18,김인환,hanwha,1루수,7,46.0,0.036,0.39
20,정은원,hanwha,중견수,6,46.0,0.008,0.09
21,이진영,hanwha,좌익수,1,6.0,0.001,0.02
22,하주석,hanwha,1루수,1,1.0,-0.002,-0.02
23,유로결,hanwha,좌익수,4,17.0,-0.003,-0.03
23,문현빈,hanwha,유격수,1,2.0,-0.003,-0.03
25,이상혁,hanwha,좌익수,4,7.0,-0.006,-0.07
26,정은원,hanwha,2루수,4,31.0,-0.007,-0.07
27,이상혁,hanwha,우익수,8,12.0,-0.008,-0.09
28,유로결,hanwha,중견수,2,18.0,-0.009,-0.1
29,이상혁,hanwha,중견수,3,7.0,-0.01,-0.1
30,이원석,hanwha,좌익수,17,72.1,-0.025,-0.27
30,채은성,hanwha,우익수,23,181.0,-0.025,-0.27
32,장진혁,hanwha,좌익수,18,84.0,-0.064,-0.7
33,이원석,hanwha,우익수,13,37.0,-0.088,-0.96
34,페라자,hanwha,우익수,38,303.0,-0.099,-1.08
35,이진영,hanwha,우익수,7,22.0,-0.103,-1.13
36,하주석,hanwha,3루수,8,52.1,-0.133,-1.46
37,임종찬,hanwha,중견수,16,105.0,-0.225,-2.47
38,김태연,hanwha,2루수,6,30.2,-0.227,-2.49
39,하주석,hanwha,유격수,31,175.2,-0.234,-2.56
40,페라자,hanwha,좌익수,44,279.1,-0.272,-2.99
41,황영묵,hanwha,유격수,42,257.0,-0.309,-3.38
42,문현빈,hanwha,2루수,51,331.0,-0.37,-4.05
43,노시환,hanwha,3루수,111,970.0,-0.478,-5.24
44,김인환,hanwha,좌익수,21,136.0,-0.565,-6.19
45,채은성,hanwha,1루수,52,426.0,-0.634,-6.95
46,김태연,hanwha,1루수,44,290.1,-0.651,-7.13
47,김태연,hanwha,우익수,53,416.0,-0.703,-7.7
48,안치홍,hanwha,1루수,37,293.0,-0.749,-8.21
57,이명기,hanwha,좌익수,1,1.0,nan,nan
57,김서현,hanwha,투수,26,25.1,nan,nan
57,황영묵,hanwha,3루수,3,3.0,nan,nan
57,이명기,hanwha,중견수,1,1.0,nan,nan
57,장규현,hanwha,포수,1,1.0,nan,nan
57,주현상,hanwha,투수,52,61.0,nan,nan
57,이도윤,hanwha,3루수,2,2.0,nan,nan
57,박상원,hanwha,투수,50,51.2,nan,nan
