순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,황영묵,hanwha,2루수,66,437.0,0.829,9.22
2,최재훈,hanwha,포수,101,703.2,0.763,8.49
3,이도윤,hanwha,유격수,96,679.0,0.757,8.42
4,이원석,hanwha,중견수,40,219.0,0.434,4.83
5,안치홍,hanwha,2루수,26,195.0,0.41,4.56
6,최인호,hanwha,좌익수,60,383.2,0.399,4.44
7,유로결,hanwha,우익수,8,20.1,0.306,3.4
8,김강민,hanwha,중견수,31,153.1,0.219,2.44
9,이진영,hanwha,중견수,19,109.0,0.209,2.32
10,이재원,hanwha,포수,60,302.0,0.192,2.13
11,장진혁,hanwha,우익수,14,45.1,0.179,2.0
12,임종찬,hanwha,우익수,13,33.0,0.141,1.56
13,박상언,hanwha,포수,26,113.0,0.125,1.39
14,이도윤,hanwha,2루수,20,89.0,0.096,1.07
15,정은원,hanwha,좌익수,10,70.0,0.079,0.88
16,페라자,hanwha,중견수,2,9.0,0.062,0.69
17,문현빈,hanwha,3루수,5,29.0,0.045,0.5
18,김인환,hanwha,1루수,8,48.0,0.036,0.4
19,유로결,hanwha,좌익수,7,30.0,0.014,0.15
20,정은원,hanwha,중견수,6,46.0,0.005,0.05
21,이진영,hanwha,좌익수,1,6.0,0.002,0.02
22,장진혁,hanwha,중견수,58,452.1,0.0,0.0
23,권광민,hanwha,우익수,1,1.0,-0.001,-0.01
24,하주석,hanwha,1루수,1,1.0,-0.002,-0.02
25,문현빈,hanwha,유격수,1,2.0,-0.003,-0.03
26,이상혁,hanwha,좌익수,4,7.0,-0.006,-0.07
27,정은원,hanwha,2루수,4,31.0,-0.007,-0.08
28,이상혁,hanwha,우익수,8,12.0,-0.008,-0.09
29,유로결,hanwha,중견수,2,18.0,-0.01,-0.11
29,이상혁,hanwha,중견수,3,7.0,-0.01,-0.11
31,채은성,hanwha,우익수,23,181.0,-0.019,-0.21
32,장진혁,hanwha,좌익수,18,84.0,-0.061,-0.68
33,이원석,hanwha,우익수,14,40.0,-0.085,-0.95
34,페라자,hanwha,우익수,38,303.0,-0.09,-1.01
35,이진영,hanwha,우익수,7,22.0,-0.102,-1.13
36,하주석,hanwha,3루수,8,52.1,-0.133,-1.48
37,이원석,hanwha,좌익수,20,77.1,-0.216,-2.41
38,김태연,hanwha,2루수,6,30.2,-0.225,-2.5
39,임종찬,hanwha,중견수,16,105.0,-0.232,-2.59
40,하주석,hanwha,유격수,33,181.2,-0.274,-3.05
41,황영묵,hanwha,유격수,42,257.0,-0.316,-3.52
42,노시환,hanwha,3루수,118,1033.1,-0.322,-3.58
43,문현빈,hanwha,2루수,53,337.0,-0.346,-3.85
44,페라자,hanwha,좌익수,50,322.1,-0.369,-4.1
45,김인환,hanwha,좌익수,23,138.1,-0.557,-6.19
46,김태연,hanwha,1루수,44,290.1,-0.643,-7.15
47,채은성,hanwha,1루수,59,487.1,-0.648,-7.21
48,안치홍,hanwha,1루수,37,293.0,-0.739,-8.23
49,김태연,hanwha,우익수,60,462.0,-0.906,-10.08
58,장규현,hanwha,포수,1,1.0,nan,nan
58,이명기,hanwha,좌익수,1,1.0,nan,nan
58,이명기,hanwha,중견수,1,1.0,nan,nan
58,김서현,hanwha,투수,28,28.1,nan,nan
58,주현상,hanwha,투수,56,64.2,nan,nan
58,황영묵,hanwha,3루수,3,3.0,nan,nan
58,이도윤,hanwha,3루수,2,2.0,nan,nan
58,박상원,hanwha,투수,55,56.0,nan,nan
