순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,황영묵,hanwha,2루수,74,489.0,0.756,8.55
2,최재훈,hanwha,포수,108,745.2,0.753,8.51
3,이도윤,hanwha,유격수,103,728.0,0.629,7.11
4,이원석,hanwha,중견수,40,219.0,0.437,4.94
5,최인호,hanwha,좌익수,60,383.2,0.411,4.64
6,이진영,hanwha,중견수,23,119.0,0.276,3.12
7,유로결,hanwha,우익수,11,33.1,0.248,2.8
8,이재원,hanwha,포수,64,316.0,0.24,2.71
9,김강민,hanwha,중견수,31,153.1,0.225,2.54
10,안치홍,hanwha,2루수,28,206.0,0.192,2.17
11,장진혁,hanwha,우익수,14,45.1,0.175,1.98
12,권광민,hanwha,1루수,2,7.0,0.146,1.65
13,임종찬,hanwha,우익수,13,33.0,0.137,1.55
14,이도윤,hanwha,2루수,21,93.0,0.101,1.14
15,박상언,hanwha,포수,26,113.0,0.098,1.11
16,문현빈,hanwha,3루수,8,49.0,0.081,0.92
16,정은원,hanwha,좌익수,10,70.0,0.081,0.91
18,페라자,hanwha,중견수,2,9.0,0.061,0.69
19,장규현,hanwha,포수,6,12.0,0.038,0.43
20,한경빈,hanwha,유격수,1,2.0,0.022,0.24
21,유로결,hanwha,좌익수,7,30.0,0.015,0.17
22,정은원,hanwha,중견수,6,46.0,0.007,0.07
23,권광민,hanwha,우익수,1,1.0,-0.001,-0.01
23,하주석,hanwha,1루수,1,1.0,-0.001,-0.02
25,이진영,hanwha,좌익수,4,10.2,-0.003,-0.03
25,문현빈,hanwha,유격수,1,2.0,-0.003,-0.03
27,이상혁,hanwha,좌익수,4,7.0,-0.006,-0.07
28,정은원,hanwha,2루수,4,31.0,-0.007,-0.07
29,유로결,hanwha,중견수,2,18.0,-0.009,-0.1
29,이상혁,hanwha,우익수,8,12.0,-0.009,-0.1
29,이상혁,hanwha,중견수,3,7.0,-0.009,-0.11
32,김인환,hanwha,1루수,9,50.0,-0.018,-0.21
33,채은성,hanwha,우익수,23,181.0,-0.021,-0.24
34,권광민,hanwha,좌익수,2,16.0,-0.05,-0.56
35,장진혁,hanwha,좌익수,18,84.0,-0.055,-0.62
36,이원석,hanwha,우익수,14,40.0,-0.084,-0.95
37,이진영,hanwha,우익수,9,31.0,-0.097,-1.09
38,페라자,hanwha,우익수,38,303.0,-0.103,-1.16
39,하주석,hanwha,3루수,8,52.1,-0.132,-1.49
40,장진혁,hanwha,중견수,66,509.1,-0.206,-2.33
40,이원석,hanwha,좌익수,21,77.2,-0.206,-2.33
42,김태연,hanwha,2루수,6,30.2,-0.22,-2.49
43,임종찬,hanwha,중견수,16,105.0,-0.224,-2.53
44,황영묵,hanwha,유격수,43,260.0,-0.253,-2.86
45,페라자,hanwha,좌익수,52,336.1,-0.277,-3.13
46,문현빈,hanwha,2루수,53,337.0,-0.331,-3.74
47,노시환,hanwha,3루수,124,1080.1,-0.377,-4.26
48,하주석,hanwha,유격수,36,194.2,-0.438,-4.95
49,김태연,hanwha,1루수,46,292.1,-0.651,-7.35
50,김인환,hanwha,좌익수,27,170.1,-0.727,-8.22
51,채은성,hanwha,1루수,67,543.1,-0.75,-8.47
52,안치홍,hanwha,1루수,37,293.0,-0.758,-8.57
53,김태연,hanwha,우익수,66,507.0,-0.921,-10.41
62,이명기,hanwha,좌익수,1,1.0,nan,nan
62,이도윤,hanwha,3루수,2,2.0,nan,nan
62,황영묵,hanwha,3루수,3,3.0,nan,nan
62,박상원,hanwha,투수,57,57.1,nan,nan
62,장민재,hanwha,투수,23,26.0,nan,nan
62,이명기,hanwha,중견수,1,1.0,nan,nan
62,김서현,hanwha,투수,31,32.0,nan,nan
62,주현상,hanwha,투수,57,65.2,nan,nan
