순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,황영묵,hanwha,2루수,79,511.0,0.822,9.27
2,최재훈,hanwha,포수,112,770.2,0.7,7.9
3,이도윤,hanwha,유격수,108,761.0,0.484,5.46
4,최인호,hanwha,좌익수,60,383.2,0.436,4.92
5,이원석,hanwha,중견수,40,219.0,0.426,4.81
6,이재원,hanwha,포수,69,343.0,0.34,3.84
7,이진영,hanwha,중견수,25,123.0,0.276,3.12
8,유로결,hanwha,우익수,11,33.1,0.247,2.78
9,김강민,hanwha,중견수,31,153.1,0.216,2.44
10,안치홍,hanwha,2루수,32,236.0,0.175,1.98
11,장진혁,hanwha,우익수,14,45.1,0.174,1.97
12,권광민,hanwha,1루수,2,7.0,0.144,1.63
13,임종찬,hanwha,우익수,13,33.0,0.137,1.54
14,박상언,hanwha,포수,26,113.0,0.117,1.32
15,이도윤,hanwha,2루수,21,93.0,0.094,1.06
16,정은원,hanwha,좌익수,10,70.0,0.086,0.97
17,페라자,hanwha,중견수,2,9.0,0.06,0.67
18,장규현,hanwha,포수,6,12.0,0.04,0.45
19,문현빈,hanwha,3루수,14,101.0,0.021,0.24
19,한경빈,hanwha,유격수,1,2.0,0.021,0.24
21,김인환,hanwha,1루수,12,54.0,0.02,0.23
22,유로결,hanwha,좌익수,7,30.0,0.017,0.19
23,이진영,hanwha,좌익수,5,16.2,0.016,0.18
24,권광민,hanwha,중견수,1,8.0,0.013,0.15
25,정은원,hanwha,중견수,6,46.0,0.004,0.05
26,권광민,hanwha,우익수,1,1.0,-0.001,-0.01
27,하주석,hanwha,1루수,1,1.0,-0.002,-0.02
28,문현빈,hanwha,유격수,1,2.0,-0.003,-0.03
29,최인호,hanwha,우익수,2,17.0,-0.005,-0.06
29,이상혁,hanwha,좌익수,4,7.0,-0.005,-0.06
31,정은원,hanwha,2루수,4,31.0,-0.008,-0.09
31,이상혁,hanwha,우익수,8,12.0,-0.008,-0.09
33,유로결,hanwha,중견수,2,18.0,-0.009,-0.11
34,이상혁,hanwha,중견수,3,7.0,-0.01,-0.11
35,채은성,hanwha,우익수,23,181.0,-0.025,-0.28
36,장진혁,hanwha,좌익수,18,84.0,-0.049,-0.56
37,이진영,hanwha,우익수,13,55.0,-0.061,-0.69
38,권광민,hanwha,좌익수,7,54.0,-0.068,-0.77
39,이원석,hanwha,우익수,14,40.0,-0.085,-0.96
40,하주석,hanwha,3루수,8,52.1,-0.132,-1.49
40,페라자,hanwha,우익수,39,310.0,-0.132,-1.49
42,이원석,hanwha,좌익수,21,77.2,-0.202,-2.28
43,황영묵,hanwha,유격수,45,262.0,-0.209,-2.36
44,장진혁,hanwha,중견수,71,549.1,-0.21,-2.37
45,김태연,hanwha,2루수,6,30.2,-0.222,-2.51
46,임종찬,hanwha,중견수,16,105.0,-0.228,-2.57
47,문현빈,hanwha,2루수,53,337.0,-0.353,-3.98
48,페라자,hanwha,좌익수,53,344.1,-0.356,-4.02
49,하주석,hanwha,유격수,40,211.2,-0.357,-4.03
50,노시환,hanwha,3루수,124,1080.1,-0.396,-4.47
51,김태연,hanwha,1루수,47,301.1,-0.628,-7.08
52,김인환,hanwha,좌익수,27,170.1,-0.713,-8.04
53,안치홍,hanwha,1루수,37,293.0,-0.769,-8.68
54,채은성,hanwha,1루수,72,582.1,-0.856,-9.66
55,김태연,hanwha,우익수,67,511.0,-0.907,-10.24
64,김서현,hanwha,투수,35,36.1,nan,nan
64,주현상,hanwha,투수,61,70.1,nan,nan
64,황영묵,hanwha,3루수,3,3.0,nan,nan
64,이명기,hanwha,좌익수,1,1.0,nan,nan
64,이도윤,hanwha,3루수,2,2.0,nan,nan
64,박상원,hanwha,투수,61,63.0,nan,nan
64,장민재,hanwha,투수,25,28.1,nan,nan
64,이명기,hanwha,중견수,1,1.0,nan,nan
