순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,권광민,한화,0.444,7,9,9,4,4,0,0,2,10,3,0,0,0,0,0,3,0,1.111,0.444,1.555,0,0.0,0.4
2,황영묵,한화,0.300,112,366,333,48,100,8,4,3,125,34,3,1,25,0,4,50,6,0.375,0.355,0.730,26,0.326,0.0
3,안치홍,한화,0.300,119,501,443,62,133,18,0,12,187,61,1,4,47,1,6,69,8,0.422,0.372,0.794,41,0.306,1.0
4,하주석,한화,0.300,55,132,120,13,36,9,0,1,48,11,2,0,8,0,2,28,0,0.400,0.354,0.754,8,0.333,0.364
5,김태연,한화,0.296,118,454,395,56,117,23,0,12,176,61,6,4,45,0,4,81,9,0.446,0.371,0.817,33,0.311,0.0
6,박상언,한화,0.286,27,52,42,4,12,3,0,0,15,4,0,0,9,0,1,12,0,0.357,0.423,0.780,2,0.364,0.25
7,페라자,한화,0.282,114,504,440,75,124,24,0,24,220,68,0,2,60,5,2,125,5,0.500,0.369,0.869,34,0.313,0.25
8,이도윤,한화,0.275,123,348,313,42,86,8,3,1,103,42,5,3,24,0,3,51,4,0.329,0.329,0.658,21,0.33,0.333
9,채은성,한화,0.273,112,459,407,57,111,22,0,19,190,78,0,3,43,1,6,80,11,0.467,0.349,0.816,28,0.267,0.0
10,노시환,한화,0.270,125,560,492,87,133,17,2,24,226,85,0,3,54,7,11,122,8,0.459,0.354,0.813,33,0.305,0.0
11,최인호,한화,0.268,75,215,183,30,49,11,2,1,67,17,4,2,23,0,3,30,3,0.366,0.355,0.721,8,0.297,0.294
12,장진혁,한화,0.260,87,298,262,52,68,13,0,9,108,41,5,1,27,0,3,65,6,0.412,0.334,0.746,17,0.328,0.25
13,문현빈,한화,0.259,91,236,212,25,55,12,2,5,86,35,1,1,20,0,2,46,8,0.406,0.328,0.734,11,0.3,0.258
14,이재원,한화,0.256,63,133,117,8,30,4,0,0,34,13,2,4,7,1,3,15,3,0.291,0.305,0.596,5,0.323,0.0
15,최재훈,한화,0.253,108,328,261,32,66,10,0,4,88,35,7,6,33,0,21,54,9,0.337,0.374,0.711,13,0.247,1.0
16,김인환,한화,0.238,43,133,122,11,29,2,0,1,34,7,0,0,9,0,2,31,5,0.279,0.301,0.580,7,0.2,0.2
17,이원석,한화,0.233,86,154,133,26,31,4,1,0,37,13,2,1,16,0,2,32,3,0.278,0.322,0.600,6,0.265,0.333
18,유로결,한화,0.226,22,34,31,6,7,1,0,0,8,4,0,0,3,0,0,10,3,0.258,0.294,0.552,0,0.143,0.0
19,김강민,한화,0.224,41,87,76,5,17,0,0,1,20,7,0,0,8,0,3,21,1,0.263,0.322,0.585,4,0.2,0.182
20,이진영,한화,0.180,31,70,61,9,11,4,0,0,15,8,0,0,7,0,2,19,2,0.246,0.286,0.532,3,0.263,0.5
21,정은원,한화,0.172,27,78,64,10,11,3,1,1,19,6,1,0,13,0,0,16,0,0.297,0.312,0.609,2,0.2,0.25
22,임종찬,한화,0.158,24,64,57,10,9,3,2,0,16,7,0,0,6,0,1,19,2,0.281,0.250,0.531,2,0.19,0.0
23,이상혁,한화,0.125,35,9,8,12,1,0,0,0,1,0,0,0,1,0,0,2,0,0.125,0.222,0.347,0,0.0,0.333
24,김서현,한화,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,박상원,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,이명기,한화,0.000,4,8,7,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0.000,0.000,0.000,0,0.0,0.0
24,장규현,한화,0.000,4,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.000,0.250,0.250,0,0.0,0.0
24,주현상,한화,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
24,한경빈,한화,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
