순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,김규성,KIA,0.500,7,4,2,2,1,1,0,0,2,2,0,0,32,1,1,65,11,0.513,0.393,0.906,47,0.388,0.0
1,한승택,KIA,0.500,7,3,2,0,1,0,0,0,1,0,0,0,23,3,11,58,11,0.51,0.395,0.905,46,0.429,0.0
3,김도영,KIA,0.340,115,511,447,111,152,25,6,31,282,89,1,5,50,1,2,59,4,0.518,0.41,0.928,39,0.379,0.333
4,한준수,KIA,0.314,94,268,242,32,76,20,0,4,108,34,0,6,33,3,4,54,7,0.542,0.409,0.951,33,0.375,1.0
5,이우성,KIA,0.306,86,356,317,51,97,12,1,8,135,48,0,2,46,4,8,63,3,0.457,0.423,0.88,36,0.288,0.0
6,소크라테스,KIA,0.304,117,507,460,79,140,25,3,23,240,79,0,5,54,5,4,97,6,0.631,0.412,1.043,46,0.316,0.5
7,변우혁,KIA,0.303,49,133,122,16,37,6,2,4,59,14,0,1,69,7,6,93,9,0.582,0.425,1.007,45,0.303,0.0
8,박정우,KIA,0.303,47,36,33,10,10,3,1,0,15,7,0,0,39,2,4,45,6,0.484,0.39,0.874,37,0.406,0.0
9,홍종표,KIA,0.302,82,106,96,22,29,4,3,0,39,10,3,0,39,0,6,54,10,0.508,0.399,0.907,38,0.333,0.5
10,최원준,KIA,0.296,113,435,378,65,112,21,3,8,163,50,6,1,30,0,15,22,6,0.456,0.399,0.855,36,0.323,0.667
11,박찬호,KIA,0.295,108,466,417,64,123,19,1,2,150,43,6,6,41,2,10,61,5,0.568,0.393,0.961,39,0.318,0.0
12,김선빈,KIA,0.295,96,385,346,38,102,15,0,8,141,44,4,0,29,4,7,48,12,0.476,0.373,0.849,34,0.405,0.5
13,고종욱,KIA,0.292,22,27,24,3,7,2,0,1,12,4,0,0,47,2,8,34,5,0.378,0.4,0.778,32,0.226,0.357
14,황대인,KIA,0.286,3,7,7,1,2,1,0,0,3,3,0,0,41,0,4,68,6,0.476,0.388,0.864,29,0.32,0.0
15,나성범,KIA,0.285,85,360,319,42,91,16,1,17,160,69,0,6,82,2,12,76,8,0.373,0.436,0.809,37,0.375,1.0
16,최형우,KIA,0.281,99,419,367,59,103,21,2,19,185,93,0,3,51,6,3,72,7,0.572,0.378,0.95,37,0.331,0.0
17,서건창,KIA,0.278,81,223,180,35,50,11,1,1,66,20,3,2,35,2,6,43,15,0.494,0.377,0.871,27,0.282,0.211
18,박민,KIA,0.276,16,30,29,5,8,4,0,0,12,2,0,0,38,4,4,79,6,0.522,0.359,0.881,41,0.322,0.0
19,김태군,KIA,0.269,84,223,197,20,53,6,0,6,77,30,8,0,49,0,3,64,2,0.471,0.402,0.873,23,0.344,0.25
20,이창진,KIA,0.260,92,224,169,32,44,8,0,1,55,13,5,4,44,1,6,62,6,0.429,0.374,0.803,38,0.304,0.0
21,예진원,KIA,0.211,22,21,19,2,4,1,0,0,5,0,0,0,55,1,3,43,6,0.351,0.397,0.748,30,0.311,0.5
22,김호령,KIA,0.147,44,39,34,6,5,0,0,1,8,3,0,0,41,1,5,65,9,0.42,0.362,0.782,35,0.238,0.333
23,곽도규,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,42,0,8,60,6,0.431,0.378,0.809,32,0.313,0.364
23,김두현,KIA,0.000,1,2,2,0,0,0,0,0,0,0,0,0,36,1,1,37,7,0.36,0.348,0.708,37,0.328,0.5
23,김사윤,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,29,0,5,35,12,0.408,0.358,0.766,30,0.318,0.5
23,김승현,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,31,0,1,61,7,0.445,0.35,0.795,28,0.323,1.0
23,이형범,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,47,1,19,94,8,0.603,0.394,0.997,32,0.272,0.0
23,전상현,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,54,1,3,81,7,0.446,0.374,0.82,33,0.311,0.333
23,정해영,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,53,3,1,88,10,0.477,0.365,0.842,31,0.296,0.0
23,최지민,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,48,3,3,108,6,0.49,0.359,0.849,38,0.264,0.143
23,황동하,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
