순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,윤도현,KIA,0.556,2,9,9,2,5,2,0,0,7,3,0,0,0,0,0,2,0,0.778,0.556,1.334,2,0.667,0.0
2,김도영,KIA,0.348,137,607,528,140,184,29,9,38,345,107,1,7,64,7,7,108,10,0.653,0.421,1.074,56,0.316,0.5
3,김규성,KIA,0.333,25,12,9,5,3,1,0,0,4,2,1,0,2,0,0,2,0,0.444,0.455,0.899,0,0.5,1.0
3,한승택,KIA,0.333,17,12,9,1,3,0,0,0,3,1,0,0,3,0,0,1,0,0.333,0.500,0.833,0,0.333,0.5
5,김선빈,KIA,0.329,116,466,423,48,139,23,0,9,189,57,7,0,30,0,5,39,13,0.447,0.380,0.827,42,0.35,0.5
6,서건창,KIA,0.312,91,244,199,39,62,14,1,1,81,25,3,3,36,0,3,29,2,0.407,0.419,0.826,11,0.344,0.348
7,소크라테스,KIA,0.310,140,602,552,92,171,30,3,26,285,97,0,5,41,4,4,91,7,0.516,0.359,0.875,49,0.336,0.0
8,박찬호,KIA,0.308,131,565,503,84,155,24,1,5,196,60,7,6,48,1,1,42,9,0.390,0.366,0.756,48,0.355,0.5
9,한준수,KIA,0.301,111,307,279,38,84,22,0,7,127,41,0,6,20,1,2,47,7,0.455,0.345,0.800,15,0.267,0.3
10,변우혁,KIA,0.296,65,174,159,20,47,8,2,5,74,18,0,1,12,0,2,46,8,0.465,0.351,0.816,13,0.283,0.286
11,홍종표,KIA,0.295,100,115,105,27,31,4,3,0,41,11,3,0,6,0,1,31,0,0.390,0.339,0.729,5,0.303,0.286
12,이우성,KIA,0.295,108,438,390,55,115,16,1,9,160,54,0,3,42,0,3,85,17,0.410,0.365,0.775,27,0.271,1.0
13,최원준,KIA,0.294,132,497,429,74,126,22,3,9,181,54,7,3,50,0,8,65,6,0.422,0.376,0.798,37,0.304,0.286
14,나성범,KIA,0.291,102,424,374,51,109,17,1,21,191,80,0,7,38,1,4,98,8,0.511,0.357,0.868,33,0.299,0.333
15,박정우,KIA,0.286,63,60,56,14,16,3,1,0,21,10,0,0,4,0,0,10,3,0.375,0.333,0.708,2,0.412,0.5
15,황대인,KIA,0.286,3,7,7,1,2,1,0,0,3,3,0,0,0,0,0,1,0,0.429,0.286,0.715,1,0.333,0.0
