순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,박찬호,KIA,유격수,119,1016.1,1.658,18.45
2,김태군,KIA,포수,90,590.2,0.93,10.35
3,김호령,KIA,중견수,53,143.0,0.623,6.93
4,한준수,KIA,포수,92,549.1,0.509,5.66
5,소크라테스,KIA,중견수,49,345.2,0.46,5.11
6,서건창,KIA,2루수,32,155.0,0.315,3.5
7,박정우,KIA,좌익수,13,17.1,0.29,3.23
8,박민,KIA,유격수,10,40.0,0.19,2.12
9,김도영,KIA,3루수,124,1027.0,0.177,1.97
10,변우혁,KIA,3루수,14,70.0,0.159,1.76
11,박정우,KIA,중견수,41,98.1,0.132,1.47
12,이창진,KIA,중견수,1,5.0,0.05,0.55
13,이우성,KIA,좌익수,6,30.0,0.034,0.38
14,이창진,KIA,좌익수,48,267.1,0.009,0.1
15,홍종표,KIA,유격수,17,81.0,0.001,0.01
16,박정우,KIA,투수,1,1.0,0.0,0.0
17,홍종표,KIA,좌익수,1,2.0,-0.001,-0.01
18,김규성,KIA,1루수,8,11.0,-0.014,-0.16
19,김도영,KIA,유격수,1,2.0,-0.016,-0.18
20,박정우,KIA,우익수,5,23.0,-0.02,-0.23
21,김선빈,KIA,3루수,2,4.0,-0.024,-0.27
22,소크라테스,KIA,우익수,4,11.0,-0.03,-0.33
23,고종욱,KIA,좌익수,7,19.0,-0.039,-0.43
24,황대인,KIA,1루수,2,10.0,-0.044,-0.49
25,홍종표,KIA,2루수,59,158.0,-0.057,-0.63
26,김규성,KIA,유격수,7,15.2,-0.084,-0.93
27,김규성,KIA,3루수,3,8.0,-0.109,-1.21
28,최원준,KIA,우익수,87,372.0,-0.14,-1.55
29,박민,KIA,2루수,4,28.0,-0.141,-1.57
30,이우성,KIA,우익수,19,121.0,-0.152,-1.7
31,김두현,KIA,유격수,1,7.0,-0.165,-1.83
32,최원준,KIA,중견수,85,573.0,-0.208,-2.31
33,홍종표,KIA,3루수,15,52.0,-0.22,-2.45
34,이창진,KIA,우익수,36,172.0,-0.236,-2.63
35,김선빈,KIA,2루수,107,823.0,-0.243,-2.7
36,한승택,KIA,포수,10,25.0,-0.263,-2.93
37,변우혁,KIA,1루수,44,252.0,-0.403,-4.48
38,나성범,KIA,우익수,62,466.0,-0.427,-4.75
39,최형우,KIA,좌익수,16,117.0,-0.488,-5.43
40,서건창,KIA,1루수,48,263.2,-0.521,-5.8
41,소크라테스,KIA,좌익수,107,712.1,-1.009,-11.22
42,이우성,KIA,1루수,81,626.1,-1.469,-16.34
56,김선빈,KIA,유격수,2,3.0,nan,nan
56,박민,KIA,3루수,3,4.0,nan,nan
56,이형범,KIA,투수,14,15.0,nan,nan
56,정해영,KIA,투수,47,46.0,nan,nan
56,김사윤,KIA,투수,23,37.0,nan,nan
56,곽도규,KIA,투수,61,50.0,nan,nan
56,최지민,KIA,투수,50,41.0,nan,nan
56,최원준,KIA,1루수,1,1.0,nan,nan
56,김규성,KIA,2루수,1,1.0,nan,nan
56,김선빈,KIA,1루수,1,1.0,nan,nan
56,황동하,KIA,투수,23,93.1,nan,nan
56,전상현,KIA,투수,61,61.1,nan,nan
56,김승현,KIA,투수,13,17.0,nan,nan
