순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,윤도현,KIA,0.750,0,0,0,-,0,0.00,3.75,0.000,1.4,0.525
2,한승택,KIA,0.429,0,1,3,0.33,0,-,4.00,0.000,1.8,0.357
3,김도영,KIA,0.347,76,99,141,0.70,14,0.59,3.81,0.307,134.3,0.353
4,김규성,KIA,0.333,1,1,3,0.33,0,1.00,4.25,0.111,2.1,0.316
4,최정용,KIA,0.333,0,0,1,0.00,0,0.00,3.67,0.000,0.3,0.233
6,김선빈,KIA,0.329,32,139,106,1.31,4,0.77,3.80,0.118,65.1,0.283
7,서건창,KIA,0.312,16,49,62,0.79,3,1.24,4.11,0.095,37.0,0.29
8,소크라테스,KIA,0.309,59,125,170,0.74,8,0.45,3.66,0.207,97.6,0.29
9,박찬호,KIA,0.307,29,162,148,1.09,7,1.14,3.78,0.076,70.1,0.26
10,한준수,KIA,0.301,29,70,84,0.83,0,0.40,3.68,0.154,42.2,0.268
11,이우성,KIA,0.297,26,105,86,1.22,7,0.49,3.98,0.116,56.0,0.268
12,홍종표,KIA,0.295,7,28,15,1.87,0,0.19,3.57,0.095,13.9,0.25
13,최원준,KIA,0.294,34,125,116,1.08,8,0.77,4.01,0.128,69.9,0.275
14,변우혁,KIA,0.293,15,29,37,0.78,1,0.22,3.59,0.172,21.9,0.27
15,나성범,KIA,0.291,39,94,80,1.18,9,0.39,3.87,0.219,67.7,0.288
16,황대인,KIA,0.286,1,3,1,3.00,0,0.00,3.14,0.143,0.8,0.236
17,박정우,KIA,0.283,4,22,6,3.67,1,0.40,3.89,0.094,5.1,0.244
18,고종욱,KIA,0.280,3,10,3,3.33,1,0.60,3.57,0.200,3.5,0.281
18,최형우,KIA,0.280,47,99,126,0.79,12,0.60,4.04,0.219,77.0,0.287
20,박민,KIA,0.276,4,4,10,0.40,0,0.14,3.47,0.138,3.0,0.239
21,이창진,KIA,0.264,11,49,53,0.92,1,1.22,4.04,0.071,30.0,0.266
22,김태군,KIA,0.259,13,86,63,1.37,3,0.50,3.36,0.116,26.0,0.24
23,예진원,KIA,0.211,1,6,1,6.00,0,0.25,3.86,0.053,1.1,0.194
24,김호령,KIA,0.146,3,9,10,0.90,0,0.23,4.36,0.104,2.2,0.164
25,곽도규,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
25,김두현,KIA,0.000,0,0,2,0.00,0,-,3.00,0.000,-0.2,0.0
25,김사윤,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
25,김승현,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
25,이형범,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
25,전상현,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
25,정해영,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
25,최지민,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
25,황동하,KIA,-,0,0,0,-,0,-,-,-,0.0,0.0
