순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,박찬호,KIA,유격수,126,1078.1,1.958,22.08
2,김태군,KIA,포수,96,625.2,0.919,10.36
3,김호령,KIA,중견수,55,146.0,0.63,7.11
4,한준수,KIA,포수,97,571.1,0.539,6.08
5,소크라테스,KIA,중견수,52,366.2,0.36,4.06
6,서건창,KIA,2루수,32,155.0,0.316,3.57
7,박정우,KIA,좌익수,15,20.1,0.244,2.76
8,박민,KIA,유격수,10,40.0,0.19,2.14
9,변우혁,KIA,3루수,14,70.0,0.154,1.73
10,박정우,KIA,중견수,44,103.1,0.144,1.63
11,이창진,KIA,중견수,1,5.0,0.049,0.55
12,이우성,KIA,좌익수,8,33.0,0.033,0.37
13,김도영,KIA,3루수,131,1088.0,0.009,0.11
13,김규성,KIA,1루수,9,13.0,0.009,0.1
15,홍종표,KIA,유격수,17,81.0,0.003,0.04
16,박정우,KIA,투수,1,1.0,0.0,0.0
17,홍종표,KIA,좌익수,1,2.0,-0.001,-0.01
18,김도영,KIA,유격수,1,2.0,-0.016,-0.18
19,박정우,KIA,우익수,6,24.0,-0.021,-0.23
20,김선빈,KIA,3루수,2,4.0,-0.024,-0.27
21,소크라테스,KIA,우익수,4,11.0,-0.03,-0.34
22,고종욱,KIA,좌익수,7,19.0,-0.037,-0.41
23,황대인,KIA,1루수,2,10.0,-0.044,-0.5
24,김규성,KIA,유격수,7,15.2,-0.082,-0.93
25,이우성,KIA,우익수,21,135.0,-0.089,-1.01
26,홍종표,KIA,2루수,64,166.0,-0.09,-1.01
27,김규성,KIA,3루수,4,9.0,-0.108,-1.21
28,최원준,KIA,우익수,91,380.0,-0.115,-1.3
29,박민,KIA,2루수,4,28.0,-0.136,-1.54
30,김두현,KIA,유격수,1,7.0,-0.162,-1.83
31,홍종표,KIA,3루수,15,52.0,-0.217,-2.45
32,한승택,KIA,포수,13,30.0,-0.22,-2.49
33,이창진,KIA,우익수,36,172.0,-0.237,-2.67
34,이창진,KIA,좌익수,52,293.1,-0.258,-2.9
35,최원준,KIA,중견수,90,606.0,-0.346,-3.9
36,김선빈,KIA,2루수,114,877.0,-0.448,-5.05
37,최형우,KIA,좌익수,16,117.0,-0.476,-5.37
38,변우혁,KIA,1루수,48,276.0,-0.496,-5.59
39,서건창,KIA,1루수,50,275.2,-0.542,-6.11
40,나성범,KIA,우익수,67,505.0,-0.59,-6.66
41,소크라테스,KIA,좌익수,112,742.1,-0.918,-10.35
42,이우성,KIA,1루수,84,650.1,-1.466,-16.53
56,최지민,KIA,투수,50,41.0,nan,nan
56,최원준,KIA,1루수,1,1.0,nan,nan
56,김규성,KIA,2루수,1,1.0,nan,nan
56,김선빈,KIA,1루수,1,1.0,nan,nan
56,황동하,KIA,투수,24,98.1,nan,nan
56,전상현,KIA,투수,64,64.2,nan,nan
56,김승현,KIA,투수,14,18.0,nan,nan
56,김선빈,KIA,유격수,2,3.0,nan,nan
56,박민,KIA,3루수,3,4.0,nan,nan
56,이형범,KIA,투수,14,15.0,nan,nan
56,정해영,KIA,투수,50,48.1,nan,nan
56,김사윤,KIA,투수,23,37.0,nan,nan
56,곽도규,KIA,투수,66,54.2,nan,nan
