순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,김규성,KIA,0.500,6,4,2,1,1,1,0,0,2,2,0,0,2,0,0,1,0,1.000,0.750,1.750,0,0.5,0.0
2,김도영,KIA,0.354,98,437,384,100,136,21,5,28,251,78,1,5,43,5,4,74,3,0.654,0.420,1.074,43,0.323,0.5
3,박정우,KIA,0.350,32,21,20,7,7,3,0,0,10,5,0,0,1,0,0,3,2,0.500,0.381,0.881,1,0.6,0.0
4,이우성,KIA,0.317,75,314,278,47,88,11,1,8,125,46,0,1,33,0,2,59,11,0.450,0.392,0.842,23,0.321,1.0
5,한준수,KIA,0.312,80,224,199,28,62,15,0,4,89,29,0,5,18,1,2,36,4,0.447,0.366,0.813,12,0.268,0.286
6,홍종표,KIA,0.310,66,94,84,17,26,4,3,0,36,10,3,0,6,0,1,23,0,0.429,0.363,0.792,5,0.333,0.25
7,소크라테스,KIA,0.304,100,435,395,69,120,20,1,21,205,71,0,3,34,3,3,70,5,0.519,0.361,0.880,36,0.346,0.0
8,최원준,KIA,0.303,96,367,323,58,98,18,3,8,146,46,4,1,33,0,6,52,6,0.452,0.377,0.829,28,0.341,0.333
9,박찬호,KIA,0.293,92,395,355,58,104,16,1,2,128,35,6,4,29,1,1,33,5,0.361,0.344,0.705,33,0.307,0.5
10,고종욱,KIA,0.292,22,27,24,3,7,2,0,1,12,4,0,0,3,0,0,4,2,0.500,0.370,0.870,0,0.222,0.4
11,김선빈,KIA,0.290,80,318,283,34,82,11,0,8,117,34,2,0,27,0,5,31,11,0.413,0.362,0.775,25,0.282,0.5
12,최형우,KIA,0.287,93,398,348,59,100,21,1,19,180,92,0,3,43,4,4,70,2,0.517,0.369,0.886,29,0.353,0.667
13,황대인,KIA,0.286,3,7,7,1,2,1,0,0,3,3,0,0,0,0,0,1,0,0.429,0.286,0.715,1,0.333,0.0
14,서건창,KIA,0.285,72,204,165,30,47,11,1,1,63,18,3,2,32,0,2,26,2,0.382,0.403,0.785,8,0.306,0.25
15,변우혁,KIA,0.281,33,95,89,12,25,4,2,2,39,7,0,0,4,0,2,25,4,0.438,0.326,0.764,7,0.296,0.2
16,박민,KIA,0.276,16,30,29,5,8,4,0,0,12,2,0,0,1,0,0,7,0,0.414,0.300,0.714,2,0.3,1.0
17,나성범,KIA,0.274,68,295,259,31,71,16,1,12,125,54,0,4,31,1,0,70,6,0.483,0.347,0.830,21,0.286,0.0
18,김태군,KIA,0.263,73,193,171,18,45,5,0,5,65,27,6,0,9,0,7,20,10,0.380,0.326,0.706,11,0.235,0.333
19,이창진,KIA,0.252,78,182,135,27,34,7,0,0,41,11,5,3,37,0,2,27,4,0.304,0.412,0.716,8,0.135,0.5
20,예진원,KIA,0.211,22,21,19,2,4,1,0,0,5,0,0,0,2,0,0,8,1,0.263,0.286,0.549,0,0.0,0.0
21,김호령,KIA,0.147,43,39,34,6,5,0,0,1,8,3,0,0,5,0,0,17,0,0.235,0.256,0.491,0,0.25,0.25
22,곽도규,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,김승현,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,이형범,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,전상현,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,정해영,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,최지민,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
22,한승택,KIA,0.000,4,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.000,0.500,0.500,0,0.0,0.0
22,황동하,KIA,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
