순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,박준영,doosan,유격수,50,374.2,0.892,9.67
2,강승호,doosan,2루수,84,677.2,0.844,9.15
3,정수빈,doosan,중견수,88,725.1,0.618,6.7
4,김기연,doosan,포수,50,353.2,0.547,5.94
5,양의지,doosan,포수,52,427.1,0.47,5.1
6,조수행,doosan,좌익수,61,450.2,0.446,4.83
7,허경민,doosan,3루수,76,608.2,0.358,3.88
8,이유찬,doosan,3루수,13,98.0,0.276,2.99
9,이유찬,doosan,유격수,11,66.0,0.245,2.65
10,이유찬,doosan,2루수,27,98.2,0.236,2.56
11,김대한,doosan,우익수,27,116.0,0.222,2.41
12,전민재,doosan,3루수,24,86.0,0.075,0.82
13,양찬열,doosan,우익수,3,4.0,0.044,0.48
14,안승한,doosan,포수,2,9.1,0.04,0.43
15,조수행,doosan,우익수,13,53.0,0.024,0.26
16,장승현,doosan,포수,9,58.0,0.021,0.23
17,서예일,doosan,유격수,3,5.0,0.016,0.18
18,이유찬,doosan,중견수,2,3.0,0.005,0.06
19,전민재,doosan,유격수,39,247.2,0.004,0.05
20,김태근,doosan,우익수,9,17.2,0.002,0.03
21,전다민,doosan,우익수,1,3.0,0.0,0.0
22,홍성호,doosan,좌익수,1,2.0,-0.001,-0.01
22,이유찬,doosan,좌익수,1,1.0,-0.001,-0.01
22,강승호,doosan,1루수,27,107.2,-0.001,-0.01
25,홍성호,doosan,1루수,3,5.0,-0.002,-0.03
26,홍성호,doosan,우익수,2,4.0,-0.003,-0.03
27,김태근,doosan,좌익수,6,37.2,-0.016,-0.18
28,서예일,doosan,3루수,9,34.0,-0.018,-0.2
29,박준영,doosan,3루수,6,16.0,-0.03,-0.33
30,전다민,doosan,좌익수,7,38.2,-0.037,-0.41
31,박민준,doosan,포수,1,1.0,-0.045,-0.49
32,김대한,doosan,중견수,5,10.0,-0.048,-0.52
33,전다민,doosan,중견수,2,3.0,-0.049,-0.54
34,김인태,doosan,우익수,1,6.0,-0.061,-0.66
35,윤준호,doosan,포수,3,9.0,-0.087,-0.94
36,박계범,doosan,2루수,13,24.0,-0.113,-1.22
37,박계범,doosan,유격수,3,19.0,-0.118,-1.28
38,김인태,doosan,좌익수,7,38.0,-0.145,-1.57
39,김태근,doosan,중견수,6,19.0,-0.146,-1.58
40,전민재,doosan,2루수,9,57.0,-0.155,-1.69
41,조수행,doosan,중견수,18,98.0,-0.197,-2.14
42,김대한,doosan,좌익수,19,80.0,-0.254,-2.76
43,박계범,doosan,3루수,10,15.2,-0.288,-3.12
44,김재환,doosan,좌익수,28,210.1,-0.481,-5.22
45,김재호,doosan,유격수,25,146.0,-0.482,-5.23
46,양석환,doosan,1루수,87,742.2,-0.529,-5.74
47,라모스,doosan,우익수,79,654.2,-0.694,-7.53
63,김명신,doosan,투수,28,27.0,nan,nan
63,전민재,doosan,1루수,1,1.0,nan,nan
63,정철원,doosan,투수,20,19.0,nan,nan
63,박계범,doosan,1루수,1,1.0,nan,nan
63,박정수,doosan,투수,26,27.1,nan,nan
63,이교훈,doosan,투수,18,22.1,nan,nan
63,이영하,doosan,투수,40,46.0,nan,nan
63,박치국,doosan,투수,35,30.2,nan,nan
63,최지강,doosan,투수,45,41.1,nan,nan
63,김민규,doosan,투수,9,14.1,nan,nan
63,김호준,doosan,투수,15,13.1,nan,nan
63,김동주,doosan,투수,13,49.2,nan,nan
63,홍건희,doosan,투수,36,35.1,nan,nan
63,김민혁,doosan,1루수,1,1.0,nan,nan
63,오명진,doosan,2루수,1,1.0,nan,nan
