순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
10,안승한,두산,0.0,1,0,0,0,0,0,0,0,0,0,4번
10,오명진,두산,0.0,1,0,0,0,0,1,1,0,1,0,4번
10,전다민,두산,0.0,1,0,0,0,0,0,0,0,1,0,4번
10,정수빈,두산,0.0,2,0,0,0,0,0,0,0,0,0,4번
10,홍성호,두산,0.0,1,0,0,0,0,0,0,0,0,0,4번
1,박준영,두산,1.0,1,1,0,0,1,1,0,0,0,0,5번
1,전다민,두산,1.0,1,1,0,0,0,0,0,0,0,0,5번
3,조수행,두산,0.5,2,1,0,0,0,0,1,0,0,0,5번
3,홍성호,두산,0.5,2,1,0,0,0,0,0,0,0,0,5번
5,이유찬,두산,0.333,3,1,0,0,0,0,1,0,0,0,5번
6,김재환,두산,0.284,81,23,3,0,5,18,13,2,26,2,5번
7,강승호,두산,0.27,63,17,2,0,2,8,8,1,23,0,5번
8,양석환,두산,0.225,302,68,14,0,16,57,35,3,75,12,5번
9,김재호,두산,0.0,1,0,0,0,0,0,0,0,0,0,5번
9,김태근,두산,0.0,1,0,0,0,0,0,0,0,0,0,5번
9,양찬열,두산,0.0,1,0,0,0,0,0,0,0,0,0,5번
9,전민재,두산,0.0,1,0,0,0,0,0,0,0,0,0,5번
1,김대한,두산,0.5,2,1,0,0,0,1,0,0,0,0,6번
1,김재호,두산,0.5,2,1,0,0,0,1,0,0,0,0,6번
1,이유찬,두산,0.5,2,1,0,0,0,0,0,0,1,0,6번
4,양석환,두산,0.368,87,32,5,1,8,21,6,1,23,1,6번
5,라모스,두산,0.333,66,22,5,1,3,16,3,1,10,1,6번
5,허경민,두산,0.333,24,8,0,0,1,3,2,2,0,0,6번
7,강승호,두산,0.319,163,52,13,3,9,30,11,2,48,4,6번
8,김재환,두산,0.3,70,21,3,0,4,7,5,2,27,0,6번
9,김기연,두산,0.217,23,5,1,0,1,2,3,1,4,0,6번
10,박준영,두산,0.125,16,2,0,0,0,2,1,0,5,2,6번
11,김태근,두산,0.0,2,0,0,0,0,0,0,0,1,0,6번
11,양의지,두산,0.0,1,0,0,0,0,0,0,0,0,0,6번
11,장규빈,두산,0.0,2,0,0,0,0,0,0,0,1,0,6번
11,전민재,두산,0.0,1,0,0,0,0,0,0,0,0,0,6번
11,정수빈,두산,0.0,1,0,0,0,0,0,0,0,0,0,6번
11,조수행,두산,0.0,1,0,0,0,0,0,0,0,0,0,6번
1,홍성호,두산,0.667,3,2,2,0,0,1,0,0,1,0,7번
2,김재환,두산,0.5,2,1,0,0,0,0,1,0,0,0,7번
3,허경민,두산,0.395,38,15,5,0,1,10,3,1,3,0,7번
4,라모스,두산,0.348,66,23,4,1,1,8,9,1,12,0,7번
5,김기연,두산,0.338,80,27,6,0,1,10,7,1,15,1,7번
6,강승호,두산,0.257,70,18,5,0,1,6,4,2,18,0,7번
6,전민재,두산,0.257,70,18,1,0,1,9,3,1,17,4,7번
8,김민혁,두산,0.25,4,1,0,0,1,2,0,0,2,0,7번
8,김재호,두산,0.25,20,5,0,0,0,0,2,1,3,0,7번
10,김인태,두산,0.154,13,2,0,0,1,1,2,0,5,1,7번
11,박준영,두산,0.123,65,8,1,0,2,8,6,1,19,1,7번
12,권휘,두산,0.0,1,0,0,0,0,0,0,0,1,0,7번
12,김대한,두산,0.0,7,0,0,0,0,0,0,0,2,0,7번
12,서예일,두산,0.0,1,0,0,0,0,0,0,0,0,0,7번
12,윤준호,두산,0.0,2,0,0,0,0,0,0,0,1,0,7번
12,전다민,두산,0.0,1,0,0,0,0,0,0,0,1,0,7번
12,정수빈,두산,0.0,1,0,0,0,0,0,0,0,0,0,7번
12,조수행,두산,0.0,3,0,0,0,0,0,0,0,1,0,7번
1,강승호,두산,1.000,1,1,0,0,0,1,0,0,0,0,8번
2,정수빈,두산,0.750,4,3,0,0,0,0,0,0,0,0,8번
3,박계범,두산,0.400,5,2,0,0,0,0,1,0,1,0,8번
4,이유찬,두산,0.379,66,25,6,0,1,6,8,1,11,3,8번
5,박준영,두산,0.358,53,19,6,1,2,8,7,0,16,0,8번
6,김재호,두산,0.341,44,15,4,0,0,2,6,0,6,2,8번
7,전다민,두산,0.333,3,1,0,0,0,0,1,0,0,0,8번
8,김기연,두산,0.296,81,24,3,0,2,14,9,0,15,2,8번
9,전민재,두산,0.286,70,20,3,1,1,11,10,0,16,1,8번
10,서예일,두산,0.250,8,2,0,0,0,0,0,0,2,0,8번
11,양찬열,두산,0.200,5,1,0,0,0,1,3,0,0,0,8번
11,장승현,두산,0.200,20,4,2,0,0,0,2,0,5,0,8번
13,조수행,두산,0.182,11,2,0,0,0,0,2,1,2,0,8번
14,김대한,두산,0.100,30,3,1,0,0,2,3,0,10,0,8번
15,김민혁,두산,-,0,0,0,0,0,0,1,0,0,0,8번
15,김인태,두산,0.000,4,0,0,0,0,0,0,0,1,0,8번
15,김재환,두산,-,0,0,0,0,0,1,0,0,0,0,8번
15,김태근,두산,0.000,3,0,0,0,0,0,0,0,2,0,8번
15,박민준,두산,0.000,1,0,0,0,0,0,0,0,0,0,8번
15,안승한,두산,0.000,3,0,0,0,0,0,0,0,1,0,8번
15,윤준호,두산,0.000,1,0,0,0,0,1,0,0,0,0,8번
15,홍성호,두산,0.000,2,0,0,0,0,0,1,0,1,0,8번
1,김재환,두산,1.000,1,1,1,0,0,1,0,0,0,0,9번
1,허경민,두산,1.000,1,1,0,0,0,0,0,0,0,0,9번
3,김기연,두산,0.500,2,1,0,0,0,1,0,0,0,0,9번
4,김인태,두산,0.333,6,2,0,0,0,1,0,0,1,0,9번
4,김재호,두산,0.333,3,1,1,0,0,0,1,0,1,0,9번
4,김태근,두산,0.333,6,2,0,0,0,1,0,1,1,0,9번
4,전다민,두산,0.333,9,3,0,0,0,0,4,0,4,0,9번
8,전민재,두산,0.310,29,9,1,0,0,6,0,0,5,0,9번
9,이유찬,두산,0.289,38,11,1,0,0,6,4,0,10,1,9번
10,조수행,두산,0.289,225,65,2,2,0,24,21,1,35,2,9번
11,박준영,두산,0.263,38,10,1,1,2,8,6,1,11,0,9번
12,정수빈,두산,0.235,17,4,0,0,0,2,1,0,2,1,9번
13,김대한,두산,0.211,19,4,0,0,1,4,5,1,6,0,9번
14,박계범,두산,0.125,8,1,1,0,0,0,3,0,5,1,9번
15,강승호,두산,0.000,1,0,0,0,0,0,0,0,0,0,9번
15,김민혁,두산,-,0,0,0,0,0,0,1,0,0,0,9번
15,서예일,두산,0.000,1,0,0,0,0,0,0,0,0,0,9번
15,양의지,두산,-,0,0,0,0,0,0,0,1,0,0,9번
15,홍성호,두산,0.000,1,0,0,0,0,0,0,0,1,0,9번
1,양석환,두산,1.000,1,1,0,0,0,0,0,0,0,0,상위(1~2번)
1,양의지,두산,1.000,1,1,0,0,0,1,2,0,0,0,상위(1~2번)
3,서예일,두산,0.667,3,2,0,0,0,1,0,0,1,0,상위(1~2번)
4,김재호,두산,0.357,14,5,0,0,0,2,2,0,2,1,상위(1~2번)
5,박준영,두산,0.333,3,1,0,0,0,0,1,1,2,0,상위(1~2번)
5,전다민,두산,0.333,3,1,1,0,0,1,1,0,1,0,상위(1~2번)
5,홍성호,두산,0.333,3,1,0,0,0,0,0,0,2,0,상위(1~2번)
8,허경민,두산,0.325,274,89,19,0,4,41,21,12,18,4,상위(1~2번)
9,정수빈,두산,0.281,392,110,16,3,3,32,56,6,53,7,상위(1~2번)
10,라모스,두산,0.264,106,28,4,1,4,18,7,0,18,1,상위(1~2번)
11,이유찬,두산,0.258,62,16,2,0,2,5,6,0,15,2,상위(1~2번)
12,강승호,두산,0.250,24,6,1,0,1,4,3,0,8,2,상위(1~2번)
13,전민재,두산,0.237,38,9,0,0,0,3,0,1,9,2,상위(1~2번)
14,제러드,두산,0.200,10,2,2,0,0,0,1,1,3,0,상위(1~2번)
15,조수행,두산,0.115,26,3,0,0,0,1,2,0,5,0,상위(1~2번)
16,김대한,두산,0.100,10,1,0,0,0,0,0,0,5,1,상위(1~2번)
17,김기연,두산,0.000,2,0,0,0,0,0,0,0,1,0,상위(1~2번)
17,김재환,두산,0.000,1,0,0,0,0,0,1,0,0,0,상위(1~2번)
17,김태근,두산,0.000,8,0,0,0,0,0,0,2,4,0,상위(1~2번)
17,박계범,두산,0.000,2,0,0,0,0,0,1,0,1,1,상위(1~2번)
17,박민준,두산,0.000,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
17,양찬열,두산,-,0,0,0,0,0,0,1,0,0,0,상위(1~2번)
1,박준영,두산,1.0,1,1,0,0,1,1,0,0,0,0,중심(3~5번)
1,윤준호,두산,1.0,1,1,0,0,0,0,0,0,0,0,중심(3~5번)
3,조수행,두산,0.571,7,4,1,0,0,1,2,0,2,0,중심(3~5번)
4,안승한,두산,0.5,2,1,0,0,0,0,0,0,0,0,중심(3~5번)
4,장규빈,두산,0.5,2,1,0,0,0,0,0,0,0,0,중심(3~5번)
4,전다민,두산,0.5,2,1,0,0,0,0,0,0,1,0,중심(3~5번)
7,제러드,두산,0.434,53,23,6,0,6,20,11,0,13,0,중심(3~5번)
8,이유찬,두산,0.333,3,1,0,0,0,0,1,0,0,0,중심(3~5번)
8,홍성호,두산,0.333,3,1,0,0,0,0,0,0,0,0,중심(3~5번)
10,양의지,두산,0.325,366,119,14,0,15,82,27,6,45,12,중심(3~5번)
11,라모스,두산,0.301,73,22,6,0,2,6,8,1,20,3,중심(3~5번)
12,강승호,두산,0.275,193,53,11,3,5,27,10,2,65,1,중심(3~5번)
13,허경민,두산,0.259,27,7,1,0,1,3,4,0,1,2,중심(3~5번)
14,김재환,두산,0.256,309,79,15,0,18,64,44,3,113,7,중심(3~5번)
15,김대한,두산,0.25,4,1,0,0,0,0,0,1,2,0,중심(3~5번)
16,양석환,두산,0.234,355,83,18,0,20,69,38,4,86,12,중심(3~5번)
17,김기연,두산,0.214,14,3,0,0,0,2,0,0,2,1,중심(3~5번)
18,김민혁,두산,0.0,1,0,0,0,0,0,1,0,1,0,중심(3~5번)
18,김재호,두산,0.0,2,0,0,0,0,0,0,0,0,0,중심(3~5번)
18,김태근,두산,0.0,3,0,0,0,0,0,0,0,2,0,중심(3~5번)
18,박민준,두산,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
18,서예일,두산,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
18,양찬열,두산,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
18,오명진,두산,0.0,1,0,0,0,0,1,1,0,1,0,중심(3~5번)
18,전민재,두산,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
18,정수빈,두산,0.0,2,0,0,0,0,0,0,0,0,0,중심(3~5번)
1,허경민,두산,0.381,63,24,5,0,2,13,5,3,3,0,하위(6~9번)
2,양석환,두산,0.368,87,32,5,1,8,21,6,1,23,1,하위(6~9번)
3,이유찬,두산,0.349,106,37,7,0,1,12,12,1,22,4,하위(6~9번)
4,라모스,두산,0.341,132,45,9,2,4,24,12,2,22,1,하위(6~9번)
5,홍성호,두산,0.333,6,2,2,0,0,1,1,0,3,0,하위(6~9번)
6,김재호,두산,0.319,69,22,5,0,0,3,9,1,10,2,하위(6~9번)
7,김재환,두산,0.315,73,23,4,0,4,9,6,2,27,0,하위(6~9번)
8,전다민,두산,0.308,13,4,0,0,0,0,5,0,5,0,하위(6~9번)
9,김기연,두산,0.306,186,57,10,0,4,27,19,2,34,3,하위(6~9번)
10,정수빈,두산,0.304,23,7,0,0,0,2,1,0,2,1,하위(6~9번)
11,강승호,두산,0.302,235,71,18,3,10,37,15,4,66,4,하위(6~9번)
12,조수행,두산,0.279,240,67,2,2,0,24,23,2,38,2,하위(6~9번)
13,전민재,두산,0.276,170,47,5,1,2,26,13,1,38,5,하위(6~9번)
14,김민혁,두산,0.25,4,1,0,0,1,2,2,0,2,0,하위(6~9번)
15,박계범,두산,0.231,13,3,1,0,0,0,4,0,6,1,하위(6~9번)
16,박준영,두산,0.227,172,39,8,2,6,26,20,2,51,3,하위(6~9번)
17,서예일,두산,0.2,10,2,0,0,0,0,0,0,2,0,하위(6~9번)
17,양찬열,두산,0.2,5,1,0,0,0,1,3,0,0,0,하위(6~9번)
17,장승현,두산,0.2,20,4,2,0,0,0,2,0,5,0,하위(6~9번)
20,김태근,두산,0.182,11,2,0,0,0,1,0,1,4,0,하위(6~9번)
21,김인태,두산,0.174,23,4,0,0,1,2,2,0,7,1,하위(6~9번)
22,김대한,두산,0.138,58,8,1,0,1,7,8,1,18,0,하위(6~9번)
23,권휘,두산,0.0,1,0,0,0,0,0,0,0,1,0,하위(6~9번)
23,박민준,두산,0.0,1,0,0,0,0,0,0,0,0,0,하위(6~9번)
23,안승한,두산,0.0,3,0,0,0,0,0,0,0,1,0,하위(6~9번)
23,양의지,두산,0.0,1,0,0,0,0,0,0,1,0,0,하위(6~9번)
23,윤준호,두산,0.0,3,0,0,0,0,1,0,0,1,0,하위(6~9번)
23,장규빈,두산,0.0,2,0,0,0,0,0,0,0,1,0,하위(6~9번)
