순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,강승호,doosan,2루수,103,823.2,1.35,14.84
2,박준영,doosan,유격수,56,425.2,0.943,10.36
3,김기연,doosan,포수,65,449.2,0.844,9.28
4,조수행,doosan,좌익수,70,491.1,0.482,5.29
5,전민재,doosan,유격수,50,330.2,0.434,4.77
6,허경민,doosan,3루수,94,754.0,0.396,4.35
7,이유찬,doosan,3루수,20,130.2,0.349,3.84
8,정수빈,doosan,중견수,108,896.1,0.346,3.81
9,양의지,doosan,포수,65,516.1,0.335,3.68
10,이유찬,doosan,유격수,14,71.0,0.29,3.18
11,이유찬,doosan,2루수,32,110.2,0.28,3.08
12,조수행,doosan,우익수,22,118.0,0.265,2.91
13,김대한,doosan,우익수,27,116.0,0.241,2.65
14,전민재,doosan,3루수,29,100.0,0.123,1.35
15,강승호,doosan,1루수,31,134.2,0.105,1.15
16,양찬열,doosan,우익수,6,25.0,0.085,0.93
17,제러드,doosan,좌익수,1,8.0,0.084,0.92
18,안승한,doosan,포수,2,9.1,0.041,0.45
19,이유찬,doosan,우익수,2,10.0,0.024,0.27
20,장승현,doosan,포수,9,58.0,0.017,0.19
21,서예일,doosan,유격수,3,5.0,0.016,0.17
22,장규빈,doosan,포수,2,6.0,0.01,0.11
23,서예일,doosan,3루수,11,36.0,0.009,0.09
24,이유찬,doosan,중견수,2,3.0,0.005,0.06
25,김태근,doosan,우익수,9,17.2,0.004,0.04
26,김태근,doosan,좌익수,13,49.2,0.002,0.03
27,권휘,doosan,투수,7,8.2,0.0,0.0
27,전다민,doosan,우익수,1,3.0,0.0,0.0
29,홍성호,doosan,좌익수,1,2.0,-0.001,-0.01
29,양찬열,doosan,좌익수,2,5.0,-0.001,-0.01
31,홍성호,doosan,1루수,3,5.0,-0.002,-0.03
32,홍성호,doosan,우익수,2,4.0,-0.003,-0.03
33,박준영,doosan,3루수,6,16.0,-0.03,-0.33
33,전다민,doosan,좌익수,7,38.2,-0.03,-0.33
35,박민준,doosan,포수,3,4.0,-0.033,-0.36
36,김대한,doosan,중견수,5,10.0,-0.045,-0.5
37,전다민,doosan,중견수,2,3.0,-0.048,-0.53
38,김인태,doosan,우익수,1,6.0,-0.058,-0.63
39,윤준호,doosan,포수,3,9.0,-0.084,-0.93
40,박계범,doosan,2루수,13,24.0,-0.113,-1.25
41,박계범,doosan,유격수,3,19.0,-0.122,-1.34
42,김인태,doosan,좌익수,7,38.0,-0.134,-1.47
43,김태근,doosan,중견수,7,21.0,-0.144,-1.58
44,제러드,doosan,1루수,1,4.0,-0.148,-1.63
45,전민재,doosan,2루수,14,93.0,-0.16,-1.76
46,조수행,doosan,중견수,21,119.0,-0.226,-2.48
46,김대한,doosan,좌익수,19,80.0,-0.226,-2.49
48,양석환,doosan,1루수,107,905.2,-0.239,-2.63
49,박계범,doosan,3루수,10,15.2,-0.286,-3.15
50,김재환,doosan,좌익수,35,252.1,-0.377,-4.14
51,제러드,doosan,우익수,12,98.0,-0.428,-4.7
52,라모스,doosan,우익수,79,654.2,-0.567,-6.23
53,김재호,doosan,유격수,35,201.0,-0.671,-7.38
54,이유찬,doosan,좌익수,14,87.1,-0.726,-7.98
73,김명신,doosan,투수,32,31.2,nan,nan
73,최지강,doosan,투수,45,41.1,nan,nan
73,김민규,doosan,투수,9,14.1,nan,nan
73,김호준,doosan,투수,15,13.1,nan,nan
73,이교훈,doosan,투수,30,31.1,nan,nan
73,오명진,doosan,2루수,1,1.0,nan,nan
73,김민혁,doosan,1루수,1,1.0,nan,nan
73,박계범,doosan,1루수,1,1.0,nan,nan
73,박정수,doosan,투수,28,29.1,nan,nan
73,이영하,doosan,투수,44,48.1,nan,nan
73,김동주,doosan,투수,14,50.0,nan,nan
73,박치국,doosan,투수,41,37.1,nan,nan
73,김강률,doosan,투수,39,33.2,nan,nan
73,전민재,doosan,1루수,1,1.0,nan,nan
73,이병헌,doosan,투수,61,52.2,nan,nan
73,정철원,doosan,투수,23,21.1,nan,nan
73,최승용,doosan,투수,6,7.0,nan,nan
73,홍건희,doosan,투수,46,45.0,nan,nan
