순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,강승호,doosan,2루수,88,698.2,1.025,11.03
2,박준영,doosan,유격수,56,425.2,0.972,10.46
3,김기연,doosan,포수,54,371.2,0.703,7.57
4,조수행,doosan,좌익수,63,456.2,0.472,5.08
5,정수빈,doosan,중견수,95,784.1,0.413,4.44
6,양의지,doosan,포수,57,468.1,0.37,3.98
7,허경민,doosan,3루수,82,658.2,0.33,3.55
8,이유찬,doosan,3루수,13,98.0,0.278,2.99
9,이유찬,doosan,2루수,30,108.2,0.27,2.91
10,이유찬,doosan,유격수,11,66.0,0.24,2.58
11,김대한,doosan,우익수,27,116.0,0.225,2.42
12,조수행,doosan,우익수,17,85.0,0.158,1.7
13,강승호,doosan,1루수,29,125.2,0.117,1.26
14,전민재,doosan,3루수,25,94.0,0.115,1.24
15,양찬열,doosan,우익수,6,25.0,0.082,0.88
16,안승한,doosan,포수,2,9.1,0.038,0.4
17,서예일,doosan,유격수,3,5.0,0.016,0.17
18,장승현,doosan,포수,9,58.0,0.015,0.16
19,전민재,doosan,2루수,13,85.0,0.014,0.16
20,이유찬,doosan,중견수,2,3.0,0.005,0.06
21,김태근,doosan,우익수,9,17.2,0.002,0.03
22,전다민,doosan,우익수,1,3.0,0.0,0.0
23,홍성호,doosan,좌익수,1,2.0,-0.001,-0.01
23,양찬열,doosan,좌익수,1,2.0,-0.001,-0.01
25,홍성호,doosan,1루수,3,5.0,-0.002,-0.03
26,홍성호,doosan,우익수,2,4.0,-0.003,-0.03
27,전민재,doosan,유격수,40,255.2,-0.008,-0.09
28,김태근,doosan,좌익수,6,37.2,-0.012,-0.13
29,이유찬,doosan,우익수,1,6.0,-0.017,-0.18
30,서예일,doosan,3루수,10,35.0,-0.027,-0.29
31,박준영,doosan,3루수,6,16.0,-0.03,-0.32
32,전다민,doosan,좌익수,7,38.2,-0.035,-0.38
33,박민준,doosan,포수,1,1.0,-0.045,-0.48
34,김대한,doosan,중견수,5,10.0,-0.047,-0.51
35,전다민,doosan,중견수,2,3.0,-0.049,-0.53
36,김인태,doosan,우익수,1,6.0,-0.06,-0.65
37,윤준호,doosan,포수,3,9.0,-0.086,-0.93
38,박계범,doosan,2루수,13,24.0,-0.114,-1.23
39,박계범,doosan,유격수,3,19.0,-0.122,-1.31
40,김인태,doosan,좌익수,7,38.0,-0.143,-1.54
41,김태근,doosan,중견수,6,19.0,-0.147,-1.58
42,김대한,doosan,좌익수,19,80.0,-0.247,-2.66
43,이유찬,doosan,좌익수,6,36.0,-0.248,-2.66
44,조수행,doosan,중견수,18,98.0,-0.288,-3.1
45,박계범,doosan,3루수,10,15.2,-0.29,-3.12
46,양석환,doosan,1루수,92,783.2,-0.448,-4.83
47,김재호,doosan,유격수,25,146.0,-0.521,-5.61
48,김재환,doosan,좌익수,31,226.1,-0.553,-5.96
49,라모스,doosan,우익수,79,654.2,-0.669,-7.2
65,박치국,doosan,투수,36,32.0,nan,nan
65,전민재,doosan,1루수,1,1.0,nan,nan
65,김동주,doosan,투수,14,50.0,nan,nan
65,정철원,doosan,투수,20,19.0,nan,nan
65,이교훈,doosan,투수,23,25.1,nan,nan
65,홍건희,doosan,투수,39,38.1,nan,nan
65,김명신,doosan,투수,31,29.2,nan,nan
65,김민규,doosan,투수,9,14.1,nan,nan
65,김호준,doosan,투수,15,13.1,nan,nan
65,김민혁,doosan,1루수,1,1.0,nan,nan
65,박계범,doosan,1루수,1,1.0,nan,nan
65,박정수,doosan,투수,28,29.1,nan,nan
65,오명진,doosan,2루수,1,1.0,nan,nan
65,이영하,doosan,투수,44,48.1,nan,nan
65,최지강,doosan,투수,45,41.1,nan,nan
