순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김혜성,kiwoom,2루수,86,736.2,1.562,17.07
2,송성문,kiwoom,3루수,72,554.2,0.915,10.0
3,김태진,kiwoom,유격수,33,206.1,0.76,8.31
4,김재현,kiwoom,포수,85,602.1,0.561,6.13
5,김휘집,kiwoom,유격수,44,338.1,0.39,4.26
6,송성문,kiwoom,2루수,14,112.2,0.361,3.95
7,변상권,kiwoom,좌익수,17,119.0,0.32,3.5
8,변상권,kiwoom,우익수,9,51.2,0.281,3.07
9,김건희,kiwoom,포수,43,246.1,0.162,1.77
10,김태진,kiwoom,좌익수,8,35.0,0.161,1.76
11,이용규,kiwoom,우익수,13,94.0,0.118,1.28
12,고영우,kiwoom,2루수,10,45.0,0.086,0.93
13,김주형,kiwoom,유격수,16,56.2,0.079,0.87
14,원성준,kiwoom,좌익수,3,13.0,0.066,0.72
15,김시앙,kiwoom,포수,6,19.1,0.058,0.63
16,김태진,kiwoom,2루수,6,19.0,0.043,0.47
17,임병욱,kiwoom,우익수,4,11.0,0.042,0.46
18,김휘집,kiwoom,3루수,9,53.0,0.04,0.44
19,박주홍,kiwoom,우익수,2,6.0,0.039,0.42
20,주성원,kiwoom,우익수,14,76.0,0.038,0.41
21,박성빈,kiwoom,포수,6,27.0,0.035,0.38
22,김주형,kiwoom,2루수,2,3.0,0.009,0.1
23,이주형,kiwoom,우익수,49,386.1,0.008,0.08
24,송지후,kiwoom,2루수,1,3.0,-0.005,-0.05
25,주성원,kiwoom,좌익수,4,21.2,-0.029,-0.32
26,도슨,kiwoom,좌익수,63,495.0,-0.03,-0.33
27,김태진,kiwoom,우익수,2,6.0,-0.031,-0.34
28,이승원,kiwoom,유격수,5,28.0,-0.04,-0.43
29,예진원,kiwoom,좌익수,6,19.0,-0.041,-0.45
30,이주형,kiwoom,중견수,12,67.2,-0.051,-0.55
31,임병욱,kiwoom,좌익수,1,9.0,-0.057,-0.62
32,이형종,kiwoom,우익수,26,193.2,-0.091,-0.99
33,박수종,kiwoom,좌익수,5,5.0,-0.092,-1.0
34,이용규,kiwoom,좌익수,21,159.2,-0.108,-1.18
35,도슨,kiwoom,중견수,25,185.2,-0.112,-1.23
36,박준형,kiwoom,포수,4,12.1,-0.121,-1.32
37,고영우,kiwoom,유격수,14,67.0,-0.125,-1.37
38,김동헌,kiwoom,포수,2,14.0,-0.135,-1.47
39,임병욱,kiwoom,중견수,20,107.0,-0.14,-1.53
40,임지열,kiwoom,좌익수,8,39.0,-0.141,-1.54
41,이용규,kiwoom,중견수,26,171.1,-0.156,-1.7
42,이주형,kiwoom,좌익수,1,4.0,-0.162,-1.77
43,박수종,kiwoom,우익수,8,14.0,-0.17,-1.86
44,예진원,kiwoom,중견수,11,23.0,-0.204,-2.23
45,예진원,kiwoom,우익수,5,16.2,-0.208,-2.27
46,최주환,kiwoom,1루수,88,734.1,-0.212,-2.32
47,장재영,kiwoom,중견수,17,126.1,-0.227,-2.48
48,송성문,kiwoom,1루수,23,100.0,-0.24,-2.62
49,박수종,kiwoom,중견수,38,175.1,-0.251,-2.74
50,임지열,kiwoom,우익수,9,66.0,-0.271,-2.96
51,이원석,kiwoom,1루수,12,87.0,-0.296,-3.24
52,원성준,kiwoom,중견수,10,65.0,-0.32,-3.49
53,이재상,kiwoom,유격수,35,221.0,-0.529,-5.78
54,고영우,kiwoom,3루수,49,312.2,-0.592,-6.47
67,김재웅,kiwoom,투수,26,23.2,nan,nan
67,김병휘,kiwoom,유격수,2,3.0,nan,nan
67,김연주,kiwoom,투수,18,16.1,nan,nan
67,문성현,kiwoom,투수,36,33.1,nan,nan
67,박주홍,kiwoom,좌익수,2,2.0,nan,nan
67,신준우,kiwoom,유격수,1,1.0,nan,nan
67,주승우,kiwoom,투수,39,35.2,nan,nan
67,양지율,kiwoom,투수,15,15.0,nan,nan
67,김윤하,kiwoom,투수,12,38.1,nan,nan
67,김병휘,kiwoom,2루수,2,2.0,nan,nan
67,김선기,kiwoom,투수,24,51.0,nan,nan
67,김주형,kiwoom,3루수,1,1.0,nan,nan
