순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,송성문,kiwoom,3루수,67,509.2,1.274,13.71
2,김혜성,kiwoom,2루수,81,692.2,1.239,13.34
3,김태진,kiwoom,유격수,28,170.1,0.949,10.22
4,김재현,kiwoom,포수,80,569.1,0.53,5.7
5,송성문,kiwoom,2루수,13,103.2,0.349,3.76
6,김휘집,kiwoom,유격수,44,338.1,0.326,3.51
7,변상권,kiwoom,우익수,9,51.2,0.28,3.01
8,김건희,kiwoom,포수,38,224.1,0.236,2.54
9,이주형,kiwoom,우익수,43,333.1,0.219,2.36
10,변상권,kiwoom,좌익수,14,93.0,0.158,1.7
11,김태진,kiwoom,좌익수,8,35.0,0.155,1.67
12,이용규,kiwoom,우익수,13,94.0,0.109,1.17
13,고영우,kiwoom,2루수,9,43.0,0.081,0.87
14,김주형,kiwoom,유격수,16,56.2,0.067,0.73
15,원성준,kiwoom,좌익수,3,13.0,0.063,0.68
16,김시앙,kiwoom,포수,6,19.1,0.059,0.63
17,주성원,kiwoom,좌익수,2,16.0,0.055,0.59
18,이용규,kiwoom,중견수,23,149.0,0.046,0.5
19,임병욱,kiwoom,우익수,4,11.0,0.041,0.45
20,김태진,kiwoom,2루수,6,19.0,0.04,0.43
21,박주홍,kiwoom,우익수,2,6.0,0.038,0.41
22,박성빈,kiwoom,포수,6,27.0,0.037,0.4
23,김휘집,kiwoom,3루수,9,53.0,0.034,0.36
24,주성원,kiwoom,우익수,14,76.0,0.026,0.28
25,김주형,kiwoom,2루수,2,3.0,0.009,0.09
26,송지후,kiwoom,2루수,1,3.0,-0.005,-0.05
27,이승원,kiwoom,유격수,2,9.0,-0.02,-0.21
28,김태진,kiwoom,우익수,2,6.0,-0.031,-0.33
29,이용규,kiwoom,좌익수,19,143.2,-0.041,-0.45
30,예진원,kiwoom,좌익수,6,19.0,-0.045,-0.48
31,임병욱,kiwoom,중견수,16,83.0,-0.048,-0.52
32,임병욱,kiwoom,좌익수,1,9.0,-0.058,-0.63
33,이주형,kiwoom,중견수,12,67.2,-0.059,-0.63
34,박수종,kiwoom,좌익수,4,4.0,-0.093,-1.0
35,이형종,kiwoom,우익수,26,193.2,-0.111,-1.2
36,박준형,kiwoom,포수,4,12.1,-0.126,-1.36
37,박수종,kiwoom,우익수,7,12.0,-0.129,-1.39
38,고영우,kiwoom,유격수,14,67.0,-0.134,-1.45
39,도슨,kiwoom,중견수,25,185.2,-0.136,-1.47
40,김동헌,kiwoom,포수,2,14.0,-0.145,-1.56
41,임지열,kiwoom,좌익수,8,39.0,-0.149,-1.6
42,도슨,kiwoom,좌익수,62,488.2,-0.155,-1.67
43,이주형,kiwoom,좌익수,1,4.0,-0.164,-1.76
44,박수종,kiwoom,중견수,35,166.2,-0.167,-1.8
45,최주환,kiwoom,1루수,82,680.1,-0.196,-2.11
46,예진원,kiwoom,중견수,11,23.0,-0.209,-2.25
47,예진원,kiwoom,우익수,5,16.2,-0.213,-2.29
48,장재영,kiwoom,중견수,17,126.1,-0.24,-2.59
49,송성문,kiwoom,1루수,22,99.0,-0.243,-2.62
50,임지열,kiwoom,우익수,9,66.0,-0.277,-2.98
51,이원석,kiwoom,1루수,12,87.0,-0.298,-3.21
52,원성준,kiwoom,중견수,10,65.0,-0.33,-3.55
53,이재상,kiwoom,유격수,35,221.0,-0.605,-6.51
54,고영우,kiwoom,3루수,47,302.2,-0.68,-7.32
67,김재웅,kiwoom,투수,26,23.2,nan,nan
67,김병휘,kiwoom,유격수,2,3.0,nan,nan
67,김연주,kiwoom,투수,14,12.1,nan,nan
67,문성현,kiwoom,투수,36,33.1,nan,nan
67,박주홍,kiwoom,좌익수,2,2.0,nan,nan
67,신준우,kiwoom,유격수,1,1.0,nan,nan
67,주승우,kiwoom,투수,37,33.2,nan,nan
67,양지율,kiwoom,투수,11,11.2,nan,nan
67,김윤하,kiwoom,투수,10,27.1,nan,nan
67,김병휘,kiwoom,2루수,2,2.0,nan,nan
67,김선기,kiwoom,투수,22,49.0,nan,nan
67,김주형,kiwoom,3루수,1,1.0,nan,nan
