순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김혜성,kiwoom,2루수,105,897.2,2.165,24.09
2,김태진,kiwoom,유격수,48,282.1,0.904,10.06
3,김재현,kiwoom,포수,100,700.2,0.7,7.79
4,송성문,kiwoom,3루수,82,645.2,0.585,6.51
5,송성문,kiwoom,2루수,19,151.2,0.371,4.13
6,김휘집,kiwoom,유격수,44,338.1,0.293,3.26
7,변상권,kiwoom,우익수,9,51.2,0.279,3.1
8,변상권,kiwoom,좌익수,34,261.0,0.227,2.53
9,김건희,kiwoom,포수,57,355.0,0.191,2.13
10,김태진,kiwoom,좌익수,8,35.0,0.161,1.79
11,이주형,kiwoom,중견수,34,235.2,0.16,1.78
12,임병욱,kiwoom,우익수,12,74.0,0.159,1.77
13,박주홍,kiwoom,좌익수,9,60.0,0.142,1.58
14,이용규,kiwoom,우익수,13,94.0,0.124,1.37
15,주성원,kiwoom,우익수,16,93.0,0.106,1.18
16,고영우,kiwoom,2루수,10,45.0,0.08,0.89
17,원성준,kiwoom,좌익수,4,14.0,0.074,0.82
18,김주형,kiwoom,유격수,16,56.2,0.067,0.74
19,김시앙,kiwoom,포수,6,19.1,0.05,0.56
20,박주홍,kiwoom,우익수,4,9.0,0.046,0.51
21,김태진,kiwoom,2루수,9,23.0,0.044,0.49
22,김휘집,kiwoom,3루수,9,53.0,0.028,0.31
23,김주형,kiwoom,2루수,5,11.0,0.025,0.28
24,박성빈,kiwoom,포수,9,33.0,0.016,0.18
25,박주홍,kiwoom,1루수,3,10.0,0.013,0.14
26,도슨,kiwoom,좌익수,63,495.0,0.005,0.06
27,송지후,kiwoom,2루수,1,3.0,-0.005,-0.05
28,박수종,kiwoom,중견수,51,220.1,-0.011,-0.13
29,김병휘,kiwoom,2루수,3,3.0,-0.012,-0.14
30,이형종,kiwoom,우익수,29,218.2,-0.014,-0.16
31,이주형,kiwoom,우익수,56,421.1,-0.02,-0.22
32,원성준,kiwoom,우익수,7,41.0,-0.027,-0.3
33,주성원,kiwoom,좌익수,4,21.2,-0.028,-0.31
34,김태진,kiwoom,우익수,2,6.0,-0.03,-0.33
35,박수종,kiwoom,좌익수,8,17.0,-0.032,-0.35
36,예진원,kiwoom,좌익수,6,19.0,-0.04,-0.44
37,임병욱,kiwoom,좌익수,1,9.0,-0.055,-0.62
38,김병휘,kiwoom,유격수,13,72.0,-0.089,-0.99
39,이용규,kiwoom,좌익수,21,159.2,-0.092,-1.02
40,박준형,kiwoom,포수,4,12.1,-0.116,-1.29
41,도슨,kiwoom,중견수,25,185.2,-0.118,-1.31
42,고영우,kiwoom,유격수,14,67.0,-0.131,-1.46
43,임지열,kiwoom,좌익수,8,39.0,-0.134,-1.49
44,김동헌,kiwoom,포수,2,14.0,-0.135,-1.5
45,임병욱,kiwoom,중견수,20,107.0,-0.139,-1.55
46,이용규,kiwoom,중견수,26,171.1,-0.156,-1.73
47,이주형,kiwoom,좌익수,1,4.0,-0.159,-1.77
48,장재영,kiwoom,우익수,4,29.0,-0.161,-1.79
49,박수종,kiwoom,우익수,8,14.0,-0.165,-1.84
50,예진원,kiwoom,우익수,5,16.2,-0.199,-2.22
51,예진원,kiwoom,중견수,11,23.0,-0.201,-2.23
52,이승원,kiwoom,유격수,18,96.0,-0.202,-2.25
53,장재영,kiwoom,중견수,17,126.1,-0.228,-2.54
54,임지열,kiwoom,우익수,9,66.0,-0.265,-2.94
55,이원석,kiwoom,1루수,12,87.0,-0.298,-3.32
56,원성준,kiwoom,중견수,10,65.0,-0.317,-3.53
57,고영우,kiwoom,3루수,63,432.2,-0.378,-4.2
58,최주환,kiwoom,1루수,106,892.1,-0.381,-4.24
59,송성문,kiwoom,1루수,30,145.0,-0.391,-4.35
60,이재상,kiwoom,유격수,35,221.0,-0.557,-6.2
72,김재웅,kiwoom,투수,26,23.2,nan,nan
72,김연주,kiwoom,투수,27,24.1,nan,nan
72,주승우,kiwoom,투수,50,47.2,nan,nan
72,윤정현,kiwoom,투수,2,3.0,nan,nan
72,김윤하,kiwoom,투수,17,66.0,nan,nan
72,김주형,kiwoom,3루수,1,1.0,nan,nan
72,문성현,kiwoom,투수,41,38.1,nan,nan
72,김병휘,kiwoom,3루수,1,2.0,nan,nan
72,양지율,kiwoom,투수,17,16.0,nan,nan
72,신준우,kiwoom,유격수,1,1.0,nan,nan
72,김선기,kiwoom,투수,32,65.1,nan,nan
