순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김혜성,kiwoom,2루수,94,805.2,1.922,21.05
2,김태진,kiwoom,유격수,41,239.1,0.731,8.0
3,송성문,kiwoom,3루수,77,599.2,0.711,7.79
4,김재현,kiwoom,포수,92,655.2,0.629,6.89
5,송성문,kiwoom,2루수,18,144.2,0.325,3.56
6,김휘집,kiwoom,유격수,44,338.1,0.298,3.26
7,변상권,kiwoom,우익수,9,51.2,0.283,3.09
8,김건희,kiwoom,포수,49,298.0,0.216,2.37
9,변상권,kiwoom,좌익수,24,180.0,0.191,2.1
10,김태진,kiwoom,좌익수,8,35.0,0.163,1.79
11,이용규,kiwoom,우익수,13,94.0,0.125,1.37
12,주성원,kiwoom,우익수,16,93.0,0.104,1.14
13,고영우,kiwoom,2루수,10,45.0,0.083,0.91
14,김주형,kiwoom,유격수,16,56.2,0.069,0.75
15,원성준,kiwoom,좌익수,3,13.0,0.068,0.75
16,김시앙,kiwoom,포수,6,19.1,0.058,0.63
17,박주홍,kiwoom,좌익수,7,46.0,0.057,0.62
18,임병욱,kiwoom,우익수,10,64.0,0.055,0.6
19,박주홍,kiwoom,우익수,3,7.0,0.047,0.51
20,김태진,kiwoom,2루수,9,23.0,0.046,0.5
21,김병휘,kiwoom,유격수,4,14.0,0.04,0.43
22,박성빈,kiwoom,포수,6,27.0,0.035,0.38
23,김휘집,kiwoom,3루수,9,53.0,0.033,0.36
24,박주홍,kiwoom,1루수,2,9.0,0.013,0.14
25,김주형,kiwoom,2루수,2,3.0,0.009,0.1
26,도슨,kiwoom,좌익수,63,495.0,0.003,0.03
27,송지후,kiwoom,2루수,1,3.0,-0.005,-0.05
28,이주형,kiwoom,우익수,53,413.1,-0.018,-0.19
29,주성원,kiwoom,좌익수,4,21.2,-0.027,-0.3
30,김태진,kiwoom,우익수,2,6.0,-0.03,-0.33
31,예진원,kiwoom,좌익수,6,19.0,-0.04,-0.43
32,원성준,kiwoom,우익수,1,7.0,-0.052,-0.57
33,임병욱,kiwoom,좌익수,1,9.0,-0.056,-0.62
34,이형종,kiwoom,우익수,26,193.2,-0.073,-0.8
35,이주형,kiwoom,중견수,22,143.2,-0.077,-0.84
35,이승원,kiwoom,유격수,14,89.0,-0.077,-0.85
37,박수종,kiwoom,좌익수,5,5.0,-0.09,-0.99
38,이용규,kiwoom,좌익수,21,159.2,-0.094,-1.03
39,박수종,kiwoom,중견수,43,204.1,-0.095,-1.04
40,도슨,kiwoom,중견수,25,185.2,-0.123,-1.35
40,박준형,kiwoom,포수,4,12.1,-0.123,-1.35
42,고영우,kiwoom,유격수,14,67.0,-0.133,-1.45
43,김동헌,kiwoom,포수,2,14.0,-0.135,-1.48
44,임지열,kiwoom,좌익수,8,39.0,-0.136,-1.49
45,임병욱,kiwoom,중견수,20,107.0,-0.143,-1.57
46,이주형,kiwoom,좌익수,1,4.0,-0.16,-1.76
47,이용규,kiwoom,중견수,26,171.1,-0.162,-1.77
48,박수종,kiwoom,우익수,8,14.0,-0.167,-1.83
49,예진원,kiwoom,우익수,5,16.2,-0.204,-2.23
50,예진원,kiwoom,중견수,11,23.0,-0.205,-2.25
51,장재영,kiwoom,중견수,17,126.1,-0.232,-2.54
52,임지열,kiwoom,우익수,9,66.0,-0.266,-2.91
53,이원석,kiwoom,1루수,12,87.0,-0.303,-3.32
54,원성준,kiwoom,중견수,10,65.0,-0.323,-3.54
55,송성문,kiwoom,1루수,27,119.0,-0.355,-3.88
56,고영우,kiwoom,3루수,56,372.2,-0.412,-4.52
57,최주환,kiwoom,1루수,97,811.1,-0.436,-4.77
58,이재상,kiwoom,유격수,35,221.0,-0.562,-6.16
69,신준우,kiwoom,유격수,1,1.0,nan,nan
69,주승우,kiwoom,투수,45,42.1,nan,nan
69,김재웅,kiwoom,투수,26,23.2,nan,nan
69,김윤하,kiwoom,투수,14,51.1,nan,nan
69,문성현,kiwoom,투수,40,37.1,nan,nan
69,양지율,kiwoom,투수,17,16.0,nan,nan
69,김병휘,kiwoom,2루수,2,2.0,nan,nan
69,김선기,kiwoom,투수,28,59.2,nan,nan
69,김연주,kiwoom,투수,21,19.0,nan,nan
69,김주형,kiwoom,3루수,1,1.0,nan,nan
