순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김혜성,kiwoom,2루수,86,736.2,1.544,17.0
2,송성문,kiwoom,3루수,72,554.2,0.895,9.85
3,김태진,kiwoom,유격수,35,216.1,0.599,6.59
4,김재현,kiwoom,포수,88,628.1,0.588,6.47
5,변상권,kiwoom,좌익수,19,136.0,0.387,4.26
6,김휘집,kiwoom,유격수,44,338.1,0.332,3.65
7,송성문,kiwoom,2루수,18,144.2,0.296,3.26
8,변상권,kiwoom,우익수,9,51.2,0.286,3.15
9,김건희,kiwoom,포수,44,255.1,0.172,1.89
10,김태진,kiwoom,좌익수,8,35.0,0.161,1.77
11,이승원,kiwoom,유격수,8,53.0,0.156,1.71
12,이용규,kiwoom,우익수,13,94.0,0.129,1.42
13,고영우,kiwoom,2루수,10,45.0,0.085,0.94
14,김주형,kiwoom,유격수,16,56.2,0.073,0.8
15,박주홍,kiwoom,좌익수,4,20.0,0.066,0.73
16,원성준,kiwoom,좌익수,3,13.0,0.065,0.72
17,박주홍,kiwoom,1루수,1,7.0,0.061,0.68
18,김시앙,kiwoom,포수,6,19.1,0.056,0.62
19,김태진,kiwoom,2루수,8,22.0,0.055,0.61
20,이주형,kiwoom,우익수,49,386.1,0.052,0.57
21,주성원,kiwoom,우익수,14,76.0,0.049,0.54
22,박주홍,kiwoom,우익수,2,6.0,0.039,0.43
22,김휘집,kiwoom,3루수,9,53.0,0.039,0.43
24,박성빈,kiwoom,포수,6,27.0,0.033,0.36
25,김주형,kiwoom,2루수,2,3.0,0.009,0.1
26,송지후,kiwoom,2루수,1,3.0,-0.005,-0.05
27,임병욱,kiwoom,우익수,8,46.0,-0.015,-0.16
28,도슨,kiwoom,좌익수,63,495.0,-0.017,-0.19
29,주성원,kiwoom,좌익수,4,21.2,-0.028,-0.31
30,김태진,kiwoom,우익수,2,6.0,-0.03,-0.33
31,예진원,kiwoom,좌익수,6,19.0,-0.04,-0.44
32,이주형,kiwoom,중견수,16,102.2,-0.056,-0.61
33,임병욱,kiwoom,좌익수,1,9.0,-0.057,-0.62
34,이형종,kiwoom,우익수,26,193.2,-0.066,-0.73
35,박수종,kiwoom,좌익수,5,5.0,-0.091,-1.0
36,이용규,kiwoom,좌익수,21,159.2,-0.103,-1.13
37,도슨,kiwoom,중견수,25,185.2,-0.113,-1.24
38,고영우,kiwoom,유격수,14,67.0,-0.123,-1.35
38,박준형,kiwoom,포수,4,12.1,-0.123,-1.35
40,김동헌,kiwoom,포수,2,14.0,-0.135,-1.48
41,임병욱,kiwoom,중견수,20,107.0,-0.139,-1.53
41,임지열,kiwoom,좌익수,8,39.0,-0.139,-1.53
43,이용규,kiwoom,중견수,26,171.1,-0.155,-1.71
44,이주형,kiwoom,좌익수,1,4.0,-0.16,-1.77
45,박수종,kiwoom,우익수,8,14.0,-0.167,-1.84
46,최주환,kiwoom,1루수,91,759.1,-0.197,-2.17
47,예진원,kiwoom,우익수,5,16.2,-0.204,-2.25
47,예진원,kiwoom,중견수,11,23.0,-0.204,-2.25
49,장재영,kiwoom,중견수,17,126.1,-0.226,-2.49
50,송성문,kiwoom,1루수,25,103.0,-0.243,-2.67
51,박수종,kiwoom,중견수,38,175.1,-0.251,-2.76
52,임지열,kiwoom,우익수,9,66.0,-0.262,-2.89
53,이원석,kiwoom,1루수,12,87.0,-0.298,-3.28
54,원성준,kiwoom,중견수,10,65.0,-0.319,-3.51
55,이재상,kiwoom,유격수,35,221.0,-0.537,-5.91
56,고영우,kiwoom,3루수,53,347.2,-0.548,-6.03
68,김병휘,kiwoom,유격수,2,3.0,nan,nan
68,문성현,kiwoom,투수,36,33.1,nan,nan
68,양지율,kiwoom,투수,16,15.2,nan,nan
68,김병휘,kiwoom,2루수,2,2.0,nan,nan
68,김선기,kiwoom,투수,25,54.2,nan,nan
68,김연주,kiwoom,투수,18,16.1,nan,nan
68,김주형,kiwoom,3루수,1,1.0,nan,nan
68,신준우,kiwoom,유격수,1,1.0,nan,nan
68,주승우,kiwoom,투수,42,39.0,nan,nan
68,김재웅,kiwoom,투수,26,23.2,nan,nan
68,김윤하,kiwoom,투수,12,38.1,nan,nan
