순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김혜성,kiwoom,2루수,111,943.2,2.366,26.74
2,김태진,kiwoom,유격수,50,285.1,0.916,10.35
3,김재현,kiwoom,포수,106,741.2,0.713,8.06
4,송성문,kiwoom,3루수,87,686.2,0.605,6.84
5,송성문,kiwoom,2루수,19,151.2,0.368,4.16
6,김휘집,kiwoom,유격수,44,338.1,0.303,3.42
7,변상권,kiwoom,우익수,9,51.2,0.27,3.05
8,이주형,kiwoom,중견수,40,286.2,0.254,2.87
9,변상권,kiwoom,좌익수,35,270.0,0.247,2.79
10,김건희,kiwoom,포수,58,363.0,0.215,2.43
11,김태진,kiwoom,좌익수,8,35.0,0.16,1.81
12,원성준,kiwoom,좌익수,5,16.0,0.158,1.79
13,임병욱,kiwoom,우익수,12,74.0,0.153,1.73
14,이용규,kiwoom,우익수,13,94.0,0.118,1.33
15,주성원,kiwoom,우익수,16,93.0,0.106,1.2
16,박주홍,kiwoom,좌익수,11,68.0,0.103,1.16
17,고영우,kiwoom,2루수,10,45.0,0.081,0.91
18,김주형,kiwoom,유격수,16,56.2,0.067,0.76
18,김태진,kiwoom,2루수,10,28.0,0.067,0.75
20,김시앙,kiwoom,포수,6,19.1,0.049,0.55
21,박주홍,kiwoom,우익수,4,9.0,0.044,0.5
22,도슨,kiwoom,좌익수,63,495.0,0.036,0.41
23,김주형,kiwoom,2루수,5,11.0,0.025,0.28
23,김휘집,kiwoom,3루수,9,53.0,0.025,0.28
25,박주홍,kiwoom,1루수,3,10.0,0.012,0.13
26,박수종,kiwoom,중견수,51,220.1,0.002,0.03
27,송지후,kiwoom,2루수,1,3.0,-0.005,-0.05
28,김병휘,kiwoom,2루수,3,3.0,-0.012,-0.14
29,박수종,kiwoom,좌익수,13,49.0,-0.019,-0.22
30,이형종,kiwoom,우익수,29,218.2,-0.021,-0.24
31,주성원,kiwoom,좌익수,4,21.2,-0.027,-0.3
31,원성준,kiwoom,우익수,7,41.0,-0.027,-0.3
33,김태진,kiwoom,우익수,2,6.0,-0.03,-0.34
34,박성빈,kiwoom,포수,10,35.0,-0.032,-0.36
35,이주형,kiwoom,우익수,56,421.1,-0.033,-0.37
36,예진원,kiwoom,좌익수,6,19.0,-0.039,-0.44
37,임병욱,kiwoom,좌익수,1,9.0,-0.054,-0.61
38,장재영,kiwoom,우익수,10,80.0,-0.071,-0.8
39,이용규,kiwoom,좌익수,21,159.2,-0.078,-0.89
40,도슨,kiwoom,중견수,25,185.2,-0.106,-1.19
41,박준형,kiwoom,포수,4,12.1,-0.116,-1.31
42,고영우,kiwoom,유격수,14,67.0,-0.127,-1.44
43,임지열,kiwoom,좌익수,8,39.0,-0.128,-1.45
44,김동헌,kiwoom,포수,2,14.0,-0.129,-1.45
45,임병욱,kiwoom,중견수,20,107.0,-0.131,-1.48
46,이용규,kiwoom,중견수,26,171.1,-0.142,-1.6
47,김병휘,kiwoom,유격수,19,120.0,-0.152,-1.72
48,이주형,kiwoom,좌익수,1,4.0,-0.156,-1.76
49,박수종,kiwoom,우익수,8,14.0,-0.162,-1.84
50,예진원,kiwoom,중견수,11,23.0,-0.194,-2.19
51,예진원,kiwoom,우익수,5,16.2,-0.195,-2.2
52,이승원,kiwoom,유격수,18,96.0,-0.199,-2.24
53,장재영,kiwoom,중견수,17,126.1,-0.219,-2.47
54,임지열,kiwoom,우익수,9,66.0,-0.262,-2.96
55,이원석,kiwoom,1루수,12,87.0,-0.304,-3.44
56,원성준,kiwoom,중견수,10,65.0,-0.306,-3.45
57,최주환,kiwoom,1루수,112,941.1,-0.355,-4.01
58,송성문,kiwoom,1루수,31,147.0,-0.387,-4.37
59,고영우,kiwoom,3루수,65,442.2,-0.539,-6.09
60,이재상,kiwoom,유격수,35,221.0,-0.545,-6.16
72,신준우,kiwoom,유격수,1,1.0,nan,nan
72,김선기,kiwoom,투수,35,71.1,nan,nan
72,김재웅,kiwoom,투수,26,23.2,nan,nan
72,김연주,kiwoom,투수,29,27.0,nan,nan
72,주승우,kiwoom,투수,52,49.2,nan,nan
72,윤정현,kiwoom,투수,2,3.0,nan,nan
72,김윤하,kiwoom,투수,17,66.0,nan,nan
72,김주형,kiwoom,3루수,1,1.0,nan,nan
72,문성현,kiwoom,투수,41,38.1,nan,nan
72,김병휘,kiwoom,3루수,1,2.0,nan,nan
72,양지율,kiwoom,투수,17,16.0,nan,nan
