순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김혜성,kiwoom,2루수,92,788.2,1.748,19.2
2,송성문,kiwoom,3루수,76,590.2,0.78,8.57
3,김태진,kiwoom,유격수,39,233.1,0.725,7.97
4,김재현,kiwoom,포수,90,638.2,0.6,6.59
5,송성문,kiwoom,2루수,18,144.2,0.336,3.69
6,김휘집,kiwoom,유격수,44,338.1,0.335,3.69
7,변상권,kiwoom,우익수,9,51.2,0.282,3.1
8,김건희,kiwoom,포수,49,298.0,0.226,2.48
9,변상권,kiwoom,좌익수,22,163.0,0.217,2.38
10,김태진,kiwoom,좌익수,8,35.0,0.161,1.77
11,이용규,kiwoom,우익수,13,94.0,0.124,1.36
12,주성원,kiwoom,우익수,16,93.0,0.103,1.13
13,이주형,kiwoom,우익수,51,403.1,0.099,1.09
14,고영우,kiwoom,2루수,10,45.0,0.083,0.91
15,김주형,kiwoom,유격수,16,56.2,0.075,0.83
16,원성준,kiwoom,좌익수,3,13.0,0.068,0.75
17,김시앙,kiwoom,포수,6,19.1,0.058,0.64
18,박주홍,kiwoom,좌익수,7,46.0,0.056,0.61
19,임병욱,kiwoom,우익수,10,64.0,0.055,0.6
20,박주홍,kiwoom,우익수,3,7.0,0.047,0.51
21,김태진,kiwoom,2루수,9,23.0,0.046,0.5
22,김휘집,kiwoom,3루수,9,53.0,0.036,0.4
23,박성빈,kiwoom,포수,6,27.0,0.035,0.38
24,박주홍,kiwoom,1루수,2,9.0,0.013,0.15
25,김주형,kiwoom,2루수,2,3.0,0.009,0.1
26,송지후,kiwoom,2루수,1,3.0,-0.005,-0.05
27,도슨,kiwoom,좌익수,63,495.0,-0.021,-0.23
28,주성원,kiwoom,좌익수,4,21.2,-0.028,-0.31
29,김태진,kiwoom,우익수,2,6.0,-0.031,-0.34
30,예진원,kiwoom,좌익수,6,19.0,-0.041,-0.45
31,임병욱,kiwoom,좌익수,1,9.0,-0.056,-0.62
32,이승원,kiwoom,유격수,14,89.0,-0.066,-0.72
33,이형종,kiwoom,우익수,26,193.2,-0.077,-0.84
34,이주형,kiwoom,중견수,21,136.2,-0.088,-0.97
35,박수종,kiwoom,좌익수,5,5.0,-0.091,-1.0
36,이용규,kiwoom,좌익수,21,159.2,-0.102,-1.12
37,도슨,kiwoom,중견수,25,185.2,-0.111,-1.21
38,박수종,kiwoom,중견수,41,194.1,-0.121,-1.33
39,박준형,kiwoom,포수,4,12.1,-0.123,-1.35
40,고영우,kiwoom,유격수,14,67.0,-0.126,-1.39
41,김동헌,kiwoom,포수,2,14.0,-0.134,-1.47
42,임병욱,kiwoom,중견수,20,107.0,-0.137,-1.5
43,임지열,kiwoom,좌익수,8,39.0,-0.138,-1.52
44,이용규,kiwoom,중견수,26,171.1,-0.151,-1.66
45,이주형,kiwoom,좌익수,1,4.0,-0.161,-1.77
46,박수종,kiwoom,우익수,8,14.0,-0.168,-1.84
47,예진원,kiwoom,중견수,11,23.0,-0.203,-2.23
48,예진원,kiwoom,우익수,5,16.2,-0.204,-2.24
49,장재영,kiwoom,중견수,17,126.1,-0.225,-2.48
50,임지열,kiwoom,우익수,9,66.0,-0.267,-2.93
51,이원석,kiwoom,1루수,12,87.0,-0.297,-3.27
52,송성문,kiwoom,1루수,26,111.0,-0.314,-3.45
53,원성준,kiwoom,중견수,10,65.0,-0.319,-3.5
53,최주환,kiwoom,1루수,96,802.1,-0.319,-3.5
55,고영우,kiwoom,3루수,55,364.2,-0.501,-5.5
56,이재상,kiwoom,유격수,35,221.0,-0.536,-5.88
68,김병휘,kiwoom,2루수,2,2.0,nan,nan
68,김선기,kiwoom,투수,27,59.0,nan,nan
68,김연주,kiwoom,투수,20,18.0,nan,nan
68,김주형,kiwoom,3루수,1,1.0,nan,nan
68,신준우,kiwoom,유격수,1,1.0,nan,nan
68,주승우,kiwoom,투수,44,41.1,nan,nan
68,김재웅,kiwoom,투수,26,23.2,nan,nan
68,김윤하,kiwoom,투수,14,51.1,nan,nan
68,김병휘,kiwoom,유격수,2,3.0,nan,nan
68,문성현,kiwoom,투수,39,36.1,nan,nan
68,양지율,kiwoom,투수,17,16.0,nan,nan
