순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김혜성,kiwoom,2루수,102,878.2,2.289,25.36
2,김태진,kiwoom,유격수,48,282.1,0.915,10.13
3,송성문,kiwoom,3루수,80,626.2,0.721,7.99
4,김재현,kiwoom,포수,97,682.2,0.646,7.16
5,변상권,kiwoom,좌익수,32,252.0,0.341,3.78
6,송성문,kiwoom,2루수,18,144.2,0.328,3.63
7,김휘집,kiwoom,유격수,44,338.1,0.309,3.43
8,변상권,kiwoom,우익수,9,51.2,0.275,3.05
9,김병휘,kiwoom,유격수,9,44.0,0.193,2.13
10,김건희,kiwoom,포수,55,342.0,0.192,2.13
11,이주형,kiwoom,중견수,30,204.2,0.166,1.84
12,김태진,kiwoom,좌익수,8,35.0,0.161,1.78
13,임병욱,kiwoom,우익수,12,74.0,0.156,1.73
14,이용규,kiwoom,우익수,13,94.0,0.119,1.32
15,주성원,kiwoom,우익수,16,93.0,0.099,1.1
16,고영우,kiwoom,2루수,10,45.0,0.082,0.9
17,김주형,kiwoom,유격수,16,56.2,0.07,0.78
18,원성준,kiwoom,좌익수,3,13.0,0.069,0.77
19,박주홍,kiwoom,좌익수,7,46.0,0.057,0.63
20,김시앙,kiwoom,포수,6,19.1,0.054,0.6
21,박주홍,kiwoom,우익수,3,7.0,0.045,0.5
21,김태진,kiwoom,2루수,9,23.0,0.045,0.5
23,박성빈,kiwoom,포수,7,29.0,0.041,0.46
24,김휘집,kiwoom,3루수,9,53.0,0.027,0.29
25,박주홍,kiwoom,1루수,2,9.0,0.013,0.14
26,도슨,kiwoom,좌익수,63,495.0,0.009,0.1
26,김주형,kiwoom,2루수,2,3.0,0.009,0.09
28,송지후,kiwoom,2루수,1,3.0,-0.005,-0.05
29,이형종,kiwoom,우익수,29,218.2,-0.025,-0.28
30,주성원,kiwoom,좌익수,4,21.2,-0.028,-0.31
30,원성준,kiwoom,우익수,5,38.0,-0.028,-0.31
32,김태진,kiwoom,우익수,2,6.0,-0.03,-0.34
33,이주형,kiwoom,우익수,55,420.1,-0.039,-0.43
34,예진원,kiwoom,좌익수,6,19.0,-0.04,-0.44
35,박수종,kiwoom,중견수,48,216.1,-0.051,-0.56
36,임병욱,kiwoom,좌익수,1,9.0,-0.055,-0.61
37,이승원,kiwoom,유격수,14,89.0,-0.073,-0.81
38,박수종,kiwoom,좌익수,6,6.0,-0.089,-0.99
38,이용규,kiwoom,좌익수,21,159.2,-0.089,-0.99
40,박준형,kiwoom,포수,4,12.1,-0.117,-1.29
40,도슨,kiwoom,중견수,25,185.2,-0.117,-1.3
42,고영우,kiwoom,유격수,14,67.0,-0.13,-1.44
43,김동헌,kiwoom,포수,2,14.0,-0.131,-1.45
44,임지열,kiwoom,좌익수,8,39.0,-0.133,-1.47
45,임병욱,kiwoom,중견수,20,107.0,-0.14,-1.55
46,이용규,kiwoom,중견수,26,171.1,-0.156,-1.73
47,이주형,kiwoom,좌익수,1,4.0,-0.159,-1.76
48,박수종,kiwoom,우익수,8,14.0,-0.166,-1.84
49,고영우,kiwoom,3루수,61,416.2,-0.2,-2.21
50,예진원,kiwoom,우익수,5,16.2,-0.201,-2.22
50,예진원,kiwoom,중견수,11,23.0,-0.201,-2.22
52,장재영,kiwoom,중견수,17,126.1,-0.229,-2.54
53,임지열,kiwoom,우익수,9,66.0,-0.267,-2.96
54,이원석,kiwoom,1루수,12,87.0,-0.299,-3.31
55,원성준,kiwoom,중견수,10,65.0,-0.317,-3.52
56,송성문,kiwoom,1루수,29,137.0,-0.35,-3.87
57,최주환,kiwoom,1루수,103,866.1,-0.378,-4.18
58,이재상,kiwoom,유격수,35,221.0,-0.55,-6.09
70,김병휘,kiwoom,2루수,2,2.0,nan,nan
70,김선기,kiwoom,투수,31,64.1,nan,nan
70,김주형,kiwoom,3루수,1,1.0,nan,nan
70,김재웅,kiwoom,투수,26,23.2,nan,nan
70,김병휘,kiwoom,3루수,1,2.0,nan,nan
70,김연주,kiwoom,투수,26,23.1,nan,nan
70,신준우,kiwoom,유격수,1,1.0,nan,nan
70,주승우,kiwoom,투수,49,46.2,nan,nan
70,김윤하,kiwoom,투수,16,60.0,nan,nan
70,문성현,kiwoom,투수,41,38.1,nan,nan
70,양지율,kiwoom,투수,17,16.0,nan,nan
