순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,송성문,kiwoom,3루수,61,460.2,0.951,10.32
2,김혜성,kiwoom,2루수,73,622.2,0.935,10.14
3,김태진,kiwoom,유격수,21,147.0,0.708,7.67
4,김재현,kiwoom,포수,74,518.1,0.502,5.44
5,송성문,kiwoom,2루수,13,103.2,0.354,3.84
6,김휘집,kiwoom,유격수,44,338.1,0.322,3.5
7,변상권,kiwoom,우익수,9,51.2,0.278,3.02
8,김건희,kiwoom,포수,35,205.1,0.201,2.18
9,변상권,kiwoom,좌익수,14,93.0,0.153,1.66
10,김태진,kiwoom,좌익수,8,35.0,0.152,1.65
11,이주형,kiwoom,중견수,10,50.2,0.139,1.51
12,김주형,kiwoom,유격수,14,43.0,0.127,1.38
13,이용규,kiwoom,우익수,13,94.0,0.104,1.13
14,고영우,kiwoom,2루수,9,43.0,0.084,0.92
15,김시앙,kiwoom,포수,6,19.1,0.063,0.68
16,이주형,kiwoom,우익수,37,280.1,0.06,0.65
17,주성원,kiwoom,좌익수,2,16.0,0.054,0.59
17,원성준,kiwoom,좌익수,2,5.0,0.054,0.58
19,김태진,kiwoom,2루수,6,19.0,0.045,0.49
20,임병욱,kiwoom,우익수,4,11.0,0.041,0.45
21,도슨,kiwoom,좌익수,55,428.2,0.039,0.42
22,박주홍,kiwoom,우익수,2,6.0,0.038,0.42
23,김휘집,kiwoom,3루수,9,53.0,0.036,0.39
24,박성빈,kiwoom,포수,6,27.0,0.034,0.37
25,주성원,kiwoom,우익수,14,76.0,0.026,0.28
26,김주형,kiwoom,2루수,2,3.0,0.009,0.09
27,이용규,kiwoom,좌익수,18,141.2,0.005,0.05
28,송지후,kiwoom,2루수,1,3.0,-0.005,-0.05
29,이승원,kiwoom,유격수,2,9.0,-0.022,-0.24
30,김태진,kiwoom,우익수,2,6.0,-0.031,-0.33
31,예진원,kiwoom,좌익수,6,19.0,-0.045,-0.49
32,임병욱,kiwoom,중견수,16,83.0,-0.047,-0.51
33,임병욱,kiwoom,좌익수,1,9.0,-0.059,-0.64
34,박수종,kiwoom,좌익수,4,4.0,-0.093,-1.01
35,이용규,kiwoom,중견수,17,98.0,-0.098,-1.06
36,이형종,kiwoom,우익수,24,176.2,-0.102,-1.1
37,박준형,kiwoom,포수,4,12.1,-0.128,-1.39
38,박수종,kiwoom,우익수,7,12.0,-0.13,-1.41
38,도슨,kiwoom,중견수,25,185.2,-0.13,-1.41
38,고영우,kiwoom,유격수,14,67.0,-0.13,-1.41
41,임지열,kiwoom,좌익수,8,39.0,-0.153,-1.66
42,김동헌,kiwoom,포수,2,14.0,-0.163,-1.77
43,박수종,kiwoom,중견수,34,164.2,-0.164,-1.78
43,이주형,kiwoom,좌익수,1,4.0,-0.164,-1.78
45,예진원,kiwoom,중견수,11,23.0,-0.208,-2.26
46,예진원,kiwoom,우익수,5,16.2,-0.215,-2.33
47,장재영,kiwoom,중견수,17,126.1,-0.235,-2.54
48,임지열,kiwoom,우익수,9,66.0,-0.275,-2.98
49,최주환,kiwoom,1루수,75,623.1,-0.292,-3.17
50,이원석,kiwoom,1루수,12,87.0,-0.298,-3.23
51,원성준,kiwoom,중견수,10,65.0,-0.327,-3.55
52,송성문,kiwoom,1루수,19,86.0,-0.349,-3.78
53,이재상,kiwoom,유격수,29,188.0,-0.55,-5.96
54,고영우,kiwoom,3루수,43,281.2,-0.612,-6.64
67,김연주,kiwoom,투수,13,11.1,nan,nan
67,문성현,kiwoom,투수,36,33.1,nan,nan
67,박주홍,kiwoom,좌익수,2,2.0,nan,nan
67,신준우,kiwoom,유격수,1,1.0,nan,nan
67,주승우,kiwoom,투수,32,28.2,nan,nan
67,양지율,kiwoom,투수,5,5.2,nan,nan
67,김윤하,kiwoom,투수,9,20.1,nan,nan
67,김병휘,kiwoom,2루수,2,2.0,nan,nan
67,김선기,kiwoom,투수,21,48.0,nan,nan
67,김주형,kiwoom,3루수,1,1.0,nan,nan
67,김재웅,kiwoom,투수,26,23.2,nan,nan
67,김병휘,kiwoom,유격수,2,3.0,nan,nan
