순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,장성우,KT,포수,114,856.1,1.046,11.45
2,김상수,KT,유격수,78,581.2,0.69,7.56
3,오윤석,KT,2루수,64,422.0,0.553,6.05
4,조대현,KT,포수,26,120.0,0.392,4.29
5,신본기,KT,유격수,50,220.2,0.378,4.14
6,심우준,KT,유격수,53,431.2,0.287,3.14
7,정준영,KT,우익수,33,168.1,0.227,2.48
8,문상철,KT,1루수,88,638.2,0.148,1.62
9,이호연,KT,3루수,11,43.0,0.142,1.55
9,김병준,KT,중견수,16,41.0,0.142,1.55
11,로하스,KT,좌익수,85,540.0,0.14,1.53
12,조용호,KT,우익수,49,295.0,0.136,1.49
13,장준원,KT,유격수,11,34.0,0.098,1.08
14,홍현빈,KT,좌익수,9,17.2,0.097,1.06
15,천성호,KT,3루수,3,11.0,0.088,0.96
16,심우준,KT,2루수,1,3.0,0.064,0.7
16,안치영,KT,중견수,14,91.0,0.064,0.7
18,김준태,KT,포수,18,57.1,0.054,0.6
19,박민석,KT,3루수,2,5.0,0.05,0.55
19,권동진,KT,2루수,7,24.1,0.05,0.55
21,정준영,KT,좌익수,7,15.0,0.041,0.45
22,강민성,KT,1루수,1,2.0,0.037,0.41
23,천성호,KT,좌익수,7,33.2,0.028,0.31
23,김민혁,KT,우익수,8,34.0,0.028,0.3
25,장준원,KT,3루수,4,23.0,0.026,0.29
26,정준영,KT,중견수,3,13.0,0.022,0.24
27,오윤석,KT,1루수,5,7.0,0.015,0.17
27,안치영,KT,좌익수,3,4.0,0.015,0.16
29,문상철,KT,3루수,1,1.0,0.014,0.15
30,로하스,KT,중견수,6,27.0,0.005,0.05
31,천성호,KT,중견수,1,1.0,0.0,0.0
32,이호연,KT,1루수,1,2.0,-0.001,-0.01
33,강백호,KT,포수,30,169.2,-0.004,-0.04
34,문상철,KT,좌익수,1,2.0,-0.006,-0.07
35,윤준혁,KT,유격수,2,3.0,-0.009,-0.1
36,김민혁,KT,좌익수,82,553.0,-0.021,-0.23
37,송민섭,KT,중견수,10,24.0,-0.029,-0.32
38,안치영,KT,우익수,13,30.0,-0.037,-0.4
39,강현우,KT,포수,17,81.0,-0.038,-0.41
40,김건형,KT,우익수,12,66.0,-0.045,-0.5
41,신본기,KT,3루수,18,51.0,-0.05,-0.55
42,박경수,KT,2루수,3,3.1,-0.051,-0.55
43,박병호,KT,1루수,32,227.1,-0.075,-0.82
44,김상수,KT,2루수,38,281.1,-0.084,-0.91
45,김병준,KT,우익수,10,20.2,-0.093,-1.02
46,안현민,KT,좌익수,13,52.0,-0.097,-1.06
47,권동진,KT,3루수,1,4.0,-0.101,-1.11
48,윤준혁,KT,3루수,8,36.1,-0.107,-1.17
49,홍현빈,KT,중견수,8,24.0,-0.122,-1.33
50,오윤석,KT,3루수,8,25.0,-0.135,-1.47
51,박민석,KT,2루수,6,17.0,-0.138,-1.52
52,김민혁,KT,중견수,14,105.1,-0.157,-1.72
53,박민석,KT,유격수,5,8.1,-0.162,-1.77
54,신본기,KT,2루수,27,98.0,-0.164,-1.8
55,이호연,KT,2루수,10,32.0,-0.173,-1.89
56,강백호,KT,우익수,5,24.0,-0.199,-2.17
57,홍현빈,KT,우익수,15,29.0,-0.201,-2.2
58,조용호,KT,좌익수,13,57.2,-0.265,-2.9
59,천성호,KT,2루수,55,403.1,-0.269,-2.94
60,송민섭,KT,우익수,24,42.1,-0.279,-3.06
61,황재균,KT,3루수,135,1085.0,-0.28,-3.06
62,로하스,KT,우익수,80,575.0,-0.532,-5.82
63,배정대,KT,중견수,113,958.0,-0.559,-6.12
64,오재일,KT,1루수,55,406.1,-0.783,-8.57
80,성재헌,KT,투수,29,32.0,nan,nan
80,우규민,KT,투수,44,43.1,nan,nan
80,박세진,KT,투수,6,5.1,nan,nan
80,손동현,KT,투수,41,47.1,nan,nan
80,황재균,KT,1루수,1,1.0,nan,nan
80,박시영,KT,투수,24,25.1,nan,nan
80,주권,KT,투수,48,58.0,nan,nan
80,김영현,KT,투수,8,7.1,nan,nan
80,이선우,KT,투수,6,10.0,nan,nan
80,김병준,KT,좌익수,5,7.0,nan,nan
80,김민,KT,투수,70,77.1,nan,nan
80,송민섭,KT,좌익수,2,2.1,nan,nan
80,박영현,KT,투수,66,76.2,nan,nan
80,강건,KT,투수,4,4.0,nan,nan
80,황재균,KT,유격수,4,5.0,nan,nan
