순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,장성우,KT,포수,100,742.1,1.1,12.19
2,문상철,KT,1루수,74,535.2,1.034,11.45
3,김상수,KT,유격수,75,563.2,0.865,9.58
4,로하스,KT,좌익수,77,512.1,0.549,6.08
5,신본기,KT,유격수,48,217.2,0.43,4.76
6,오윤석,KT,2루수,51,337.0,0.312,3.46
7,조대현,KT,포수,18,84.0,0.297,3.29
8,정준영,KT,우익수,29,149.1,0.294,3.25
9,조용호,KT,우익수,49,295.0,0.209,2.32
10,김병준,KT,중견수,16,41.0,0.167,1.84
11,이호연,KT,3루수,11,43.0,0.137,1.52
12,김민혁,KT,좌익수,66,443.2,0.096,1.06
12,홍현빈,KT,좌익수,9,17.2,0.096,1.06
14,장준원,KT,유격수,11,34.0,0.081,0.9
15,천성호,KT,3루수,3,11.0,0.08,0.88
16,안치영,KT,중견수,14,91.0,0.058,0.65
17,심우준,KT,2루수,1,3.0,0.057,0.63
18,김준태,KT,포수,18,57.1,0.05,0.55
19,박민석,KT,3루수,2,5.0,0.04,0.44
20,권동진,KT,2루수,7,24.1,0.036,0.4
21,정준영,KT,좌익수,6,14.0,0.029,0.32
22,윤준혁,KT,유격수,2,3.0,0.025,0.27
23,로하스,KT,중견수,6,27.0,0.017,0.19
24,천성호,KT,좌익수,7,33.2,0.014,0.15
25,장준원,KT,3루수,4,23.0,0.012,0.13
26,김민혁,KT,우익수,8,34.0,0.011,0.12
27,박병호,KT,1루수,32,227.1,0.008,0.09
27,정준영,KT,중견수,3,13.0,0.008,0.09
29,안치영,KT,좌익수,3,4.0,0.006,0.07
29,문상철,KT,3루수,1,1.0,0.006,0.07
29,오윤석,KT,1루수,4,6.0,0.006,0.07
32,문상철,KT,좌익수,1,2.0,0.002,0.02
33,천성호,KT,중견수,1,1.0,0.0,0.0
34,이호연,KT,1루수,1,2.0,-0.001,-0.01
35,송민섭,KT,중견수,6,15.0,-0.013,-0.15
36,김병준,KT,우익수,5,13.0,-0.017,-0.18
37,신본기,KT,3루수,13,38.0,-0.023,-0.25
38,윤준혁,KT,3루수,4,11.1,-0.028,-0.31
39,안치영,KT,우익수,13,30.0,-0.03,-0.33
40,김건형,KT,우익수,12,66.0,-0.034,-0.38
41,오윤석,KT,3루수,7,22.0,-0.039,-0.43
42,박경수,KT,2루수,3,3.1,-0.041,-0.46
43,강현우,KT,포수,17,81.0,-0.067,-0.74
44,박민석,KT,유격수,5,8.1,-0.079,-0.88
45,권동진,KT,3루수,1,4.0,-0.095,-1.05
46,안현민,KT,좌익수,8,40.0,-0.119,-1.32
47,강백호,KT,포수,29,165.2,-0.12,-1.33
48,홍현빈,KT,중견수,8,24.0,-0.153,-1.69
49,박민석,KT,2루수,6,17.0,-0.156,-1.73
50,강백호,KT,우익수,5,24.0,-0.161,-1.79
51,김민혁,KT,중견수,14,105.1,-0.174,-1.93
52,송민섭,KT,우익수,17,28.1,-0.193,-2.14
53,김상수,KT,2루수,28,213.1,-0.194,-2.14
54,로하스,KT,우익수,63,461.2,-0.21,-2.33
55,신본기,KT,2루수,26,97.0,-0.22,-2.43
56,홍현빈,KT,우익수,15,29.0,-0.251,-2.78
56,이호연,KT,2루수,10,32.0,-0.251,-2.78
58,심우준,KT,유격수,37,298.2,-0.302,-3.35
59,조용호,KT,좌익수,13,57.2,-0.413,-4.58
60,황재균,KT,3루수,121,972.0,-0.645,-7.14
61,천성호,KT,2루수,55,403.1,-0.938,-10.39
62,오재일,KT,1루수,47,358.1,-0.958,-10.61
63,배정대,KT,중견수,96,813.0,-1.124,-12.46
79,황재균,KT,1루수,1,1.0,nan,nan
79,김영현,KT,투수,7,6.1,nan,nan
79,우규민,KT,투수,40,40.2,nan,nan
79,이선우,KT,투수,6,10.0,nan,nan
79,김병준,KT,좌익수,3,4.0,nan,nan
79,송민섭,KT,좌익수,1,1.1,nan,nan
79,성재헌,KT,투수,30,32.0,nan,nan
79,박영현,KT,투수,56,66.2,nan,nan
79,박시영,KT,투수,24,25.1,nan,nan
79,손동현,KT,투수,30,33.0,nan,nan
79,강건,KT,투수,4,4.0,nan,nan
79,주권,KT,투수,44,53.1,nan,nan
79,박세진,KT,투수,6,5.1,nan,nan
79,황재균,KT,유격수,4,5.0,nan,nan
79,김민,KT,투수,62,70.1,nan,nan
