순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,박동원,LG,포수,93,714.0,1.635,18.03
2,오지환,LG,유격수,76,604.0,0.974,10.74
3,홍창기,LG,우익수,99,812.0,0.936,10.32
4,구본혁,LG,3루수,48,208.0,0.792,8.73
5,박해민,LG,중견수,109,871.0,0.447,4.93
6,문성주,LG,좌익수,59,428.0,0.336,3.71
7,구본혁,LG,2루수,22,124.0,0.32,3.52
8,최승민,LG,좌익수,13,22.0,0.246,2.71
9,안익훈,LG,중견수,5,24.0,0.241,2.65
10,김주성,LG,3루수,5,14.0,0.165,1.82
11,안익훈,LG,좌익수,22,88.0,0.16,1.76
12,최원영,LG,중견수,4,7.0,0.128,1.41
13,김민수,LG,3루수,2,5.0,0.099,1.09
14,문성주,LG,우익수,24,132.0,0.065,0.72
15,안익훈,LG,우익수,2,10.0,0.054,0.59
16,문성주,LG,중견수,1,2.0,0.035,0.39
17,송찬의,LG,좌익수,1,9.0,0.027,0.3
18,김현종,LG,중견수,4,9.0,0.016,0.18
19,김현종,LG,우익수,1,3.0,0.011,0.12
20,신민재,LG,좌익수,1,3.0,0.009,0.1
21,백승현,LG,투수,27,20.2,0.0,0.0
21,정우영,LG,투수,21,18.1,0.0,0.0
23,김현종,LG,좌익수,4,5.0,-0.001,-0.01
24,김성진,LG,1루수,4,4.0,-0.003,-0.03
25,김태우,LG,2루수,2,4.0,-0.018,-0.19
26,김현수,LG,1루수,7,11.0,-0.027,-0.3
27,함창건,LG,좌익수,3,19.0,-0.028,-0.31
28,최원영,LG,좌익수,9,23.0,-0.03,-0.33
29,최원영,LG,우익수,6,12.0,-0.031,-0.34
30,최명경,LG,3루수,1,6.0,-0.041,-0.45
31,김민수,LG,1루수,2,4.0,-0.061,-0.67
32,김주성,LG,유격수,5,14.0,-0.069,-0.76
33,김민수,LG,유격수,3,11.0,-0.089,-0.98
34,김범석,LG,포수,12,45.1,-0.092,-1.01
35,문보경,LG,1루수,45,159.0,-0.107,-1.18
36,홍창기,LG,중견수,12,61.0,-0.113,-1.24
36,김범석,LG,1루수,17,99.0,-0.113,-1.25
36,손호영,LG,3루수,1,3.0,-0.113,-1.25
39,신민재,LG,2루수,106,845.0,-0.139,-1.53
40,김성우,LG,포수,4,16.0,-0.162,-1.79
41,허도환,LG,포수,44,193.2,-0.247,-2.72
42,구본혁,LG,유격수,49,345.0,-0.302,-3.33
43,문보경,LG,3루수,99,736.0,-0.576,-6.35
44,오스틴,LG,1루수,85,696.0,-0.585,-6.45
45,김현수,LG,좌익수,54,377.0,-0.934,-10.3
60,김태우,LG,3루수,1,2.0,nan,nan
60,김대원,LG,2루수,1,1.0,nan,nan
60,김유영,LG,투수,44,41.1,nan,nan
60,유영찬,LG,투수,48,51.0,nan,nan
60,이영빈,LG,1루수,1,1.0,nan,nan
60,김진성,LG,투수,54,52.1,nan,nan
60,최승민,LG,우익수,2,3.0,nan,nan
60,최동환,LG,투수,25,21.2,nan,nan
60,이지강,LG,투수,29,36.2,nan,nan
60,김영준,LG,투수,13,14.1,nan,nan
60,진우영,LG,투수,6,7.2,nan,nan
60,김대현,LG,투수,33,33.0,nan,nan
60,함창건,LG,우익수,2,2.0,nan,nan
60,전준호,LG,포수,3,5.0,nan,nan
