순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,박동원,LG,포수,123,941.2,2.011,22.58
2,홍창기,LG,우익수,126,1032.0,1.085,12.19
3,오지환,LG,유격수,107,858.0,1.048,11.77
4,박해민,LG,중견수,142,1122.0,0.972,10.92
5,구본혁,LG,3루수,57,247.0,0.801,9.0
6,구본혁,LG,2루수,42,264.0,0.571,6.41
7,문성주,LG,좌익수,61,440.0,0.402,4.51
8,최승민,LG,좌익수,20,33.0,0.299,3.36
9,안익훈,LG,중견수,5,24.0,0.232,2.61
10,김주성,LG,3루수,5,14.0,0.159,1.79
11,이영빈,LG,2루수,5,19.0,0.132,1.49
12,안익훈,LG,좌익수,24,92.0,0.12,1.35
13,이영빈,LG,좌익수,1,5.0,0.076,0.85
14,김현종,LG,중견수,5,13.0,0.074,0.83
15,안익훈,LG,우익수,4,14.0,0.07,0.79
16,최원영,LG,우익수,16,37.0,0.067,0.76
17,이영빈,LG,유격수,5,21.0,0.055,0.62
18,문성주,LG,우익수,25,137.0,0.052,0.58
19,문성주,LG,중견수,1,2.0,0.034,0.38
20,김민수,LG,3루수,8,27.0,0.014,0.15
21,김현종,LG,우익수,1,3.0,0.011,0.12
22,신민재,LG,좌익수,1,3.0,0.009,0.1
23,김성진,LG,3루수,1,1.0,0.0,0.0
23,백승현,LG,투수,34,26.2,0.0,0.0
23,정우영,LG,투수,26,22.2,0.0,0.0
26,김현종,LG,좌익수,4,5.0,-0.001,-0.01
27,이주헌,LG,포수,2,9.0,-0.006,-0.07
28,함창건,LG,좌익수,4,21.0,-0.007,-0.07
29,김수인,LG,2루수,2,4.0,-0.017,-0.19
30,송찬의,LG,좌익수,3,17.0,-0.023,-0.26
31,최원영,LG,중견수,14,45.0,-0.025,-0.28
32,김현수,LG,1루수,7,11.0,-0.027,-0.31
33,최승민,LG,우익수,8,17.0,-0.042,-0.47
34,최명경,LG,3루수,1,6.0,-0.043,-0.48
35,김민수,LG,유격수,4,12.0,-0.063,-0.7
36,김민수,LG,1루수,5,13.0,-0.065,-0.73
37,김주성,LG,유격수,5,14.0,-0.069,-0.78
38,김성진,LG,1루수,8,14.2,-0.078,-0.88
39,김범석,LG,포수,13,47.1,-0.085,-0.96
40,문보경,LG,1루수,52,180.0,-0.096,-1.08
41,김범석,LG,1루수,25,129.1,-0.104,-1.16
42,최원영,LG,좌익수,19,46.0,-0.11,-1.24
43,손호영,LG,3루수,1,3.0,-0.113,-1.27
43,홍창기,LG,중견수,12,61.0,-0.113,-1.27
45,이영빈,LG,우익수,4,26.0,-0.127,-1.43
46,김성우,LG,포수,4,16.0,-0.151,-1.69
47,구본혁,LG,유격수,53,363.0,-0.233,-2.62
48,문보경,LG,3루수,128,968.0,-0.254,-2.85
49,허도환,LG,포수,57,249.0,-0.278,-3.13
50,이영빈,LG,1루수,12,62.0,-0.376,-4.22
51,신민재,LG,2루수,123,979.0,-0.421,-4.73
52,오스틴,LG,1루수,105,858.0,-0.644,-7.24
53,김현수,LG,좌익수,84,606.0,-0.974,-10.94
72,김수인,LG,3루수,1,2.0,nan,nan
72,김민수,LG,2루수,1,1.0,nan,nan
72,이지강,LG,투수,44,50.2,nan,nan
72,김대현,LG,투수,34,34.0,nan,nan
72,유영찬,LG,투수,60,62.2,nan,nan
72,전준호,LG,포수,3,5.0,nan,nan
72,함덕주,LG,투수,14,10.2,nan,nan
72,김영준,LG,투수,14,15.1,nan,nan
72,박명근,LG,투수,31,25.1,nan,nan
72,최동환,LG,투수,26,22.0,nan,nan
72,진우영,LG,투수,6,7.2,nan,nan
72,김유영,LG,투수,51,46.2,nan,nan
72,김진성,LG,투수,71,70.1,nan,nan
72,임준형,LG,투수,17,12.2,nan,nan
72,이종준,LG,투수,26,25.0,nan,nan
72,함창건,LG,우익수,2,2.0,nan,nan
72,이영빈,LG,중견수,1,1.0,nan,nan
72,김대원,LG,2루수,1,1.0,nan,nan
