순위,선수명,팀명,타율,장타,땅볼,뜬공,땅볼/뜬공,결승타,볼넷/삼진,투구수/타석,순수장타율,추정득점,(1.8x출루율+장타율)/4
1,이주헌,LG,0.750,2,0,0,-,0,0.00,3.00,0.500,1.8,0.65
2,김대원,LG,0.500,0,1,0,-,0,0.00,1.75,0.000,0.9,0.35
3,홍창기,LG,0.335,26,157,100,1.57,6,1.03,4.15,0.075,98.7,0.303
4,최명경,LG,0.333,0,1,0,-,0,0.00,3.67,0.000,0.3,0.233
5,오스틴,LG,0.319,67,100,187,0.53,14,0.74,3.79,0.256,111.4,0.317
6,문성주,LG,0.317,18,97,75,1.29,6,1.29,3.92,0.066,50.8,0.281
7,김성진,LG,0.308,1,1,5,0.20,0,0.33,3.86,0.231,2.1,0.295
8,문보경,LG,0.296,58,124,139,0.89,7,0.58,4.03,0.196,92.2,0.289
9,신민재,LG,0.295,17,144,82,1.76,3,1.36,3.72,0.060,62.5,0.269
10,김현수,LG,0.292,46,125,172,0.73,10,0.62,3.74,0.125,77.5,0.264
11,박동원,LG,0.273,42,106,103,1.03,4,0.49,4.05,0.190,70.0,0.273
12,박해민,LG,0.263,28,102,160,0.64,4,0.46,4.08,0.096,68.0,0.241
13,구본혁,LG,0.255,17,85,120,0.71,7,0.72,3.79,0.065,38.3,0.229
14,오지환,LG,0.254,36,75,96,0.78,2,0.48,4.10,0.157,55.0,0.26
15,최원영,LG,0.250,3,7,13,0.54,0,0.14,3.93,0.139,4.6,0.244
16,김범석,LG,0.241,10,32,44,0.73,2,0.29,3.89,0.136,19.1,0.232
17,김현종,LG,0.231,1,1,5,0.20,0,0.00,2.79,0.077,1.1,0.206
18,이영빈,LG,0.222,4,11,20,0.55,0,0.15,3.96,0.127,6.3,0.2
19,안익훈,LG,0.184,1,15,13,1.15,1,0.31,3.95,0.020,2.4,0.159
20,김주성,LG,0.167,0,2,3,0.67,0,-,3.78,0.000,1.1,0.242
21,함창건,LG,0.143,0,3,6,0.50,0,0.67,3.88,0.000,0.2,0.148
22,허도환,LG,0.139,2,24,19,1.26,1,0.35,4.12,0.025,4.8,0.178
23,김민수,LG,0.105,0,5,8,0.63,0,0.25,3.10,0.000,-0.3,0.112
24,최승민,LG,0.091,0,2,5,0.40,0,0.67,3.21,0.000,0.0,0.127
25,송찬의,LG,0.067,0,2,7,0.29,0,0.50,3.24,0.000,1.1,0.129
26,김대현,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김성우,LG,0.000,0,0,1,0.00,0,0.00,4.40,0.000,-0.5,0.0
26,김수인,LG,0.000,0,0,1,0.00,0,0.00,5.00,0.000,-0.3,0.0
26,김영준,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김유영,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
26,김진성,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
26,박명근,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
26,백승현,LG,0.000,0,1,0,-,0,-,3.00,0.000,-0.1,0.0
26,유영찬,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
26,이종준,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
26,이지강,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
26,임준형,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
26,전준호,LG,0.000,0,0,0,-,0,0.00,5.00,0.000,-0.1,0.0
26,정우영,LG,0.000,0,0,0,-,0,0.00,3.00,0.000,-0.1,0.0
26,진우영,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
26,최동환,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
26,함덕주,LG,-,0,0,0,-,0,-,-,-,0.0,0.0
