순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1.0,박동원,LG,포수,77,586.1,1.295,13.93
2.0,홍창기,LG,우익수,82,665.0,0.857,9.23
3.0,구본혁,LG,3루수,32,117.0,0.755,8.12
4.0,오지환,LG,유격수,59,461.0,0.503,5.41
5.0,박해민,LG,중견수,92,721.0,0.37,3.98
6.0,구본혁,LG,2루수,21,121.0,0.32,3.44
7.0,안익훈,LG,중견수,5,24.0,0.238,2.57
8.0,문성주,LG,좌익수,59,428.0,0.209,2.25
9.0,최승민,LG,좌익수,10,18.0,0.202,2.17
10.0,김주성,LG,3루수,5,14.0,0.165,1.78
11.0,최원영,LG,중견수,3,6.0,0.123,1.32
12.0,김민수,LG,3루수,2,5.0,0.099,1.06
13.0,김범석,LG,1루수,13,84.0,0.068,0.74
14.0,안익훈,LG,우익수,2,10.0,0.048,0.52
15.0,문성주,LG,중견수,1,2.0,0.035,0.38
16.0,문성주,LG,우익수,24,132.0,0.029,0.31
17.0,송찬의,LG,좌익수,1,9.0,0.025,0.27
18.0,김현종,LG,중견수,4,9.0,0.017,0.19
19.0,김현종,LG,우익수,1,3.0,0.011,0.12
20.0,안익훈,LG,좌익수,16,70.0,0.004,0.04
21.0,김현종,LG,좌익수,4,5.0,-0.001,-0.01
21.0,김민수,LG,1루수,1,2.0,-0.001,-0.02
23.0,김성진,LG,1루수,3,3.0,-0.003,-0.03
24.0,함창건,LG,좌익수,2,15.0,-0.008,-0.08
25.0,김태우,LG,2루수,2,4.0,-0.015,-0.16
26.0,김성우,LG,포수,1,8.0,-0.023,-0.24
27.0,김현수,LG,1루수,6,9.0,-0.027,-0.29
28.0,최원영,LG,좌익수,6,15.0,-0.036,-0.39
29.0,최명경,LG,3루수,1,6.0,-0.04,-0.43
30.0,문보경,LG,1루수,29,69.0,-0.045,-0.48
31.0,김주성,LG,유격수,5,14.0,-0.069,-0.75
32.0,최원영,LG,우익수,4,9.0,-0.072,-0.78
33.0,김민수,LG,유격수,3,11.0,-0.09,-0.96
34.0,손호영,LG,3루수,1,3.0,-0.114,-1.23
35.0,홍창기,LG,중견수,12,61.0,-0.125,-1.34
36.0,김범석,LG,포수,11,43.1,-0.128,-1.38
37.0,신민재,LG,2루수,89,697.0,-0.208,-2.24
38.0,허도환,LG,포수,40,180.1,-0.227,-2.44
39.0,구본혁,LG,유격수,47,337.0,-0.297,-3.2
40.0,김현수,LG,좌익수,39,263.0,-0.518,-5.57
41.0,오스틴,LG,1루수,80,656.0,-0.648,-6.97
42.0,문보경,LG,3루수,88,676.0,-0.713,-7.68
nan,함창건,LG,우익수,2,2.0,nan,nan
nan,김태우,LG,3루수,1,2.0,nan,nan
nan,유영찬,LG,nan,41,43.2,nan,nan
nan,김대원,LG,2루수,1,1.0,nan,nan
nan,최승민,LG,우익수,1,2.0,nan,nan
nan,김진성,LG,nan,46,43.1,nan,nan
nan,김대현,LG,nan,32,32.0,nan,nan
nan,전준호,LG,포수,3,5.0,nan,nan
nan,이지강,LG,nan,19,25.1,nan,nan
nan,최동환,LG,nan,22,20.0,nan,nan
