순위,선수명,팀명,타율,경기,타석,타수,득점,안타,2루타,3루타,홈런,루타,타점,희생번트,희생플라이,볼넷,고의4구,사구,삼진,병살타,장타율,출루율,출루율+장타율,멀티히트,득점권타율,대타타율
1,이주헌,LG,0.667,3,6,6,0,4,2,0,0,6,3,0,0,0,0,0,2,0,1.000,0.667,1.667,1,1.0,0.0
2,김대원,LG,0.500,19,4,4,5,2,0,0,0,2,0,0,0,0,0,0,1,0,0.500,0.500,1.000,0,0.0,0.667
3,홍창기,LG,0.336,139,637,524,96,176,18,3,5,215,73,1,4,96,3,12,93,8,0.410,0.447,0.857,51,0.389,1.0
4,최명경,LG,0.333,1,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.333,0.333,0.666,0,0.0,0.0
5,오스틴,LG,0.319,140,604,527,99,168,32,3,32,302,132,0,13,61,6,3,82,9,0.573,0.384,0.957,49,0.329,0.0
6,문성주,LG,0.315,96,361,305,47,96,16,2,0,116,48,1,3,49,0,3,38,4,0.380,0.411,0.791,24,0.378,0.4
7,문보경,LG,0.301,144,602,519,80,156,35,3,22,263,101,3,13,65,3,2,112,14,0.507,0.372,0.879,40,0.292,0.0
8,신민재,LG,0.297,128,474,387,78,115,11,6,0,138,40,15,3,64,1,5,47,7,0.357,0.401,0.758,32,0.306,0.333
9,김현수,LG,0.294,137,583,517,61,152,36,2,8,216,69,1,9,47,1,9,76,10,0.418,0.357,0.775,44,0.257,0.25
10,박동원,LG,0.272,130,498,434,58,118,22,0,20,200,80,2,7,55,2,0,112,14,0.461,0.349,0.810,25,0.27,0.5
11,최원영,LG,0.270,57,41,37,18,10,2,0,1,15,5,0,0,1,0,3,7,0,0.405,0.341,0.746,0,0.214,0.333
12,김성진,LG,0.267,14,16,15,1,4,0,0,1,7,2,0,0,1,0,0,4,1,0.467,0.313,0.780,1,0.0,0.333
13,박해민,LG,0.263,144,553,482,72,127,16,6,6,173,56,5,9,46,0,11,101,3,0.359,0.336,0.695,35,0.233,0.25
14,구본혁,LG,0.257,133,389,339,48,87,14,2,2,111,43,4,4,38,0,4,51,7,0.327,0.335,0.662,15,0.272,0.5
15,오지환,LG,0.254,108,428,370,67,94,24,2,10,152,59,2,1,51,0,4,106,8,0.411,0.350,0.761,24,0.243,0.0
16,김범석,LG,0.241,70,180,162,14,39,4,0,6,61,24,0,2,14,2,2,49,4,0.377,0.306,0.683,7,0.194,0.125
17,이영빈,LG,0.222,31,71,63,11,14,2,0,2,22,12,2,2,4,0,0,20,0,0.349,0.261,0.610,3,0.235,0.286
18,김현종,LG,0.200,17,16,15,8,3,1,0,0,4,2,0,0,0,0,1,4,0,0.267,0.250,0.517,0,0.4,0.333
19,안익훈,LG,0.184,37,56,49,8,9,1,0,0,10,3,2,1,4,0,0,13,2,0.204,0.241,0.445,0,0.071,0.111
20,김주성,LG,0.167,12,9,6,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0.167,0.444,0.611,0,0.0,0.0
21,김민수,LG,0.150,19,22,20,1,3,0,0,0,3,0,0,0,1,0,1,4,1,0.150,0.227,0.377,0,0.0,0.0
22,함창건,LG,0.143,15,17,14,3,2,0,0,0,2,0,1,0,2,0,0,3,1,0.143,0.250,0.393,0,0.0,0.333
23,허도환,LG,0.138,59,105,80,10,11,2,0,0,13,11,5,1,9,0,10,26,4,0.163,0.300,0.463,2,0.269,0.0
24,최승민,LG,0.077,57,16,13,20,1,0,0,0,1,1,1,0,2,0,0,3,0,0.077,0.200,0.277,0,0.0,0.0
25,송찬의,LG,0.067,10,21,15,2,1,0,0,0,1,1,1,1,3,0,1,6,0,0.067,0.250,0.317,0,0.0,0.0
26,김대현,LG,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,김성우,LG,0.000,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.000,0.000,0.000,0,0.0,0.0
26,김수인,LG,0.000,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.000,0.000,0.000,0,0.0,0.0
26,김영준,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,김유영,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,김진성,LG,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,박명근,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,백승현,LG,0.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0,0.0,0.0
26,유영찬,LG,-,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,이종준,LG,-,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,이지강,LG,-,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,임준형,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,전준호,LG,0.000,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
26,정우영,LG,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0,0.0,0.0
26,진우영,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,최동환,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
26,함덕주,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0,0.0,0.0
