순위,선수명,팀명,경기,도루시도,도루허용,도루저지,도루성공률,주루사,견제사
1,박해민,LG,108,45,35,10,77.8,3,3
2,신민재,LG,105,36,29,7,80.6,5,0
3,문성주,LG,86,20,13,7,65.0,5,0
4,오지환,LG,74,16,12,4,75.0,3,0
5,오스틴,LG,105,17,11,6,64.7,6,1
6,최승민,LG,36,16,10,6,62.5,1,2
7,홍창기,LG,104,18,8,10,44.4,6,1
8,문보경,LG,108,12,6,6,50.0,2,2
8,최원영,LG,31,9,6,3,66.7,1,1
10,구본혁,LG,99,9,5,4,55.6,0,0
11,김현수,LG,102,5,4,1,80.0,3,1
12,김대원,LG,17,3,2,1,66.7,0,0
12,안익훈,LG,32,2,2,0,100,0,0
14,박동원,LG,96,1,1,0,100,3,0
15,김대현,LG,3,0,0,0,-,0,0
15,김민수,LG,7,0,0,0,-,0,0
15,김범석,LG,54,0,0,0,-,1,0
15,김성우,LG,4,0,0,0,-,0,0
15,김성진,LG,8,0,0,0,-,0,0
15,김유영,LG,1,0,0,0,-,0,0
15,김주성,LG,12,0,0,0,-,0,0
15,김진성,LG,1,0,0,0,-,0,0
15,김태우,LG,4,0,0,0,-,0,0
15,김현종,LG,15,0,0,0,-,0,0
15,백승현,LG,2,0,0,0,-,0,0
15,송찬의,LG,5,0,0,0,-,0,0
15,유영찬,LG,4,0,0,0,-,0,0
15,이영빈,LG,2,0,0,0,-,0,0
15,이지강,LG,1,0,0,0,-,0,0
15,전준호,LG,3,0,0,0,-,0,0
15,정우영,LG,1,0,0,0,-,0,0
15,진우영,LG,1,0,0,0,-,0,0
15,최동환,LG,1,0,0,0,-,0,0
15,최명경,LG,1,0,0,0,-,0,0
15,함창건,LG,12,0,0,0,-,0,0
15,허도환,LG,44,0,0,0,-,2,0
