순위,선수명,팀명,타율,타수,안타,2루타,3루타,홈런,타점,볼넷,사구,삼진,병살타,타순
1,허도환,LG,1.0,1,1,0,0,0,0,0,1,0,0,4번
3,문성주,LG,0.75,4,3,1,0,0,1,0,0,0,0,4번
4,구본혁,LG,0.667,3,2,0,0,1,4,0,0,0,0,4번
5,김범석,LG,0.333,3,1,0,0,0,0,0,0,2,0,4번
6,문보경,LG,0.3,110,33,9,2,4,27,14,1,25,1,4번
7,오스틴,LG,0.296,321,95,20,2,18,72,38,3,60,3,4번
8,김현수,LG,0.25,4,1,0,0,0,0,0,0,0,1,4번
9,김주성,LG,0.0,1,0,0,0,0,0,0,0,0,0,4번
9,김태우,LG,0.0,1,0,0,0,0,0,0,0,1,0,4번
9,송찬의,LG,0.0,1,0,0,0,0,0,0,0,0,0,4번
9,신민재,LG,0.0,1,0,0,0,0,0,0,0,0,0,4번
9,최원영,LG,0.0,1,0,0,0,0,0,0,0,1,0,4번
1,박해민,LG,1.0,1,1,0,0,0,0,0,0,0,0,5번
1,함창건,LG,1.0,1,1,0,0,0,0,1,0,0,0,5번
3,김현종,LG,0.5,2,1,0,0,0,0,0,0,1,0,5번
4,문성주,LG,0.429,7,3,0,0,0,2,2,0,1,0,5번
5,김현수,LG,0.348,23,8,5,0,0,5,1,1,3,1,5번
6,최원영,LG,0.333,3,1,0,0,0,1,0,1,0,0,5번
7,문보경,LG,0.323,158,51,9,0,7,26,19,0,34,5,5번
8,김범석,LG,0.286,35,10,2,0,2,7,1,1,12,0,5번
9,박동원,LG,0.262,107,28,5,0,7,24,18,0,30,5,5번
10,오지환,LG,0.205,83,17,3,0,1,13,12,0,22,0,5번
11,구본혁,LG,0.167,6,1,0,0,0,1,0,0,1,0,5번
12,김민수,LG,0.0,1,0,0,0,0,0,0,0,0,0,5번
12,신민재,LG,0.0,1,0,0,0,0,0,0,0,0,0,5번
12,안익훈,LG,0.0,2,0,0,0,0,0,0,0,0,0,5번
12,최승민,LG,0.0,1,0,0,0,0,0,0,0,0,0,5번
12,허도환,LG,0.0,9,0,0,0,0,2,0,0,3,2,5번
1,신민재,LG,0.6,5,3,1,0,0,0,1,0,1,0,6번
2,김현종,LG,0.5,2,1,1,0,0,2,0,0,1,0,6번
3,홍창기,LG,0.429,7,3,0,0,0,1,1,0,1,0,6번
4,구본혁,LG,0.348,23,8,0,0,0,1,5,0,3,2,6번
5,최명경,LG,0.333,3,1,0,0,0,0,0,0,1,0,6번
6,박동원,LG,0.318,66,21,3,0,5,14,11,0,18,2,6번
7,오지환,LG,0.315,92,29,7,0,2,17,14,1,30,2,6번
8,김현수,LG,0.302,43,13,5,0,0,1,7,1,10,0,6번
9,김범석,LG,0.262,42,11,0,0,3,10,8,0,10,0,6번
10,문보경,LG,0.248,101,25,6,1,3,17,13,0,23,2,6번
11,문성주,LG,0.222,9,2,1,0,0,1,2,0,3,0,6번
12,허도환,LG,0.167,6,1,1,0,0,0,0,1,2,1,6번
13,박해민,LG,0.125,8,1,0,0,0,1,1,1,2,0,6번
14,김민수,LG,0.0,2,0,0,0,0,0,0,0,1,0,6번
14,안익훈,LG,0.0,4,0,0,0,0,0,0,0,1,0,6번
14,함창건,LG,0.0,2,0,0,0,0,0,1,0,2,0,6번
1,김현수,LG,0.375,8,3,0,0,0,1,1,0,2,0,7번
2,문성주,LG,0.353,17,6,3,0,0,4,0,1,0,0,7번
3,구본혁,LG,0.271,118,32,6,0,1,12,10,0,19,2,7번
4,신민재,LG,0.25,12,3,0,0,0,3,3,0,2,0,7번
4,오지환,LG,0.25,56,14,6,1,1,7,12,1,17,1,7번
6,박동원,LG,0.243,115,28,6,0,3,16,18,0,30,3,7번
7,박해민,LG,0.217,46,10,3,0,0,8,2,0,14,0,7번
8,김범석,LG,0.182,11,2,0,0,1,1,2,1,4,1,7번
9,안익훈,LG,0.167,6,1,0,0,0,0,1,0,1,1,7번
10,문보경,LG,0.125,8,1,0,0,0,0,1,0,1,0,7번
11,김대원,LG,0.0,1,0,0,0,0,0,0,0,0,0,7번
11,김성우,LG,0.0,1,0,0,0,0,0,0,0,1,0,7번
11,김성진,LG,0.0,3,0,0,0,0,0,0,0,2,0,7번
11,김주성,LG,0.0,2,0,0,0,0,0,3,0,0,0,7번
11,김현종,LG,0.0,2,0,0,0,0,0,0,0,0,0,7번
11,오스틴,LG,0.0,3,0,0,0,0,0,0,0,0,0,7번
11,함창건,LG,0.0,2,0,0,0,0,0,0,0,0,1,7번
11,허도환,LG,0.0,3,0,0,0,0,0,0,1,1,0,7번
11,홍창기,LG,0.0,1,0,0,0,0,0,2,0,0,0,7번
1,문보경,LG,0.333,6,2,1,0,0,0,2,0,1,0,8번
1,신민재,LG,0.333,21,7,0,0,0,1,4,0,2,1,8번
3,구본혁,LG,0.29,69,20,4,0,0,16,10,0,10,1,8번
4,문성주,LG,0.27,63,17,2,0,0,8,8,0,10,1,8번
5,박해민,LG,0.245,139,34,4,3,2,13,15,4,29,0,8번
6,오지환,LG,0.231,13,3,2,0,1,2,1,1,5,0,8번
7,박동원,LG,0.214,28,6,2,0,1,7,3,0,5,1,8번
8,김민수,LG,0.167,6,1,0,0,0,0,0,0,2,1,8번
9,허도환,LG,0.154,26,4,0,0,0,3,5,3,11,0,8번
10,김범석,LG,0.0,5,0,0,0,0,0,0,0,2,1,8번
10,김성우,LG,0.0,3,0,0,0,0,0,0,0,2,0,8번
10,김현수,LG,0.0,2,0,0,0,0,0,0,0,1,0,8번
10,송찬의,LG,0.0,3,0,0,0,0,0,1,1,2,0,8번
10,안익훈,LG,0.0,5,0,0,0,0,1,0,0,1,0,8번
10,전준호,LG,0.0,1,0,0,0,0,0,0,0,1,0,8번
10,최승민,LG,0.0,1,0,0,0,0,0,1,0,0,0,8번
10,최원영,LG,0.0,3,0,0,0,0,0,0,0,1,0,8번
1,김대원,LG,1.000,1,1,0,0,0,0,0,0,0,0,9번
1,송찬의,LG,1.000,1,1,0,0,0,1,2,0,0,0,9번
1,최원영,LG,1.000,1,1,0,0,1,2,0,1,0,0,9번
4,김주성,LG,0.500,2,1,0,0,0,0,0,0,0,0,9번
4,문성주,LG,0.500,2,1,0,0,0,0,0,0,0,0,9번
6,박동원,LG,0.455,11,5,1,0,0,4,0,0,2,0,9번
7,문보경,LG,0.333,3,1,0,0,0,0,1,0,1,0,9번
8,신민재,LG,0.275,218,60,7,2,0,26,34,2,28,5,9번
9,박해민,LG,0.263,19,5,0,0,1,2,0,1,4,0,9번
10,김범석,LG,0.235,17,4,0,0,0,0,0,0,5,0,9번
11,허도환,LG,0.208,24,5,1,0,0,5,1,3,6,0,9번
12,구본혁,LG,0.170,53,9,1,0,0,2,4,1,13,0,9번
13,함창건,LG,0.143,7,1,0,0,0,0,0,0,0,0,9번
14,안익훈,LG,0.083,12,1,0,0,0,1,1,0,6,0,9번
15,김민수,LG,-,0,0,0,0,0,0,1,0,0,0,9번
15,김성우,LG,0.000,1,0,0,0,0,0,0,0,1,0,9번
15,김성진,LG,0.000,1,0,0,0,0,0,1,0,0,0,9번
15,김태우,LG,0.000,2,0,0,0,0,0,0,0,1,0,9번
15,김현수,LG,0.000,1,0,0,0,0,0,0,0,1,0,9번
15,김현종,LG,0.000,1,0,0,0,0,0,0,0,0,0,9번
15,오지환,LG,0.000,1,0,0,0,0,0,0,0,0,0,9번
15,이영빈,LG,0.000,1,0,0,0,0,0,0,0,1,0,9번
15,정우영,LG,0.000,1,0,0,0,0,0,0,0,1,0,9번
1,김범석,LG,1.0,1,1,1,0,0,2,1,0,0,0,상위(1~2번)
2,김성진,LG,0.5,2,1,0,0,0,0,0,0,0,0,상위(1~2번)
3,최원영,LG,0.429,7,3,1,0,0,1,0,0,1,0,상위(1~2번)
4,신민재,LG,0.346,81,28,2,2,0,8,11,1,10,0,상위(1~2번)
5,김현수,LG,0.333,24,8,0,0,1,4,1,0,3,0,상위(1~2번)
6,문성주,LG,0.311,167,52,8,2,0,30,36,1,20,3,상위(1~2번)
7,홍창기,LG,0.307,401,123,8,3,4,52,77,12,74,8,상위(1~2번)
8,박해민,LG,0.277,173,48,2,3,1,21,16,2,33,2,상위(1~2번)
9,안익훈,LG,0.25,16,4,1,0,0,1,2,0,4,1,상위(1~2번)
9,최승민,LG,0.25,4,1,0,0,0,0,0,0,1,0,상위(1~2번)
11,오지환,LG,0.136,22,3,0,0,0,1,0,0,6,3,상위(1~2번)
12,구본혁,LG,0.0,4,0,0,0,0,1,0,0,0,0,상위(1~2번)
12,김대원,LG,0.0,1,0,0,0,0,0,0,0,1,0,상위(1~2번)
12,김현종,LG,0.0,4,0,0,0,0,0,0,1,1,0,상위(1~2번)
12,송찬의,LG,0.0,1,0,0,0,0,0,0,0,0,0,상위(1~2번)
1,함창건,LG,1.0,1,1,0,0,0,0,1,0,0,0,중심(3~5번)
1,홍창기,LG,1.0,1,1,0,0,0,1,0,0,0,0,중심(3~5번)
3,김현종,LG,0.667,3,2,0,0,0,0,0,0,1,0,중심(3~5번)
3,이영빈,LG,0.667,3,2,0,0,0,1,0,0,0,0,중심(3~5번)
5,문성주,LG,0.526,19,10,2,0,0,3,3,0,1,0,중심(3~5번)
6,박해민,LG,0.429,7,3,0,0,0,2,0,0,1,0,중심(3~5번)
7,안익훈,LG,0.4,5,2,0,0,0,0,0,0,0,0,중심(3~5번)
8,구본혁,LG,0.333,9,3,0,0,1,5,0,0,1,0,중심(3~5번)
8,최원영,LG,0.333,6,2,0,0,0,1,0,1,1,0,중심(3~5번)
10,김범석,LG,0.313,64,20,3,0,2,10,1,1,23,1,중심(3~5번)
11,문보경,LG,0.312,285,89,20,2,11,55,35,1,62,7,중심(3~5번)
12,오스틴,LG,0.309,414,128,25,2,27,100,51,3,72,7,중심(3~5번)
13,김현수,LG,0.297,333,99,20,2,6,48,32,4,47,9,중심(3~5번)
14,박동원,LG,0.252,111,28,5,0,7,24,18,0,33,5,중심(3~5번)
15,오지환,LG,0.214,84,18,3,0,1,13,12,0,22,0,중심(3~5번)
16,허도환,LG,0.091,11,1,0,0,0,2,0,1,4,2,중심(3~5번)
17,김민수,LG,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
17,김성진,LG,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
17,김주성,LG,0.0,2,0,0,0,0,0,0,0,0,0,중심(3~5번)
17,김태우,LG,0.0,1,0,0,0,0,0,0,0,1,0,중심(3~5번)
17,백승현,LG,0.0,1,0,0,0,0,0,0,0,0,0,중심(3~5번)
17,송찬의,LG,0.0,3,0,0,0,0,0,0,0,2,0,중심(3~5번)
17,신민재,LG,0.0,2,0,0,0,0,0,0,0,0,0,중심(3~5번)
17,최승민,LG,0.0,2,0,0,0,0,0,0,0,0,0,중심(3~5번)
1,김대원,LG,0.5,2,1,0,0,0,0,0,0,0,0,하위(6~9번)
2,홍창기,LG,0.375,8,3,0,0,0,1,3,0,1,0,하위(6~9번)
3,최명경,LG,0.333,3,1,0,0,0,0,0,0,1,0,하위(6~9번)
4,김현수,LG,0.296,54,16,5,0,0,2,8,1,14,0,하위(6~9번)
5,문성주,LG,0.286,91,26,6,0,0,13,10,1,13,1,하위(6~9번)
6,신민재,LG,0.285,256,73,8,2,0,30,42,2,33,6,하위(6~9번)
7,오지환,LG,0.284,162,46,15,1,4,26,27,3,52,3,하위(6~9번)
8,박동원,LG,0.273,220,60,12,0,9,41,32,0,55,6,하위(6~9번)
9,구본혁,LG,0.262,263,69,11,0,1,31,29,1,45,5,하위(6~9번)
10,김주성,LG,0.25,4,1,0,0,0,0,3,0,0,0,하위(6~9번)
10,송찬의,LG,0.25,4,1,0,0,0,1,3,1,2,0,하위(6~9번)
10,최원영,LG,0.25,4,1,0,0,1,2,0,1,1,0,하위(6~9번)
13,문보경,LG,0.246,118,29,7,1,3,17,17,0,26,2,하위(6~9번)
14,박해민,LG,0.236,212,50,7,3,3,24,18,6,49,0,하위(6~9번)
15,김범석,LG,0.227,75,17,0,0,4,11,10,1,21,2,하위(6~9번)
16,김현종,LG,0.2,5,1,1,0,0,2,0,0,1,0,하위(6~9번)
17,허도환,LG,0.169,59,10,2,0,0,8,6,8,20,1,하위(6~9번)
18,김민수,LG,0.125,8,1,0,0,0,0,1,0,3,1,하위(6~9번)
19,함창건,LG,0.091,11,1,0,0,0,0,1,0,2,1,하위(6~9번)
20,안익훈,LG,0.074,27,2,0,0,0,2,2,0,9,1,하위(6~9번)
21,김성우,LG,0.0,5,0,0,0,0,0,0,0,4,0,하위(6~9번)
21,김성진,LG,0.0,4,0,0,0,0,0,1,0,2,0,하위(6~9번)
21,김태우,LG,0.0,2,0,0,0,0,0,0,0,1,0,하위(6~9번)
21,오스틴,LG,0.0,3,0,0,0,0,0,0,0,0,0,하위(6~9번)
21,이영빈,LG,0.0,1,0,0,0,0,0,0,0,1,0,하위(6~9번)
21,전준호,LG,0.0,1,0,0,0,0,0,0,0,1,0,하위(6~9번)
21,정우영,LG,0.0,1,0,0,0,0,0,0,0,1,0,하위(6~9번)
21,최승민,LG,0.0,1,0,0,0,0,0,1,0,0,0,하위(6~9번)
