순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,박동원,LG,포수,95,723.0,1.637,17.99
2,오지환,LG,유격수,78,622.0,1.049,11.53
3,홍창기,LG,우익수,101,826.0,1.005,11.04
4,구본혁,LG,3루수,49,216.0,0.764,8.39
5,박해민,LG,중견수,111,887.0,0.458,5.03
6,문성주,LG,좌익수,59,428.0,0.337,3.7
7,구본혁,LG,2루수,23,125.0,0.324,3.57
8,최승민,LG,좌익수,13,22.0,0.246,2.7
9,안익훈,LG,중견수,5,24.0,0.24,2.64
10,김주성,LG,3루수,5,14.0,0.165,1.82
11,안익훈,LG,좌익수,23,91.0,0.158,1.73
12,최원영,LG,중견수,5,9.0,0.104,1.14
13,김민수,LG,3루수,2,5.0,0.099,1.09
14,문성주,LG,우익수,24,132.0,0.059,0.64
15,안익훈,LG,우익수,2,10.0,0.053,0.58
16,문성주,LG,중견수,1,2.0,0.035,0.39
17,송찬의,LG,좌익수,1,9.0,0.027,0.3
18,김현종,LG,중견수,4,9.0,0.015,0.17
19,김현종,LG,우익수,1,3.0,0.011,0.12
20,신민재,LG,좌익수,1,3.0,0.009,0.1
21,정우영,LG,투수,21,18.1,0.0,0.0
21,백승현,LG,투수,27,20.2,0.0,0.0
23,김현종,LG,좌익수,4,5.0,-0.001,-0.01
24,김성진,LG,1루수,4,4.0,-0.003,-0.03
25,최승민,LG,우익수,3,5.0,-0.013,-0.15
26,김태우,LG,2루수,2,4.0,-0.018,-0.19
27,김현수,LG,1루수,7,11.0,-0.027,-0.29
27,이영빈,LG,1루수,2,4.0,-0.027,-0.3
29,함창건,LG,좌익수,3,19.0,-0.028,-0.31
30,최원영,LG,좌익수,10,32.0,-0.037,-0.41
31,최명경,LG,3루수,1,6.0,-0.041,-0.45
32,최원영,LG,우익수,7,14.0,-0.05,-0.55
33,김민수,LG,1루수,2,4.0,-0.061,-0.67
34,김주성,LG,유격수,5,14.0,-0.07,-0.77
35,김범석,LG,포수,12,45.1,-0.092,-1.01
35,김민수,LG,유격수,3,11.0,-0.092,-1.01
37,문보경,LG,1루수,45,159.0,-0.099,-1.09
38,김범석,LG,1루수,17,99.0,-0.106,-1.16
39,손호영,LG,3루수,1,3.0,-0.114,-1.26
40,홍창기,LG,중견수,12,61.0,-0.115,-1.27
41,김성우,LG,포수,4,16.0,-0.163,-1.79
42,신민재,LG,2루수,108,862.0,-0.187,-2.05
43,허도환,LG,포수,46,202.2,-0.222,-2.44
44,구본혁,LG,유격수,49,345.0,-0.323,-3.55
45,오스틴,LG,1루수,87,711.0,-0.522,-5.74
46,문보경,LG,3루수,101,746.0,-0.589,-6.47
47,김현수,LG,좌익수,55,383.0,-0.922,-10.13
61,김영준,LG,투수,13,14.1,nan,nan
61,김대현,LG,투수,33,33.0,nan,nan
61,전준호,LG,포수,3,5.0,nan,nan
61,진우영,LG,투수,6,7.2,nan,nan
61,이종준,LG,투수,12,11.2,nan,nan
61,김유영,LG,투수,44,41.1,nan,nan
61,함창건,LG,우익수,2,2.0,nan,nan
61,김진성,LG,투수,55,53.1,nan,nan
61,김태우,LG,3루수,1,2.0,nan,nan
61,김대원,LG,2루수,1,1.0,nan,nan
61,이지강,LG,투수,29,36.2,nan,nan
61,최동환,LG,투수,25,21.2,nan,nan
61,유영찬,LG,투수,49,52.0,nan,nan
