순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,유강남,lotte,포수,50,324.2,0.509,5.67
2,신윤후,lotte,우익수,16,67.0,0.459,5.11
3,최항,lotte,2루수,42,216.1,0.438,4.88
4,고승민,lotte,2루수,85,684.0,0.392,4.36
5,손성빈,lotte,포수,79,419.2,0.368,4.1
6,박승욱,lotte,유격수,91,676.2,0.294,3.27
7,노진혁,lotte,3루수,18,97.2,0.273,3.04
8,윤동희,lotte,중견수,70,553.2,0.256,2.85
9,정보근,lotte,포수,78,315.1,0.23,2.56
10,김동혁,lotte,중견수,19,42.0,0.203,2.26
11,황성빈,lotte,좌익수,45,205.2,0.166,1.85
12,장두성,lotte,중견수,19,46.1,0.136,1.52
13,정대선,lotte,2루수,2,4.0,0.075,0.84
14,이주찬,lotte,유격수,3,5.0,0.061,0.68
15,손호영,lotte,2루수,20,110.1,0.059,0.66
16,김민성,lotte,2루수,3,12.0,0.054,0.61
17,오선진,lotte,3루수,14,41.2,0.053,0.59
18,신윤후,lotte,좌익수,2,4.0,0.04,0.45
19,황성빈,lotte,우익수,2,4.0,0.035,0.39
20,고승민,lotte,우익수,6,31.0,0.031,0.34
21,오선진,lotte,유격수,1,2.0,0.029,0.33
22,이호준,lotte,유격수,3,6.0,0.023,0.25
23,레이예스,lotte,중견수,1,2.0,0.021,0.23
24,고승민,lotte,좌익수,13,86.0,0.02,0.22
25,박승욱,lotte,2루수,18,54.0,0.015,0.16
26,김민석,lotte,좌익수,22,128.2,0.012,0.13
27,오선진,lotte,2루수,7,22.0,0.011,0.12
28,장두성,lotte,우익수,16,26.1,0.006,0.07
29,이학주,lotte,3루수,3,5.2,0.001,0.01
30,정훈,lotte,좌익수,2,3.0,-0.001,-0.01
31,정훈,lotte,2루수,2,3.0,-0.009,-0.1
32,이정훈,lotte,좌익수,1,2.0,-0.014,-0.16
33,노진혁,lotte,1루수,10,34.0,-0.022,-0.25
34,이호준,lotte,2루수,2,3.0,-0.026,-0.29
35,신윤후,lotte,3루수,2,5.0,-0.03,-0.34
36,김민성,lotte,3루수,29,162.1,-0.031,-0.35
37,김동혁,lotte,우익수,5,9.2,-0.05,-0.55
38,고승민,lotte,1루수,5,11.0,-0.051,-0.57
39,최항,lotte,1루수,10,21.1,-0.053,-0.59
40,김민석,lotte,중견수,3,23.1,-0.069,-0.76
41,정훈,lotte,3루수,13,70.1,-0.096,-1.07
42,장두성,lotte,좌익수,7,17.0,-0.102,-1.14
43,서동욱,lotte,포수,16,48.0,-0.114,-1.27
44,손호영,lotte,3루수,60,465.2,-0.117,-1.3
45,최항,lotte,3루수,16,58.0,-0.121,-1.35
46,노진혁,lotte,유격수,27,140.2,-0.173,-1.93
47,정훈,lotte,1루수,35,257.0,-0.219,-2.44
48,손호영,lotte,유격수,6,39.0,-0.281,-3.12
49,한동희,lotte,3루수,6,32.1,-0.3,-3.34
50,박승욱,lotte,3루수,27,123.2,-0.359,-3.99
51,윤동희,lotte,우익수,58,437.0,-0.431,-4.8
52,전준우,lotte,좌익수,39,315.1,-0.506,-5.63
53,이학주,lotte,유격수,40,238.1,-0.518,-5.77
54,이주찬,lotte,3루수,10,46.1,-0.538,-5.99
55,레이예스,lotte,우익수,67,533.2,-0.621,-6.91
56,레이예스,lotte,좌익수,45,343.0,-0.653,-7.26
57,황성빈,lotte,중견수,62,437.2,-0.771,-8.57
58,나승엽,lotte,1루수,95,785.1,-2.044,-22.74
69,김상수,lotte,투수,65,64.0,nan,nan
69,김강현,lotte,투수,19,20.2,nan,nan
69,이선우,lotte,중견수,2,2.2,nan,nan
69,추재현,lotte,좌익수,2,3.0,nan,nan
69,강성우,lotte,유격수,1,1.0,nan,nan
69,신윤후,lotte,중견수,1,1.0,nan,nan
69,김원중,lotte,투수,47,53.0,nan,nan
69,이정훈,lotte,포수,1,1.0,nan,nan
69,현도훈,lotte,투수,7,10.0,nan,nan
69,이선우,lotte,좌익수,1,1.0,nan,nan
