순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,유강남,lotte,포수,50,324.2,0.518,5.7
2,신윤후,lotte,우익수,13,62.0,0.449,4.94
2,최항,lotte,2루수,42,216.1,0.449,4.93
4,박승욱,lotte,유격수,79,588.2,0.446,4.91
5,손성빈,lotte,포수,64,330.0,0.378,4.16
6,황성빈,lotte,좌익수,36,145.2,0.348,3.82
7,김동혁,lotte,중견수,19,42.0,0.206,2.26
8,노진혁,lotte,3루수,16,86.2,0.155,1.71
9,정보근,lotte,포수,64,275.0,0.116,1.27
10,장두성,lotte,중견수,17,41.2,0.115,1.27
11,윤동희,lotte,중견수,56,442.2,0.111,1.22
12,정대선,lotte,2루수,2,4.0,0.073,0.81
13,손호영,lotte,2루수,20,110.1,0.065,0.72
14,이주찬,lotte,유격수,3,5.0,0.062,0.68
15,오선진,lotte,3루수,14,41.2,0.059,0.65
16,김민성,lotte,2루수,3,12.0,0.056,0.61
17,황성빈,lotte,우익수,2,4.0,0.036,0.39
18,고승민,lotte,우익수,6,31.0,0.031,0.34
19,오선진,lotte,유격수,1,2.0,0.03,0.33
20,레이예스,lotte,중견수,1,2.0,0.021,0.23
21,박승욱,lotte,2루수,18,54.0,0.018,0.2
22,고승민,lotte,좌익수,13,86.0,0.017,0.19
23,오선진,lotte,2루수,4,17.0,0.008,0.09
24,장두성,lotte,우익수,13,22.1,0.005,0.06
25,김민석,lotte,좌익수,21,127.2,0.004,0.04
26,이학주,lotte,3루수,3,5.2,0.001,0.01
27,정훈,lotte,좌익수,2,3.0,-0.001,-0.01
28,김민성,lotte,3루수,29,162.1,-0.008,-0.08
29,정훈,lotte,2루수,2,3.0,-0.009,-0.1
30,김동혁,lotte,우익수,4,7.2,-0.011,-0.12
31,고승민,lotte,2루수,69,546.0,-0.012,-0.13
32,이정훈,lotte,좌익수,1,2.0,-0.014,-0.15
33,이호준,lotte,2루수,2,3.0,-0.026,-0.29
34,장두성,lotte,좌익수,5,15.0,-0.05,-0.55
35,고승민,lotte,1루수,5,11.0,-0.052,-0.57
36,최항,lotte,1루수,10,21.1,-0.054,-0.59
37,김민석,lotte,중견수,3,23.1,-0.069,-0.76
38,노진혁,lotte,1루수,7,25.0,-0.07,-0.77
39,서동욱,lotte,포수,11,35.0,-0.073,-0.8
40,정훈,lotte,3루수,13,70.1,-0.086,-0.94
41,노진혁,lotte,유격수,20,90.2,-0.103,-1.13
42,최항,lotte,3루수,16,58.0,-0.111,-1.22
43,손호영,lotte,유격수,6,39.0,-0.265,-2.91
44,레이예스,lotte,우익수,53,424.2,-0.273,-3.0
45,한동희,lotte,3루수,6,32.1,-0.295,-3.25
46,정훈,lotte,1루수,31,240.0,-0.323,-3.56
47,박승욱,lotte,3루수,27,123.2,-0.341,-3.75
48,전준우,lotte,좌익수,32,258.1,-0.368,-4.04
49,레이예스,lotte,좌익수,42,324.0,-0.417,-4.58
50,윤동희,lotte,우익수,55,414.0,-0.434,-4.77
51,손호영,lotte,3루수,45,338.2,-0.453,-4.98
52,이학주,lotte,유격수,40,238.1,-0.516,-5.67
53,이주찬,lotte,3루수,10,46.1,-0.534,-5.87
54,황성빈,lotte,중견수,58,410.1,-0.691,-7.6
55,나승엽,lotte,1루수,81,668.1,-1.891,-20.79
67,현도훈,lotte,투수,6,9.0,nan,nan
67,이선우,lotte,좌익수,1,1.0,nan,nan
67,김상수,lotte,투수,58,57.0,nan,nan
67,김강현,lotte,투수,13,13.2,nan,nan
67,이호준,lotte,유격수,1,1.0,nan,nan
67,추재현,lotte,좌익수,2,3.0,nan,nan
67,이선우,lotte,중견수,2,2.2,nan,nan
67,김원중,lotte,투수,41,45.1,nan,nan
67,이정훈,lotte,포수,1,1.0,nan,nan
67,강성우,lotte,유격수,1,1.0,nan,nan
67,신윤후,lotte,중견수,1,1.0,nan,nan
