순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,윤동희,lotte,중견수,86,687.2,0.823,9.25
2,유강남,lotte,포수,50,324.2,0.471,5.29
3,황성빈,lotte,좌익수,55,284.2,0.456,5.12
4,고승민,lotte,2루수,101,824.0,0.445,4.99
5,최항,lotte,2루수,42,216.1,0.442,4.97
6,신윤후,lotte,우익수,23,81.0,0.412,4.63
7,노진혁,lotte,3루수,18,97.2,0.273,3.07
8,손성빈,lotte,포수,86,445.2,0.261,2.94
9,정보근,lotte,포수,86,365.1,0.228,2.56
10,장두성,lotte,중견수,22,49.1,0.109,1.22
11,정대선,lotte,2루수,2,4.0,0.081,0.91
12,이주찬,lotte,유격수,3,5.0,0.061,0.68
13,오선진,lotte,3루수,14,41.2,0.055,0.62
14,김민성,lotte,2루수,3,12.0,0.053,0.59
15,손호영,lotte,2루수,20,110.1,0.052,0.59
16,황성빈,lotte,우익수,2,4.0,0.035,0.39
17,김민석,lotte,좌익수,22,128.2,0.032,0.36
18,고승민,lotte,우익수,6,31.0,0.029,0.32
19,고승민,lotte,좌익수,13,86.0,0.028,0.32
19,신윤후,lotte,좌익수,3,8.0,0.028,0.31
21,오선진,lotte,2루수,10,27.0,0.027,0.3
22,신윤후,lotte,중견수,3,6.0,0.025,0.28
23,이호준,lotte,유격수,3,6.0,0.022,0.25
24,레이예스,lotte,중견수,1,2.0,0.021,0.23
25,오선진,lotte,유격수,3,6.0,0.019,0.21
26,김동혁,lotte,중견수,20,44.0,0.011,0.12
27,박승욱,lotte,2루수,18,54.0,0.01,0.12
28,이학주,lotte,3루수,3,5.2,0.001,0.01
29,정훈,lotte,좌익수,2,3.0,-0.001,-0.01
30,강태율,lotte,포수,10,28.0,-0.004,-0.04
31,김동혁,lotte,우익수,7,11.2,-0.006,-0.07
32,정훈,lotte,2루수,2,3.0,-0.009,-0.1
32,서동욱,lotte,포수,29,87.0,-0.009,-0.11
34,이정훈,lotte,좌익수,1,2.0,-0.013,-0.15
35,장두성,lotte,우익수,19,30.1,-0.025,-0.28
36,이호준,lotte,2루수,2,3.0,-0.026,-0.29
36,노진혁,lotte,1루수,12,36.0,-0.026,-0.29
38,신윤후,lotte,3루수,2,5.0,-0.031,-0.35
39,김민성,lotte,3루수,29,162.1,-0.034,-0.38
40,강승구,lotte,포수,2,2.0,-0.038,-0.42
41,장두성,lotte,좌익수,9,23.0,-0.045,-0.5
42,고승민,lotte,1루수,6,13.0,-0.052,-0.59
43,최항,lotte,1루수,10,21.1,-0.053,-0.59
44,김민석,lotte,중견수,3,23.1,-0.063,-0.71
45,정훈,lotte,3루수,13,70.1,-0.082,-0.92
46,최항,lotte,3루수,16,58.0,-0.108,-1.21
47,정훈,lotte,1루수,36,262.0,-0.22,-2.47
48,손호영,lotte,유격수,6,39.0,-0.274,-3.08
49,노진혁,lotte,유격수,29,150.2,-0.285,-3.21
50,한동희,lotte,3루수,6,32.1,-0.297,-3.34
51,박승욱,lotte,3루수,27,123.2,-0.361,-4.05
52,박승욱,lotte,유격수,107,807.2,-0.425,-4.78
53,손호영,lotte,3루수,76,610.2,-0.5,-5.61
54,이학주,lotte,유격수,40,238.1,-0.511,-5.74
55,윤동희,lotte,우익수,59,438.0,-0.521,-5.85
56,이주찬,lotte,3루수,10,46.1,-0.53,-5.95
57,레이예스,lotte,좌익수,47,346.0,-0.582,-6.54
58,황성빈,lotte,중견수,63,438.2,-0.73,-8.19
59,전준우,lotte,좌익수,45,364.1,-0.812,-9.12
60,레이예스,lotte,우익수,82,657.2,-0.892,-10.02
61,나승엽,lotte,1루수,111,921.1,-2.298,-25.81
73,이선우,lotte,중견수,2,2.2,nan,nan
73,김원중,lotte,투수,54,62.1,nan,nan
73,김강현,lotte,투수,23,25.1,nan,nan
73,김동혁,lotte,좌익수,2,3.0,nan,nan
73,강성우,lotte,유격수,1,1.0,nan,nan
73,추재현,lotte,좌익수,2,3.0,nan,nan
73,이정훈,lotte,포수,1,1.0,nan,nan
73,이선우,lotte,좌익수,1,1.0,nan,nan
73,김상수,lotte,투수,72,72.2,nan,nan
73,이인한,lotte,좌익수,1,1.0,nan,nan
73,현도훈,lotte,투수,7,10.0,nan,nan
