순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,신윤후,lotte,우익수,17,73.0,0.48,5.36
2,유강남,lotte,포수,50,324.2,0.471,5.26
3,최항,lotte,2루수,42,216.1,0.446,4.98
4,윤동희,lotte,중견수,73,583.2,0.361,4.03
5,고승민,lotte,2루수,88,713.0,0.335,3.74
6,손성빈,lotte,포수,82,434.2,0.308,3.44
7,박승욱,lotte,유격수,94,707.2,0.307,3.42
8,노진혁,lotte,3루수,18,97.2,0.276,3.08
9,김동혁,lotte,중견수,19,42.0,0.203,2.26
10,정보근,lotte,포수,78,315.1,0.186,2.07
11,황성빈,lotte,좌익수,46,208.2,0.165,1.84
12,장두성,lotte,중견수,20,47.1,0.137,1.53
13,정대선,lotte,2루수,2,4.0,0.077,0.86
14,이주찬,lotte,유격수,3,5.0,0.061,0.68
15,손호영,lotte,2루수,20,110.1,0.06,0.67
16,김민성,lotte,2루수,3,12.0,0.055,0.61
17,오선진,lotte,3루수,14,41.2,0.054,0.6
18,황성빈,lotte,우익수,2,4.0,0.035,0.39
19,오선진,lotte,유격수,1,2.0,0.029,0.33
19,고승민,lotte,우익수,6,31.0,0.029,0.33
21,신윤후,lotte,좌익수,3,8.0,0.025,0.28
22,이호준,lotte,유격수,3,6.0,0.023,0.25
23,레이예스,lotte,중견수,1,2.0,0.021,0.23
24,고승민,lotte,좌익수,13,86.0,0.02,0.22
25,강태율,lotte,포수,3,7.0,0.019,0.21
26,오선진,lotte,2루수,8,24.0,0.016,0.18
27,박승욱,lotte,2루수,18,54.0,0.015,0.17
28,김민석,lotte,좌익수,22,128.2,0.013,0.15
29,장두성,lotte,우익수,17,28.1,0.005,0.06
30,이학주,lotte,3루수,3,5.2,0.001,0.01
31,정훈,lotte,좌익수,2,3.0,-0.001,-0.01
32,김동혁,lotte,우익수,7,11.2,-0.006,-0.07
33,정훈,lotte,2루수,2,3.0,-0.009,-0.1
34,이정훈,lotte,좌익수,1,2.0,-0.014,-0.15
35,노진혁,lotte,1루수,10,34.0,-0.024,-0.27
36,이호준,lotte,2루수,2,3.0,-0.026,-0.29
37,김민성,lotte,3루수,29,162.1,-0.028,-0.31
38,신윤후,lotte,3루수,2,5.0,-0.03,-0.33
39,장두성,lotte,좌익수,8,21.0,-0.043,-0.47
40,고승민,lotte,1루수,6,13.0,-0.053,-0.59
40,최항,lotte,1루수,10,21.1,-0.053,-0.6
42,서동욱,lotte,포수,18,57.0,-0.062,-0.69
43,김민석,lotte,중견수,3,23.1,-0.064,-0.71
44,정훈,lotte,3루수,13,70.1,-0.09,-1.01
45,최항,lotte,3루수,16,58.0,-0.116,-1.3
46,노진혁,lotte,유격수,27,140.2,-0.17,-1.9
47,정훈,lotte,1루수,36,262.0,-0.205,-2.29
48,손호영,lotte,3루수,63,496.2,-0.265,-2.95
49,손호영,lotte,유격수,6,39.0,-0.277,-3.09
50,한동희,lotte,3루수,6,32.1,-0.297,-3.31
51,박승욱,lotte,3루수,27,123.2,-0.356,-3.97
52,전준우,lotte,좌익수,41,333.1,-0.506,-5.65
53,이학주,lotte,유격수,40,238.1,-0.51,-5.69
54,윤동희,lotte,우익수,59,438.0,-0.525,-5.86
55,이주찬,lotte,3루수,10,46.1,-0.535,-5.97
56,레이예스,lotte,우익수,69,553.2,-0.561,-6.26
57,레이예스,lotte,좌익수,46,344.0,-0.648,-7.23
58,황성빈,lotte,중견수,62,437.2,-0.764,-8.53
59,나승엽,lotte,1루수,98,809.1,-2.017,-22.5
71,김원중,lotte,투수,49,57.0,nan,nan
71,김강현,lotte,투수,20,22.1,nan,nan
71,이선우,lotte,좌익수,1,1.0,nan,nan
71,추재현,lotte,좌익수,2,3.0,nan,nan
71,신윤후,lotte,중견수,1,1.0,nan,nan
71,이정훈,lotte,포수,1,1.0,nan,nan
71,이선우,lotte,중견수,2,2.2,nan,nan
71,김상수,lotte,투수,66,66.0,nan,nan
71,김동혁,lotte,좌익수,1,1.0,nan,nan
71,현도훈,lotte,투수,7,10.0,nan,nan
71,강성우,lotte,유격수,1,1.0,nan,nan
