순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,유강남,lotte,포수,50,324.2,0.558,6.01
2,신윤후,lotte,우익수,12,60.0,0.442,4.76
3,최항,lotte,2루수,38,207.1,0.43,4.62
4,황성빈,lotte,좌익수,31,136.0,0.421,4.53
5,손성빈,lotte,포수,52,257.0,0.213,2.29
6,박승욱,lotte,유격수,67,484.0,0.205,2.2
7,김동혁,lotte,중견수,19,42.0,0.203,2.18
8,노진혁,lotte,3루수,14,81.0,0.153,1.65
9,정보근,lotte,포수,52,239.1,0.131,1.41
10,정대선,lotte,2루수,2,4.0,0.077,0.83
11,김민석,lotte,좌익수,20,124.0,0.064,0.69
12,이주찬,lotte,유격수,3,5.0,0.062,0.67
13,오선진,lotte,3루수,14,41.2,0.06,0.65
14,김민성,lotte,2루수,3,12.0,0.055,0.59
15,윤동희,lotte,중견수,52,409.0,0.054,0.58
16,손호영,lotte,2루수,18,108.1,0.047,0.5
17,황성빈,lotte,우익수,2,4.0,0.036,0.38
18,오선진,lotte,유격수,1,2.0,0.03,0.32
19,장두성,lotte,중견수,11,31.0,0.028,0.3
20,장두성,lotte,우익수,10,16.2,0.027,0.29
21,고승민,lotte,우익수,6,31.0,0.026,0.28
22,레이예스,lotte,중견수,1,2.0,0.021,0.22
23,박승욱,lotte,2루수,18,54.0,0.013,0.14
24,오선진,lotte,2루수,4,17.0,0.007,0.08
25,고승민,lotte,2루수,57,449.1,0.006,0.07
26,이학주,lotte,3루수,3,5.2,0.001,0.01
26,고승민,lotte,좌익수,13,86.0,0.001,0.01
28,정훈,lotte,좌익수,1,2.0,-0.001,-0.01
29,정훈,lotte,2루수,2,3.0,-0.009,-0.1
30,김민성,lotte,3루수,29,162.1,-0.011,-0.12
30,김동혁,lotte,우익수,4,7.2,-0.011,-0.12
32,이정훈,lotte,좌익수,1,2.0,-0.014,-0.15
33,이호준,lotte,2루수,1,2.0,-0.026,-0.28
34,고승민,lotte,1루수,5,11.0,-0.052,-0.56
35,장두성,lotte,좌익수,5,15.0,-0.053,-0.57
36,최항,lotte,1루수,10,21.1,-0.055,-0.6
37,노진혁,lotte,유격수,18,86.2,-0.063,-0.68
38,서동욱,lotte,포수,11,35.0,-0.066,-0.71
39,김민석,lotte,중견수,3,23.1,-0.073,-0.78
40,정훈,lotte,3루수,13,70.1,-0.081,-0.87
41,최항,lotte,3루수,12,54.0,-0.086,-0.93
42,노진혁,lotte,1루수,5,20.0,-0.171,-1.84
43,손호영,lotte,유격수,6,39.0,-0.269,-2.89
44,레이예스,lotte,좌익수,36,277.2,-0.297,-3.2
45,한동희,lotte,3루수,6,32.1,-0.298,-3.21
46,레이예스,lotte,우익수,48,386.2,-0.324,-3.48
47,정훈,lotte,1루수,31,240.0,-0.336,-3.62
48,박승욱,lotte,3루수,27,123.2,-0.349,-3.76
49,전준우,lotte,좌익수,26,211.1,-0.351,-3.77
50,손호영,lotte,3루수,33,239.2,-0.463,-4.98
51,윤동희,lotte,우익수,45,351.0,-0.479,-5.15
52,이학주,lotte,유격수,40,238.1,-0.519,-5.58
53,이주찬,lotte,3루수,10,46.1,-0.536,-5.77
54,황성빈,lotte,중견수,49,346.0,-0.593,-6.38
55,나승엽,lotte,1루수,69,564.2,-1.327,-14.28
63,강성우,lotte,유격수,1,1.0,nan,nan
63,신윤후,lotte,중견수,1,1.0,nan,nan
63,추재현,lotte,좌익수,2,3.0,nan,nan
63,이정훈,lotte,포수,1,1.0,nan,nan
63,이선우,lotte,중견수,2,2.2,nan,nan
63,이호준,lotte,유격수,1,1.0,nan,nan
63,김원중,lotte,투수,36,40.1,nan,nan
