순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,윤동희,lotte,중견수,78,623.2,0.508,5.74
2,유강남,lotte,포수,50,324.2,0.477,5.39
3,최항,lotte,2루수,42,216.1,0.444,5.01
4,고승민,lotte,2루수,93,757.0,0.413,4.67
5,신윤후,lotte,우익수,20,77.0,0.395,4.47
6,황성빈,lotte,좌익수,47,217.2,0.359,4.05
7,노진혁,lotte,3루수,18,97.2,0.268,3.03
8,손성빈,lotte,포수,86,445.2,0.261,2.94
9,정보근,lotte,포수,78,315.1,0.206,2.33
10,장두성,lotte,중견수,22,49.1,0.112,1.26
11,정대선,lotte,2루수,2,4.0,0.077,0.87
12,이주찬,lotte,유격수,3,5.0,0.061,0.69
13,손호영,lotte,2루수,20,110.1,0.06,0.68
14,김민성,lotte,2루수,3,12.0,0.054,0.61
15,오선진,lotte,3루수,14,41.2,0.053,0.59
16,황성빈,lotte,우익수,2,4.0,0.035,0.39
17,고승민,lotte,우익수,6,31.0,0.029,0.33
17,오선진,lotte,유격수,2,3.0,0.029,0.33
19,신윤후,lotte,좌익수,3,8.0,0.027,0.3
20,고승민,lotte,좌익수,13,86.0,0.024,0.27
21,이호준,lotte,유격수,3,6.0,0.023,0.26
22,김민석,lotte,좌익수,22,128.2,0.022,0.25
23,레이예스,lotte,중견수,1,2.0,0.021,0.23
24,박승욱,lotte,2루수,18,54.0,0.016,0.18
25,오선진,lotte,2루수,8,24.0,0.015,0.17
26,김동혁,lotte,중견수,20,44.0,0.013,0.15
27,이학주,lotte,3루수,3,5.2,0.001,0.01
28,정훈,lotte,좌익수,2,3.0,-0.001,-0.01
28,강태율,lotte,포수,7,24.0,-0.001,-0.01
30,서동욱,lotte,포수,23,73.0,-0.006,-0.06
30,김동혁,lotte,우익수,7,11.2,-0.006,-0.07
32,정훈,lotte,2루수,2,3.0,-0.009,-0.1
33,이정훈,lotte,좌익수,1,2.0,-0.014,-0.15
34,장두성,lotte,우익수,19,30.1,-0.024,-0.27
35,이호준,lotte,2루수,2,3.0,-0.026,-0.29
35,노진혁,lotte,1루수,10,34.0,-0.026,-0.3
37,신윤후,lotte,3루수,2,5.0,-0.031,-0.35
38,김민성,lotte,3루수,29,162.1,-0.033,-0.38
39,장두성,lotte,좌익수,9,23.0,-0.046,-0.53
40,고승민,lotte,1루수,6,13.0,-0.052,-0.59
40,최항,lotte,1루수,10,21.1,-0.052,-0.59
42,김민석,lotte,중견수,3,23.1,-0.061,-0.69
43,정훈,lotte,3루수,13,70.1,-0.091,-1.03
44,최항,lotte,3루수,16,58.0,-0.118,-1.33
45,정훈,lotte,1루수,36,262.0,-0.217,-2.45
46,노진혁,lotte,유격수,28,146.2,-0.228,-2.57
47,박승욱,lotte,유격수,99,744.2,-0.259,-2.93
48,손호영,lotte,유격수,6,39.0,-0.279,-3.15
49,한동희,lotte,3루수,6,32.1,-0.296,-3.35
50,손호영,lotte,3루수,68,540.2,-0.314,-3.55
51,박승욱,lotte,3루수,27,123.2,-0.357,-4.03
52,이학주,lotte,유격수,40,238.1,-0.508,-5.74
53,윤동희,lotte,우익수,59,438.0,-0.509,-5.75
54,이주찬,lotte,3루수,10,46.1,-0.532,-6.02
55,레이예스,lotte,좌익수,46,344.0,-0.613,-6.93
56,황성빈,lotte,중견수,62,437.2,-0.74,-8.36
57,레이예스,lotte,우익수,74,591.2,-0.767,-8.67
58,전준우,lotte,좌익수,45,364.1,-0.832,-9.4
59,나승엽,lotte,1루수,103,853.1,-2.131,-24.08
71,김강현,lotte,투수,23,25.1,nan,nan
71,이선우,lotte,좌익수,1,1.0,nan,nan
71,추재현,lotte,좌익수,2,3.0,nan,nan
71,신윤후,lotte,중견수,1,1.0,nan,nan
71,이정훈,lotte,포수,1,1.0,nan,nan
71,이선우,lotte,중견수,2,2.2,nan,nan
71,김상수,lotte,투수,68,67.2,nan,nan
71,김동혁,lotte,좌익수,2,3.0,nan,nan
71,현도훈,lotte,투수,7,10.0,nan,nan
71,강성우,lotte,유격수,1,1.0,nan,nan
71,김원중,lotte,투수,50,58.2,nan,nan
