순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,유강남,lotte,포수,50,324.2,0.5,5.48
2,고승민,lotte,2루수,104,840.0,0.416,4.55
3,윤동희,lotte,중견수,88,696.2,0.38,4.16
4,최항,lotte,2루수,42,216.1,0.365,4.0
5,신윤후,lotte,우익수,25,84.0,0.363,3.98
6,정보근,lotte,포수,89,379.1,0.291,3.18
7,손성빈,lotte,포수,86,445.2,0.228,2.49
8,노진혁,lotte,3루수,18,97.2,0.212,2.32
9,황성빈,lotte,좌익수,56,291.2,0.131,1.43
10,장두성,lotte,중견수,23,50.1,0.108,1.18
11,정대선,lotte,2루수,2,4.0,0.093,1.02
12,이호준,lotte,유격수,4,7.2,0.08,0.88
13,손호영,lotte,2루수,20,110.1,0.078,0.86
14,오선진,lotte,3루수,14,41.2,0.076,0.83
15,이주찬,lotte,유격수,3,5.0,0.073,0.8
16,김민성,lotte,2루수,3,12.0,0.066,0.73
17,박승욱,lotte,유격수,110,833.0,0.049,0.53
18,황성빈,lotte,우익수,2,4.0,0.047,0.52
18,고승민,lotte,좌익수,13,86.0,0.047,0.51
20,오선진,lotte,2루수,10,27.0,0.045,0.49
21,고승민,lotte,우익수,6,31.0,0.038,0.42
22,김민석,lotte,좌익수,22,128.2,0.037,0.4
22,신윤후,lotte,중견수,3,6.0,0.037,0.4
24,레이예스,lotte,중견수,1,2.0,0.032,0.35
25,오선진,lotte,유격수,3,6.0,0.031,0.34
26,신윤후,lotte,좌익수,3,8.0,0.022,0.24
27,박승욱,lotte,2루수,18,54.0,0.012,0.13
28,김동혁,lotte,우익수,7,11.2,0.007,0.08
28,김동혁,lotte,중견수,20,44.0,0.007,0.07
30,이학주,lotte,3루수,3,5.2,0.0,0.0
31,정훈,lotte,좌익수,2,3.0,-0.001,-0.01
31,이주찬,lotte,1루수,1,2.0,-0.001,-0.01
33,강태율,lotte,포수,10,28.0,-0.003,-0.03
34,노진혁,lotte,1루수,12,36.0,-0.006,-0.07
35,장두성,lotte,우익수,19,30.1,-0.011,-0.12
36,정훈,lotte,2루수,2,3.0,-0.018,-0.2
37,김민성,lotte,3루수,29,162.1,-0.02,-0.21
38,이정훈,lotte,좌익수,1,2.0,-0.025,-0.27
39,강승구,lotte,포수,5,7.0,-0.027,-0.29
40,서동욱,lotte,포수,32,95.0,-0.037,-0.41
41,신윤후,lotte,3루수,2,5.0,-0.038,-0.42
42,정훈,lotte,3루수,13,70.1,-0.054,-0.6
43,이호준,lotte,2루수,4,13.0,-0.059,-0.65
44,고승민,lotte,1루수,6,13.0,-0.06,-0.66
45,최항,lotte,1루수,10,21.1,-0.064,-0.7
46,김민석,lotte,중견수,3,23.1,-0.075,-0.83
47,최항,lotte,3루수,16,58.0,-0.077,-0.85
48,장두성,lotte,좌익수,11,25.0,-0.096,-1.05
49,정훈,lotte,1루수,37,271.0,-0.142,-1.56
50,이학주,lotte,유격수,40,238.1,-0.166,-1.82
51,박승욱,lotte,3루수,27,123.2,-0.168,-1.84
52,손호영,lotte,유격수,6,39.0,-0.217,-2.38
53,한동희,lotte,3루수,6,32.1,-0.237,-2.6
54,노진혁,lotte,유격수,29,150.2,-0.268,-2.93
55,윤동희,lotte,우익수,61,455.0,-0.342,-3.74
56,손호영,lotte,3루수,79,637.2,-0.388,-4.25
57,황성빈,lotte,중견수,65,453.2,-0.418,-4.57
58,레이예스,lotte,좌익수,47,346.0,-0.428,-4.69
59,이주찬,lotte,3루수,10,46.1,-0.473,-5.18
60,전준우,lotte,좌익수,47,381.1,-0.54,-5.91
61,레이예스,lotte,우익수,83,664.2,-0.659,-7.21
62,나승엽,lotte,1루수,113,937.1,-1.582,-17.31
76,이선우,lotte,중견수,2,2.2,nan,nan
76,이주찬,lotte,2루수,1,1.0,nan,nan
76,이인한,lotte,좌익수,2,2.0,nan,nan
76,강성우,lotte,유격수,1,1.0,nan,nan
76,김상수,lotte,투수,71,73.2,nan,nan
76,김강현,lotte,투수,24,25.1,nan,nan
76,김동혁,lotte,좌익수,2,3.0,nan,nan
76,김원중,lotte,투수,54,63.1,nan,nan
76,추재현,lotte,좌익수,2,3.0,nan,nan
76,이인한,lotte,중견수,1,2.0,nan,nan
76,이선우,lotte,좌익수,1,1.0,nan,nan
76,이정훈,lotte,포수,1,1.0,nan,nan
76,현도훈,lotte,투수,7,10.0,nan,nan
