순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김영웅,samsung,유격수,38,304.2,1.086,11.77
2,이재현,samsung,유격수,60,474.0,0.763,8.27
3,강민호,samsung,포수,81,511.1,0.669,7.26
4,김지찬,samsung,중견수,78,546.1,0.666,7.22
5,김현준,samsung,우익수,22,123.0,0.633,6.86
6,이성규,samsung,우익수,45,260.1,0.591,6.41
7,강한울,samsung,3루수,9,41.0,0.337,3.66
8,전병우,samsung,3루수,24,144.2,0.334,3.63
9,김동진,samsung,2루수,20,83.0,0.312,3.38
10,류지혁,samsung,2루수,39,247.1,0.286,3.1
11,맥키넌,samsung,1루수,50,423.1,0.279,3.02
12,김재혁,samsung,좌익수,5,23.0,0.272,2.95
13,김호진,samsung,3루수,12,47.0,0.228,2.47
14,김태훈,samsung,우익수,4,20.0,0.2,2.17
15,김성윤,samsung,우익수,9,59.1,0.166,1.8
16,이병헌,samsung,포수,63,297.1,0.153,1.66
17,김재상,samsung,2루수,32,205.1,0.151,1.63
18,양우현,samsung,2루수,4,31.0,0.139,1.51
19,안주형,samsung,3루수,2,3.0,0.126,1.36
20,구자욱,samsung,좌익수,71,559.0,0.125,1.35
21,류승민,samsung,우익수,4,7.0,0.087,0.94
21,김영웅,samsung,2루수,7,35.0,0.087,0.94
23,윤정빈,samsung,1루수,3,8.0,0.074,0.8
23,이성규,samsung,좌익수,7,30.0,0.074,0.8
25,전병우,samsung,1루수,3,18.0,0.067,0.73
26,김재혁,samsung,1루수,4,31.0,0.047,0.51
27,이창용,samsung,1루수,3,22.0,0.045,0.49
28,김성윤,samsung,중견수,21,83.1,0.031,0.34
28,김재상,samsung,3루수,2,3.0,0.031,0.33
30,윤정빈,samsung,우익수,20,133.2,0.027,0.29
31,류지혁,samsung,3루수,24,157.1,0.016,0.18
32,공민규,samsung,1루수,2,5.0,0.015,0.16
32,윤정빈,samsung,좌익수,4,22.1,0.015,0.16
34,김호진,samsung,2루수,1,2.0,0.002,0.02
35,김재혁,samsung,우익수,10,22.0,0.001,0.01
36,김태훈,samsung,좌익수,2,3.2,-0.014,-0.15
36,김헌곤,samsung,우익수,33,203.1,-0.014,-0.16
38,김재혁,samsung,중견수,6,18.0,-0.017,-0.19
39,김재성,samsung,포수,7,29.0,-0.029,-0.31
40,김재성,samsung,1루수,1,5.0,-0.038,-0.41
41,류지혁,samsung,1루수,6,12.0,-0.042,-0.46
42,카데나스,samsung,우익수,1,9.0,-0.054,-0.59
43,김지찬,samsung,2루수,10,14.0,-0.055,-0.6
44,김호진,samsung,유격수,8,23.0,-0.064,-0.69
45,김동진,samsung,3루수,5,16.0,-0.071,-0.77
46,박병호,samsung,1루수,19,150.2,-0.075,-0.82
47,김현준,samsung,중견수,14,40.0,-0.076,-0.83
48,오재일,samsung,1루수,12,84.2,-0.107,-1.16
49,김현준,samsung,좌익수,2,12.1,-0.11,-1.19
50,공민규,samsung,3루수,9,33.0,-0.114,-1.23
51,이성규,samsung,1루수,21,76.0,-0.12,-1.3
52,이창용,samsung,3루수,1,4.0,-0.121,-1.31
53,김헌곤,samsung,좌익수,42,179.1,-0.122,-1.33
54,안주형,samsung,유격수,8,32.0,-0.124,-1.35
55,김헌곤,samsung,중견수,4,15.0,-0.182,-1.98
56,이성규,samsung,중견수,24,135.0,-0.207,-2.24
57,김성윤,samsung,좌익수,1,8.0,-0.223,-2.41
58,맥키넌,samsung,3루수,6,36.2,-0.233,-2.53
59,강한울,samsung,2루수,8,25.0,-0.248,-2.69
60,김영웅,samsung,3루수,49,352.0,-0.334,-3.62
61,안주형,samsung,2루수,40,195.0,-0.34,-3.69
73,김대우,samsung,투수,24,30.0,nan,nan
73,강한울,samsung,유격수,3,3.0,nan,nan
73,김재상,samsung,유격수,1,1.0,nan,nan
73,김호진,samsung,1루수,1,1.0,nan,nan
73,김태훈,samsung,투수,38,36.1,nan,nan
73,이상민,samsung,투수,13,14.0,nan,nan
73,오승환,samsung,투수,40,40.1,nan,nan
73,강한울,samsung,1루수,1,1.0,nan,nan
73,김재윤,samsung,투수,43,45.1,nan,nan
73,최지광,samsung,투수,12,16.1,nan,nan
73,육선엽,samsung,투수,4,6.2,nan,nan
