순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,이재현,samsung,유격수,78,627.1,1.104,12.14
2,김영웅,samsung,유격수,38,304.2,1.077,11.85
3,강민호,samsung,포수,98,648.1,0.911,10.03
4,김현준,samsung,우익수,29,172.1,0.754,8.3
5,김지찬,samsung,중견수,92,661.0,0.697,7.67
6,이성규,samsung,우익수,45,260.1,0.649,7.14
7,전병우,samsung,3루수,29,168.1,0.37,4.07
8,강한울,samsung,3루수,9,41.0,0.331,3.64
9,김동진,samsung,2루수,21,84.0,0.317,3.48
10,맥키넌,samsung,1루수,50,423.1,0.284,3.13
11,김재혁,samsung,좌익수,5,23.0,0.278,3.05
12,구자욱,samsung,좌익수,74,586.0,0.248,2.72
13,김호진,samsung,3루수,12,47.0,0.225,2.48
14,김태훈,samsung,우익수,4,20.0,0.2,2.2
15,김성윤,samsung,우익수,9,59.1,0.173,1.9
16,김재상,samsung,2루수,32,205.1,0.15,1.65
17,양우현,samsung,2루수,4,31.0,0.14,1.54
18,안주형,samsung,3루수,2,3.0,0.126,1.39
19,이병헌,samsung,포수,68,313.1,0.11,1.21
20,류승민,samsung,우익수,4,7.0,0.088,0.97
21,이성규,samsung,좌익수,7,30.0,0.085,0.93
22,김영웅,samsung,2루수,7,35.0,0.076,0.84
23,전병우,samsung,1루수,3,18.0,0.067,0.73
24,윤정빈,samsung,1루수,5,23.0,0.064,0.71
25,김재혁,samsung,1루수,4,31.0,0.048,0.53
26,이창용,samsung,1루수,3,22.0,0.045,0.49
27,김성윤,samsung,중견수,21,83.1,0.044,0.49
28,김재상,samsung,3루수,2,3.0,0.031,0.34
29,공민규,samsung,1루수,2,5.0,0.015,0.17
30,구자욱,samsung,우익수,2,19.1,0.012,0.13
31,김민수,samsung,포수,1,2.0,0.003,0.03
32,김호진,samsung,2루수,1,2.0,0.002,0.02
33,카데나스,samsung,좌익수,1,1.0,-0.001,-0.01
34,윤정빈,samsung,우익수,30,192.1,-0.004,-0.04
35,류지혁,samsung,3루수,25,163.1,-0.013,-0.15
36,김재혁,samsung,중견수,6,18.0,-0.016,-0.17
37,김헌곤,samsung,우익수,34,211.1,-0.019,-0.21
38,윤정빈,samsung,좌익수,7,31.2,-0.021,-0.23
39,김도환,samsung,포수,1,6.0,-0.032,-0.35
40,김현준,samsung,중견수,21,85.1,-0.034,-0.37
41,김재성,samsung,1루수,1,5.0,-0.038,-0.41
42,김재성,samsung,포수,7,29.0,-0.044,-0.49
43,김지찬,samsung,2루수,10,14.0,-0.055,-0.6
44,김호진,samsung,유격수,8,23.0,-0.063,-0.69
45,안주형,samsung,2루수,53,253.1,-0.065,-0.72
46,김동진,samsung,3루수,5,16.0,-0.07,-0.77
47,박병호,samsung,1루수,19,150.2,-0.072,-0.8
48,김태훈,samsung,좌익수,3,11.2,-0.084,-0.92
49,김헌곤,samsung,좌익수,54,267.0,-0.09,-0.99
50,오재일,samsung,1루수,12,84.2,-0.107,-1.18
51,공민규,samsung,3루수,9,33.0,-0.109,-1.2
51,류지혁,samsung,2루수,54,349.0,-0.109,-1.2
53,류지혁,samsung,1루수,12,39.2,-0.11,-1.22
54,카데나스,samsung,우익수,5,33.2,-0.111,-1.22
55,이창용,samsung,3루수,1,4.0,-0.12,-1.32
56,김재혁,samsung,우익수,11,23.0,-0.121,-1.33
57,김현준,samsung,좌익수,7,40.1,-0.142,-1.56
58,김영웅,samsung,3루수,67,483.1,-0.153,-1.68
59,안주형,samsung,유격수,10,39.2,-0.165,-1.82
60,이성규,samsung,1루수,36,194.1,-0.176,-1.94
61,김헌곤,samsung,중견수,5,16.0,-0.177,-1.94
62,이성규,samsung,중견수,24,135.0,-0.195,-2.15
63,김성윤,samsung,좌익수,1,8.0,-0.215,-2.36
64,맥키넌,samsung,3루수,6,36.2,-0.23,-2.53
65,강한울,samsung,2루수,8,25.0,-0.247,-2.71
78,강한울,samsung,1루수,1,1.0,nan,nan
78,김태훈,samsung,투수,38,36.1,nan,nan
78,강한울,samsung,유격수,3,3.0,nan,nan
78,오승환,samsung,투수,47,45.1,nan,nan
78,김재상,samsung,유격수,1,1.0,nan,nan
78,김호진,samsung,1루수,1,1.0,nan,nan
78,카데나스,samsung,중견수,1,0.0,nan,nan
78,김재윤,samsung,투수,51,53.2,nan,nan
78,최지광,samsung,투수,22,24.1,nan,nan
78,이상민,samsung,투수,20,19.1,nan,nan
78,김대우,samsung,투수,24,30.0,nan,nan
78,육선엽,samsung,투수,5,7.2,nan,nan
