순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김영웅,samsung,유격수,38,304.2,1.037,11.31
2,이재현,samsung,유격수,72,572.0,0.911,9.94
3,강민호,samsung,포수,92,599.0,0.835,9.11
4,김지찬,samsung,중견수,88,623.2,0.807,8.8
5,김현준,samsung,우익수,29,172.1,0.744,8.11
6,이성규,samsung,우익수,45,260.1,0.625,6.82
7,강한울,samsung,3루수,9,41.0,0.337,3.67
8,맥키넌,samsung,1루수,50,423.1,0.33,3.6
9,전병우,samsung,3루수,28,160.1,0.326,3.55
10,김동진,samsung,2루수,21,84.0,0.319,3.47
11,김재혁,samsung,좌익수,5,23.0,0.277,3.02
12,구자욱,samsung,좌익수,71,559.0,0.249,2.71
13,김호진,samsung,3루수,12,47.0,0.229,2.5
14,김태훈,samsung,우익수,4,20.0,0.2,2.18
15,김성윤,samsung,우익수,9,59.1,0.17,1.85
16,김재상,samsung,2루수,32,205.1,0.149,1.63
17,양우현,samsung,2루수,4,31.0,0.141,1.54
18,안주형,samsung,3루수,2,3.0,0.128,1.4
19,이병헌,samsung,포수,66,307.1,0.109,1.19
20,류지혁,samsung,2루수,49,315.1,0.1,1.09
21,류승민,samsung,우익수,4,7.0,0.088,0.96
22,이성규,samsung,좌익수,7,30.0,0.085,0.93
23,김영웅,samsung,2루수,7,35.0,0.074,0.81
24,전병우,samsung,1루수,3,18.0,0.07,0.76
25,윤정빈,samsung,1루수,5,23.0,0.067,0.73
26,이창용,samsung,1루수,3,22.0,0.049,0.53
27,김재혁,samsung,1루수,4,31.0,0.048,0.53
28,김성윤,samsung,중견수,21,83.1,0.043,0.47
29,김재상,samsung,3루수,2,3.0,0.032,0.34
30,김헌곤,samsung,우익수,33,203.1,0.025,0.28
30,류지혁,samsung,3루수,24,157.1,0.025,0.27
32,공민규,samsung,1루수,2,5.0,0.016,0.18
33,김헌곤,samsung,좌익수,52,247.2,0.005,0.05
34,김민수,samsung,포수,1,2.0,0.003,0.03
35,김호진,samsung,2루수,1,2.0,0.002,0.02
36,카데나스,samsung,좌익수,1,1.0,-0.001,-0.01
37,김재혁,samsung,중견수,6,18.0,-0.017,-0.19
38,윤정빈,samsung,좌익수,7,31.2,-0.022,-0.24
39,김도환,samsung,포수,1,6.0,-0.031,-0.33
40,김재성,samsung,포수,7,29.0,-0.034,-0.37
41,김재성,samsung,1루수,1,5.0,-0.037,-0.4
42,김영웅,samsung,3루수,61,442.0,-0.039,-0.43
43,김지찬,samsung,2루수,10,14.0,-0.055,-0.6
44,박병호,samsung,1루수,19,150.2,-0.059,-0.64
45,김호진,samsung,유격수,8,23.0,-0.064,-0.7
46,김동진,samsung,3루수,5,16.0,-0.07,-0.76
47,김태훈,samsung,좌익수,3,11.2,-0.086,-0.93
48,오재일,samsung,1루수,12,84.2,-0.099,-1.08
49,김현준,samsung,좌익수,6,31.1,-0.1,-1.09
50,공민규,samsung,3루수,9,33.0,-0.107,-1.17
51,류지혁,samsung,1루수,11,36.2,-0.108,-1.18
52,카데나스,samsung,우익수,5,33.2,-0.116,-1.26
53,이창용,samsung,3루수,1,4.0,-0.121,-1.32
54,김재혁,samsung,우익수,11,23.0,-0.124,-1.36
55,윤정빈,samsung,우익수,26,164.1,-0.148,-1.62
56,안주형,samsung,2루수,49,231.2,-0.164,-1.78
57,안주형,samsung,유격수,10,39.2,-0.173,-1.88
58,김헌곤,samsung,중견수,4,15.0,-0.179,-1.95
59,김현준,samsung,중견수,19,68.1,-0.182,-1.99
60,이성규,samsung,중견수,24,135.0,-0.198,-2.16
61,김성윤,samsung,좌익수,1,8.0,-0.216,-2.35
62,맥키넌,samsung,3루수,6,36.2,-0.233,-2.54
63,강한울,samsung,2루수,8,25.0,-0.25,-2.72
64,이성규,samsung,1루수,30,142.0,-0.268,-2.93
76,이상민,samsung,투수,16,16.0,nan,nan
76,오승환,samsung,투수,44,43.0,nan,nan
76,육선엽,samsung,투수,4,6.2,nan,nan
76,강한울,samsung,1루수,1,1.0,nan,nan
76,김대우,samsung,투수,24,30.0,nan,nan
76,강한울,samsung,유격수,3,3.0,nan,nan
76,김재상,samsung,유격수,1,1.0,nan,nan
76,김호진,samsung,1루수,1,1.0,nan,nan
76,김재윤,samsung,투수,48,49.2,nan,nan
76,최지광,samsung,투수,18,20.2,nan,nan
76,김태훈,samsung,투수,38,36.1,nan,nan
