순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,이재현,samsung,유격수,85,684.1,1.397,15.28
2,강민호,samsung,포수,104,698.1,1.033,11.3
3,김영웅,samsung,유격수,38,304.2,1.017,11.12
4,김지찬,samsung,중견수,99,717.0,0.996,10.89
5,김현준,samsung,우익수,32,193.1,0.764,8.35
6,이성규,samsung,우익수,45,260.1,0.645,7.05
7,전병우,samsung,3루수,30,173.1,0.439,4.8
8,강한울,samsung,3루수,9,41.0,0.325,3.55
9,김동진,samsung,2루수,21,84.0,0.316,3.45
10,맥키넌,samsung,1루수,50,423.1,0.283,3.1
11,김재혁,samsung,좌익수,5,23.0,0.279,3.05
12,김호진,samsung,3루수,12,47.0,0.22,2.4
13,김태훈,samsung,우익수,4,20.0,0.2,2.18
14,디아즈,samsung,1루수,3,27.0,0.194,2.12
15,김성윤,samsung,우익수,9,59.1,0.172,1.88
16,김재상,samsung,2루수,32,205.1,0.147,1.6
17,양우현,samsung,2루수,4,31.0,0.14,1.53
18,안주형,samsung,3루수,2,3.0,0.126,1.37
19,류승민,samsung,우익수,4,7.0,0.088,0.96
20,김영웅,samsung,3루수,74,541.1,0.085,0.93
21,이성규,samsung,좌익수,7,30.0,0.084,0.92
22,이병헌,samsung,포수,72,326.1,0.079,0.87
23,김영웅,samsung,2루수,7,35.0,0.076,0.83
24,전병우,samsung,1루수,3,18.0,0.067,0.73
25,윤정빈,samsung,1루수,5,23.0,0.064,0.7
26,김재혁,samsung,1루수,4,31.0,0.048,0.53
27,이창용,samsung,1루수,3,22.0,0.044,0.48
28,김성윤,samsung,중견수,21,83.1,0.035,0.38
29,김재상,samsung,3루수,2,3.0,0.031,0.34
30,구자욱,samsung,우익수,4,37.1,0.017,0.19
31,공민규,samsung,1루수,2,5.0,0.015,0.17
32,윤정빈,samsung,우익수,32,207.1,0.01,0.1
33,김민수,samsung,포수,1,2.0,0.003,0.03
34,김헌곤,samsung,우익수,35,220.1,0.002,0.02
34,김호진,samsung,2루수,1,2.0,0.002,0.02
36,카데나스,samsung,좌익수,1,1.0,-0.001,-0.01
37,김현준,samsung,중견수,22,92.1,-0.015,-0.17
38,안주형,samsung,2루수,57,273.1,-0.017,-0.19
38,김재혁,samsung,중견수,6,18.0,-0.017,-0.19
40,윤정빈,samsung,좌익수,7,31.2,-0.018,-0.2
41,김헌곤,samsung,좌익수,56,285.0,-0.019,-0.21
42,구자욱,samsung,좌익수,78,622.0,-0.021,-0.23
43,류지혁,samsung,3루수,25,163.1,-0.032,-0.35
44,김도환,samsung,포수,1,6.0,-0.033,-0.36
45,김재성,samsung,1루수,1,5.0,-0.038,-0.41
46,박병호,samsung,1루수,22,177.2,-0.045,-0.49
47,김재성,samsung,포수,7,29.0,-0.052,-0.57
48,김지찬,samsung,2루수,10,14.0,-0.055,-0.6
49,김호진,samsung,유격수,8,23.0,-0.063,-0.69
50,김동진,samsung,3루수,5,16.0,-0.071,-0.78
51,류지혁,samsung,1루수,13,44.2,-0.08,-0.88
52,김태훈,samsung,좌익수,3,11.2,-0.084,-0.92
53,오재일,samsung,1루수,12,84.2,-0.108,-1.18
54,카데나스,samsung,우익수,5,33.2,-0.111,-1.22
55,공민규,samsung,3루수,9,33.0,-0.113,-1.24
56,이창용,samsung,3루수,1,4.0,-0.121,-1.32
56,김재혁,samsung,우익수,11,23.0,-0.121,-1.33
58,김현준,samsung,좌익수,8,49.1,-0.128,-1.4
59,이성규,samsung,1루수,37,198.1,-0.133,-1.45
60,안주형,samsung,유격수,11,45.2,-0.146,-1.6
61,류지혁,samsung,2루수,61,392.0,-0.17,-1.86
62,김헌곤,samsung,중견수,5,16.0,-0.177,-1.94
63,이성규,samsung,중견수,24,135.0,-0.204,-2.23
64,김성윤,samsung,좌익수,1,8.0,-0.217,-2.37
65,맥키넌,samsung,3루수,6,36.2,-0.234,-2.56
66,강한울,samsung,2루수,8,25.0,-0.248,-2.71
79,김재윤,samsung,투수,55,57.2,nan,nan
79,최지광,samsung,투수,27,28.2,nan,nan
79,이상민,samsung,투수,22,20.2,nan,nan
79,김대우,samsung,투수,26,31.1,nan,nan
79,육선엽,samsung,투수,5,7.2,nan,nan
79,강한울,samsung,1루수,1,1.0,nan,nan
79,김태훈,samsung,투수,42,38.2,nan,nan
79,강한울,samsung,유격수,3,3.0,nan,nan
79,오승환,samsung,투수,48,46.0,nan,nan
79,김재상,samsung,유격수,1,1.0,nan,nan
79,김호진,samsung,1루수,1,1.0,nan,nan
79,카데나스,samsung,중견수,1,0.0,nan,nan
