순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,이재현,samsung,유격수,102,822.1,2.228,25.12
2,강민호,samsung,포수,119,796.0,1.143,12.88
3,김영웅,samsung,유격수,38,304.2,1.016,11.45
4,김지찬,samsung,중견수,115,842.0,0.901,10.16
5,이성규,samsung,우익수,49,286.1,0.828,9.34
6,김현준,samsung,우익수,39,215.1,0.633,7.14
7,전병우,samsung,3루수,44,259.1,0.486,5.47
8,김영웅,samsung,3루수,80,587.1,0.337,3.8
9,강한울,samsung,3루수,9,41.0,0.317,3.57
10,디아즈,samsung,1루수,14,116.0,0.311,3.5
11,김동진,samsung,2루수,23,91.0,0.305,3.44
12,김재혁,samsung,좌익수,5,23.0,0.27,3.04
13,맥키넌,samsung,1루수,50,423.1,0.239,2.7
14,김호진,samsung,3루수,12,47.0,0.212,2.39
15,김태훈,samsung,우익수,4,20.0,0.193,2.17
16,이병헌,samsung,포수,83,378.2,0.186,2.1
17,김성윤,samsung,우익수,9,59.1,0.17,1.91
18,양우현,samsung,2루수,5,32.0,0.159,1.8
19,김재상,samsung,2루수,32,205.1,0.131,1.48
20,윤정빈,samsung,우익수,43,253.1,0.128,1.44
21,안주형,samsung,3루수,2,3.0,0.122,1.38
22,김헌곤,samsung,우익수,46,287.1,0.097,1.09
23,이성규,samsung,좌익수,7,30.0,0.088,0.99
24,류승민,samsung,우익수,4,7.0,0.085,0.96
25,전병우,samsung,1루수,3,18.0,0.062,0.7
26,윤정빈,samsung,1루수,7,31.0,0.057,0.64
27,김영웅,samsung,2루수,7,35.0,0.053,0.59
28,김성윤,samsung,중견수,21,83.1,0.049,0.55
29,김재혁,samsung,1루수,4,31.0,0.048,0.54
30,양도근,samsung,유격수,5,22.0,0.046,0.52
31,이창용,samsung,1루수,3,22.0,0.038,0.43
32,김재상,samsung,3루수,2,3.0,0.03,0.33
33,김헌곤,samsung,좌익수,62,294.0,0.016,0.19
33,구자욱,samsung,우익수,4,37.1,0.016,0.18
35,공민규,samsung,1루수,2,5.0,0.015,0.16
36,양우현,samsung,3루수,1,2.0,0.006,0.07
37,김현준,samsung,중견수,30,117.1,0.003,0.03
38,김호진,samsung,2루수,1,2.0,0.002,0.02
39,카데나스,samsung,좌익수,1,1.0,-0.001,-0.01
40,김민수,samsung,포수,5,13.0,-0.009,-0.1
41,윤정빈,samsung,좌익수,7,31.2,-0.016,-0.18
42,류지혁,samsung,3루수,28,179.1,-0.027,-0.3
43,김도환,samsung,포수,1,6.0,-0.03,-0.34
44,김재혁,samsung,중견수,8,21.0,-0.037,-0.42
45,김재성,samsung,1루수,1,5.0,-0.038,-0.43
46,김동진,samsung,3루수,6,25.0,-0.039,-0.44
47,박병호,samsung,1루수,29,238.2,-0.041,-0.47
48,김지찬,samsung,2루수,10,14.0,-0.055,-0.62
49,김호진,samsung,유격수,8,23.0,-0.061,-0.68
50,류지혁,samsung,1루수,13,44.2,-0.081,-0.92
51,김태훈,samsung,좌익수,3,11.2,-0.082,-0.93
52,김재성,samsung,포수,7,29.0,-0.101,-1.14
53,카데나스,samsung,우익수,5,33.2,-0.11,-1.24
54,공민규,samsung,3루수,9,33.0,-0.115,-1.29
54,이성규,samsung,1루수,39,201.1,-0.115,-1.29
56,오재일,samsung,1루수,12,84.2,-0.116,-1.3
57,양도근,samsung,2루수,7,41.0,-0.117,-1.32
58,이창용,samsung,3루수,1,4.0,-0.119,-1.34
59,김재혁,samsung,우익수,11,23.0,-0.121,-1.36
60,김현준,samsung,좌익수,9,50.1,-0.122,-1.37
61,김헌곤,samsung,중견수,5,16.0,-0.169,-1.91
62,이성규,samsung,중견수,26,143.0,-0.175,-1.97
63,안주형,samsung,유격수,12,46.2,-0.182,-2.05
64,구자욱,samsung,좌익수,96,773.0,-0.203,-2.29
65,김성윤,samsung,좌익수,1,8.0,-0.205,-2.31
66,류지혁,samsung,2루수,68,428.0,-0.223,-2.51
67,맥키넌,samsung,3루수,6,36.2,-0.232,-2.62
68,강한울,samsung,2루수,8,25.0,-0.245,-2.76
69,안주형,samsung,2루수,68,349.1,-0.365,-4.12
83,오승환,samsung,투수,57,54.1,nan,nan
83,육선엽,samsung,투수,8,12.0,nan,nan
83,김재윤,samsung,투수,61,63.2,nan,nan
83,최지광,samsung,투수,34,36.1,nan,nan
83,이상민,samsung,투수,32,28.1,nan,nan
83,김재상,samsung,유격수,1,1.0,nan,nan
83,김호진,samsung,1루수,1,1.0,nan,nan
83,김대우,samsung,투수,30,34.1,nan,nan
83,양도근,samsung,3루수,1,2.0,nan,nan
83,카데나스,samsung,중견수,1,0.0,nan,nan
83,강한울,samsung,1루수,1,1.0,nan,nan
83,김태훈,samsung,투수,51,48.1,nan,nan
83,강한울,samsung,유격수,3,3.0,nan,nan
