순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,이재현,samsung,유격수,95,769.1,1.963,21.84
2,김지찬,samsung,중견수,109,804.0,1.215,13.52
3,강민호,samsung,포수,114,765.1,1.102,12.27
4,김영웅,samsung,유격수,38,304.2,1.012,11.27
5,이성규,samsung,우익수,47,276.1,0.767,8.53
6,김현준,samsung,우익수,36,211.1,0.647,7.19
7,전병우,samsung,3루수,38,226.1,0.586,6.52
8,강한울,samsung,3루수,9,41.0,0.324,3.61
9,김동진,samsung,2루수,23,91.0,0.308,3.43
10,맥키넌,samsung,1루수,50,423.1,0.299,3.33
11,김영웅,samsung,3루수,78,576.1,0.279,3.1
12,김재혁,samsung,좌익수,5,23.0,0.274,3.05
13,디아즈,samsung,1루수,9,77.0,0.24,2.67
14,김호진,samsung,3루수,12,47.0,0.219,2.43
15,김태훈,samsung,우익수,4,20.0,0.197,2.2
16,김성윤,samsung,우익수,9,59.1,0.172,1.91
17,이병헌,samsung,포수,78,359.1,0.142,1.58
18,양우현,samsung,2루수,4,31.0,0.138,1.53
19,김재상,samsung,2루수,32,205.1,0.132,1.47
20,안주형,samsung,3루수,2,3.0,0.124,1.38
21,윤정빈,samsung,우익수,38,242.1,0.096,1.07
22,류승민,samsung,우익수,4,7.0,0.087,0.97
23,이성규,samsung,좌익수,7,30.0,0.086,0.96
24,김헌곤,samsung,우익수,41,252.1,0.071,0.79
25,전병우,samsung,1루수,3,18.0,0.066,0.74
26,김영웅,samsung,2루수,7,35.0,0.062,0.68
27,윤정빈,samsung,1루수,6,29.0,0.061,0.68
28,김재혁,samsung,1루수,4,31.0,0.051,0.57
29,양도근,samsung,유격수,2,16.0,0.046,0.51
30,김현준,samsung,중견수,25,106.1,0.044,0.49
30,이창용,samsung,1루수,3,22.0,0.044,0.49
32,김성윤,samsung,중견수,21,83.1,0.041,0.45
33,김재상,samsung,3루수,2,3.0,0.03,0.34
34,구자욱,samsung,우익수,4,37.1,0.018,0.21
35,공민규,samsung,1루수,2,5.0,0.016,0.17
36,양도근,samsung,2루수,2,18.0,0.013,0.15
37,김민수,samsung,포수,2,3.0,0.003,0.03
38,김호진,samsung,2루수,1,2.0,0.002,0.02
39,카데나스,samsung,좌익수,1,1.0,-0.001,-0.01
40,김헌곤,samsung,좌익수,59,288.0,-0.012,-0.13
41,윤정빈,samsung,좌익수,7,31.2,-0.018,-0.2
41,김재혁,samsung,중견수,6,18.0,-0.018,-0.2
43,박병호,samsung,1루수,27,222.2,-0.019,-0.21
44,김도환,samsung,포수,1,6.0,-0.031,-0.34
45,김재성,samsung,1루수,1,5.0,-0.038,-0.42
45,김동진,samsung,3루수,6,25.0,-0.038,-0.42
47,김지찬,samsung,2루수,10,14.0,-0.055,-0.62
48,류지혁,samsung,3루수,26,167.1,-0.059,-0.65
49,김호진,samsung,유격수,8,23.0,-0.062,-0.69
50,류지혁,samsung,1루수,13,44.2,-0.078,-0.87
51,김태훈,samsung,좌익수,3,11.2,-0.084,-0.93
52,김재성,samsung,포수,7,29.0,-0.097,-1.08
53,오재일,samsung,1루수,12,84.2,-0.105,-1.17
54,카데나스,samsung,우익수,5,33.2,-0.11,-1.22
55,공민규,samsung,3루수,9,33.0,-0.114,-1.27
56,류지혁,samsung,2루수,64,404.0,-0.115,-1.28
57,이창용,samsung,3루수,1,4.0,-0.121,-1.34
57,김재혁,samsung,우익수,11,23.0,-0.121,-1.35
59,이성규,samsung,1루수,37,198.1,-0.125,-1.39
60,김현준,samsung,좌익수,8,49.1,-0.126,-1.4
61,안주형,samsung,유격수,11,45.2,-0.144,-1.61
62,구자욱,samsung,좌익수,89,720.0,-0.146,-1.63
63,김헌곤,samsung,중견수,5,16.0,-0.174,-1.94
64,이성규,samsung,중견수,24,135.0,-0.199,-2.22
65,김성윤,samsung,좌익수,1,8.0,-0.211,-2.35
66,맥키넌,samsung,3루수,6,36.2,-0.234,-2.6
67,강한울,samsung,2루수,8,25.0,-0.249,-2.77
68,안주형,samsung,2루수,65,337.1,-0.338,-3.76
81,김재윤,samsung,투수,60,63.0,nan,nan
81,최지광,samsung,투수,31,34.2,nan,nan
81,이상민,samsung,투수,28,25.0,nan,nan
81,김대우,samsung,투수,28,32.1,nan,nan
81,육선엽,samsung,투수,6,10.0,nan,nan
81,강한울,samsung,1루수,1,1.0,nan,nan
81,김태훈,samsung,투수,48,45.2,nan,nan
81,카데나스,samsung,중견수,1,0.0,nan,nan
81,강한울,samsung,유격수,3,3.0,nan,nan
81,오승환,samsung,투수,54,51.0,nan,nan
81,김재상,samsung,유격수,1,1.0,nan,nan
81,김호진,samsung,1루수,1,1.0,nan,nan
