순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,이지영,SSG,포수,71,549.1,1.216,13.19
2,박성한,SSG,유격수,89,749.1,1.197,12.98
3,오태곤,SSG,1루수,44,154.0,0.587,6.36
4,김성현,SSG,3루수,14,94.0,0.367,3.98
5,정준재,SSG,2루수,18,119.2,0.315,3.42
6,최경모,SSG,2루수,20,72.2,0.269,2.91
7,오태곤,SSG,좌익수,9,31.2,0.074,0.8
8,김찬형,SSG,유격수,1,3.0,0.064,0.7
9,정현승,SSG,좌익수,4,20.0,0.053,0.58
10,강진성,SSG,1루수,2,9.0,0.047,0.51
11,최준우,SSG,3루수,4,6.0,0.044,0.48
11,박지환,SSG,2루수,37,295.2,0.044,0.48
13,정준재,SSG,유격수,3,5.2,0.039,0.43
14,김성현,SSG,2루수,15,88.0,0.029,0.32
15,강진성,SSG,좌익수,1,3.0,0.027,0.3
15,김창평,SSG,우익수,1,4.0,0.027,0.29
17,오태곤,SSG,3루수,2,5.0,0.014,0.15
18,정준재,SSG,3루수,12,45.2,0.008,0.09
19,최상민,SSG,우익수,1,3.0,0.0,0.0
19,문승원,SSG,투수,33,34.2,0.0,0.0
21,정현승,SSG,우익수,7,34.0,-0.003,-0.03
21,김찬형,SSG,2루수,2,11.0,-0.003,-0.04
23,추신수,SSG,우익수,6,35.0,-0.01,-0.11
24,최민창,SSG,우익수,3,4.0,-0.011,-0.12
25,오태곤,SSG,중견수,10,42.0,-0.015,-0.17
26,고명준,SSG,1루수,77,570.0,-0.04,-0.44
27,안상현,SSG,2루수,28,176.0,-0.044,-0.48
28,김찬형,SSG,3루수,2,10.0,-0.078,-0.84
29,최경모,SSG,유격수,9,20.0,-0.104,-1.13
29,최경모,SSG,3루수,19,60.0,-0.104,-1.13
31,김민식,SSG,포수,26,184.0,-0.108,-1.17
32,최준우,SSG,2루수,10,47.0,-0.141,-1.53
33,오태곤,SSG,우익수,9,44.0,-0.179,-1.94
34,조형우,SSG,포수,14,76.2,-0.186,-2.02
35,한유섬,SSG,좌익수,3,11.0,-0.211,-2.29
36,전의산,SSG,1루수,13,77.0,-0.266,-2.88
37,김성현,SSG,유격수,7,32.0,-0.304,-3.3
38,최지훈,SSG,중견수,91,766.0,-0.341,-3.69
39,최정,SSG,3루수,76,587.1,-0.372,-4.03
40,하재훈,SSG,좌익수,25,182.0,-0.41,-4.45
41,에레디아,SSG,좌익수,68,558.1,-0.477,-5.17
42,한유섬,SSG,우익수,55,435.0,-0.576,-6.25
43,하재훈,SSG,우익수,38,251.0,-1.87,-20.28
54,조병현,SSG,투수,48,46.2,nan,nan
54,이로운,SSG,투수,42,43.0,nan,nan
54,최민창,SSG,중견수,1,1.0,nan,nan
54,최상민,SSG,좌익수,1,1.0,nan,nan
54,하재훈,SSG,중견수,1,1.0,nan,nan
54,고명준,SSG,3루수,1,1.0,nan,nan
54,박민호,SSG,투수,19,22.2,nan,nan
54,안상현,SSG,3루수,1,1.0,nan,nan
54,최민창,SSG,좌익수,2,3.0,nan,nan
54,한두솔,SSG,투수,39,37.2,nan,nan
