순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,박성한,SSG,유격수,95,801.1,1.244,13.38
2,이지영,SSG,포수,75,576.1,1.198,12.88
3,오태곤,SSG,1루수,47,181.0,0.742,7.99
4,김성현,SSG,3루수,14,94.0,0.373,4.02
5,정준재,SSG,2루수,23,155.1,0.325,3.49
6,최경모,SSG,2루수,20,72.2,0.266,2.86
7,오태곤,SSG,좌익수,9,31.2,0.071,0.77
8,김찬형,SSG,유격수,1,3.0,0.064,0.69
9,정현승,SSG,좌익수,4,20.0,0.054,0.58
10,강진성,SSG,1루수,2,9.0,0.048,0.51
11,최준우,SSG,3루수,4,6.0,0.045,0.48
12,김성현,SSG,2루수,19,96.1,0.044,0.48
13,박지환,SSG,2루수,39,303.2,0.04,0.43
14,정준재,SSG,유격수,3,5.2,0.039,0.42
15,강진성,SSG,좌익수,1,3.0,0.027,0.3
15,김창평,SSG,우익수,1,4.0,0.027,0.29
17,정준재,SSG,3루수,13,53.2,0.02,0.22
18,오태곤,SSG,3루수,2,5.0,0.014,0.15
19,최상민,SSG,우익수,3,5.0,0.001,0.01
20,문승원,SSG,투수,37,38.2,0.0,0.0
21,정현승,SSG,우익수,7,34.0,-0.003,-0.03
22,김찬형,SSG,2루수,2,11.0,-0.004,-0.04
23,추신수,SSG,우익수,6,35.0,-0.007,-0.08
24,최민창,SSG,우익수,3,4.0,-0.011,-0.11
25,오태곤,SSG,중견수,10,42.0,-0.018,-0.2
26,고명준,SSG,1루수,79,584.0,-0.019,-0.21
27,김민식,SSG,포수,30,209.0,-0.032,-0.34
28,안상현,SSG,2루수,28,176.0,-0.053,-0.58
29,김찬형,SSG,3루수,2,10.0,-0.078,-0.84
30,최경모,SSG,3루수,19,60.0,-0.107,-1.16
31,최경모,SSG,유격수,9,20.0,-0.115,-1.24
32,최준우,SSG,2루수,10,47.0,-0.145,-1.56
33,오태곤,SSG,우익수,9,44.0,-0.18,-1.94
34,조형우,SSG,포수,14,76.2,-0.197,-2.11
35,한유섬,SSG,좌익수,3,11.0,-0.212,-2.28
36,최지훈,SSG,중견수,97,818.0,-0.224,-2.41
37,최정,SSG,3루수,82,631.1,-0.248,-2.67
38,에레디아,SSG,좌익수,74,610.1,-0.286,-3.08
39,김성현,SSG,유격수,7,32.0,-0.311,-3.34
40,전의산,SSG,1루수,15,88.0,-0.322,-3.47
41,하재훈,SSG,좌익수,25,182.0,-0.402,-4.33
42,한유섬,SSG,우익수,60,476.0,-0.611,-6.57
43,하재훈,SSG,우익수,39,260.0,-1.927,-20.73
54,한두솔,SSG,투수,40,38.2,nan,nan
54,조병현,SSG,투수,52,50.0,nan,nan
54,이로운,SSG,투수,45,45.1,nan,nan
54,최민창,SSG,중견수,1,1.0,nan,nan
54,최상민,SSG,좌익수,1,1.0,nan,nan
54,하재훈,SSG,중견수,1,1.0,nan,nan
54,고명준,SSG,3루수,1,1.0,nan,nan
54,박민호,SSG,투수,19,22.2,nan,nan
54,안상현,SSG,3루수,1,1.0,nan,nan
54,최민창,SSG,좌익수,2,3.0,nan,nan
