순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,이지영,SSG,포수,115,896.2,1.543,17.33
2,박성한,SSG,유격수,133,1097.0,1.133,12.73
3,김성현,SSG,3루수,17,99.1,0.336,3.77
4,정준재,SSG,2루수,55,366.2,0.274,3.07
5,최경모,SSG,2루수,20,72.2,0.256,2.88
6,최상민,SSG,중견수,13,25.0,0.174,1.96
7,오태곤,SSG,1루수,88,470.2,0.101,1.13
8,김찬형,SSG,유격수,1,3.0,0.062,0.7
9,강진성,SSG,1루수,2,9.0,0.047,0.53
10,정준재,SSG,3루수,18,85.2,0.045,0.5
11,최준우,SSG,3루수,4,6.0,0.041,0.46
12,정준재,SSG,유격수,3,5.2,0.038,0.42
13,김창평,SSG,우익수,1,4.0,0.029,0.33
14,에레디아,SSG,중견수,2,14.0,0.027,0.31
14,강진성,SSG,좌익수,1,3.0,0.027,0.3
16,오태곤,SSG,3루수,2,5.0,0.012,0.14
17,정현승,SSG,좌익수,5,23.0,0.011,0.12
18,정현승,SSG,우익수,12,40.0,0.002,0.02
19,문승원,SSG,투수,60,60.0,0.0,0.0
20,김민식,SSG,포수,40,264.2,-0.001,-0.01
21,김찬형,SSG,2루수,2,11.0,-0.004,-0.05
22,추신수,SSG,우익수,6,35.0,-0.005,-0.06
23,최민창,SSG,우익수,3,4.0,-0.008,-0.09
23,안상현,SSG,3루수,3,9.0,-0.008,-0.09
25,하재훈,SSG,중견수,22,143.0,-0.012,-0.14
26,안상현,SSG,2루수,28,176.0,-0.063,-0.71
27,안상현,SSG,유격수,3,8.0,-0.066,-0.75
28,최경모,SSG,3루수,19,60.0,-0.075,-0.84
29,오태곤,SSG,중견수,14,56.0,-0.077,-0.87
30,김찬형,SSG,3루수,2,10.0,-0.081,-0.91
31,오태곤,SSG,좌익수,12,44.2,-0.084,-0.94
32,최정,SSG,3루수,119,937.2,-0.089,-1.0
33,최경모,SSG,유격수,9,20.0,-0.112,-1.26
34,오태곤,SSG,우익수,10,50.0,-0.117,-1.31
34,박지환,SSG,2루수,54,406.2,-0.117,-1.32
36,조형우,SSG,포수,19,90.1,-0.12,-1.35
37,정현승,SSG,중견수,4,23.0,-0.126,-1.42
38,에레디아,SSG,좌익수,115,957.0,-0.131,-1.48
39,최상민,SSG,우익수,19,31.2,-0.137,-1.54
40,최준우,SSG,2루수,10,47.0,-0.145,-1.63
41,하재훈,SSG,좌익수,29,205.0,-0.157,-1.77
42,한유섬,SSG,좌익수,3,11.0,-0.201,-2.26
43,고명준,SSG,1루수,91,658.0,-0.212,-2.39
44,박지환,SSG,3루수,9,38.0,-0.282,-3.17
45,최지훈,SSG,중견수,119,989.2,-0.408,-4.59
46,전의산,SSG,1루수,22,114.0,-0.447,-5.03
47,김성현,SSG,유격수,21,118.0,-0.493,-5.53
48,김성현,SSG,2루수,39,171.2,-0.527,-5.92
49,한유섬,SSG,우익수,99,785.2,-1.181,-13.27
50,하재훈,SSG,우익수,47,301.1,-1.832,-20.58
59,최민창,SSG,좌익수,2,3.0,nan,nan
59,한두솔,SSG,투수,62,57.2,nan,nan
59,조병현,SSG,투수,73,71.0,nan,nan
59,이로운,SSG,투수,59,56.0,nan,nan
59,고명준,SSG,3루수,1,1.0,nan,nan
59,최민창,SSG,중견수,1,1.0,nan,nan
59,박민호,SSG,투수,19,22.2,nan,nan
59,최상민,SSG,좌익수,4,5.0,nan,nan
