순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김주원,NC,유격수,87,642.0,2.037,21.91
2,박민우,NC,2루수,70,568.2,1.086,11.68
3,김형준,NC,포수,81,635.2,0.702,7.55
4,손아섭,NC,우익수,20,130.2,0.491,5.28
5,김휘집,NC,3루수,25,167.0,0.378,4.07
6,김성욱,NC,중견수,72,525.0,0.316,3.4
7,최정원,NC,중견수,18,60.1,0.285,3.07
8,권희동,NC,좌익수,86,616.1,0.15,1.62
9,박세혁,NC,포수,48,228.0,0.127,1.37
10,도태훈,NC,2루수,20,98.0,0.125,1.34
11,박시원,NC,중견수,23,159.2,0.121,1.3
12,권희동,NC,중견수,7,38.0,0.109,1.17
12,한석현,NC,좌익수,7,11.2,0.109,1.17
14,오영수,NC,1루수,10,49.2,0.102,1.09
15,김수윤,NC,1루수,3,12.0,0.052,0.56
16,도태훈,NC,3루수,13,45.2,0.034,0.37
17,김세훈,NC,2루수,2,8.0,0.027,0.29
18,박영빈,NC,좌익수,4,8.0,0.023,0.25
18,도태훈,NC,1루수,36,122.2,0.023,0.24
20,최정원,NC,좌익수,1,2.0,0.014,0.15
21,김한별,NC,2루수,6,9.0,-0.011,-0.12
22,서호철,NC,2루수,18,87.1,-0.019,-0.2
23,서호철,NC,3루수,82,647.2,-0.029,-0.31
24,천재환,NC,중견수,11,51.2,-0.049,-0.52
25,김수윤,NC,3루수,1,2.0,-0.05,-0.53
26,김세훈,NC,유격수,5,8.1,-0.07,-0.76
27,손아섭,NC,좌익수,9,65.0,-0.077,-0.83
28,김성욱,NC,좌익수,13,29.1,-0.078,-0.84
29,천재환,NC,좌익수,10,26.0,-0.098,-1.05
30,박시원,NC,우익수,3,23.2,-0.134,-1.44
31,김한별,NC,유격수,12,55.0,-0.162,-1.74
32,한석현,NC,우익수,12,29.1,-0.174,-1.87
33,박건우,NC,중견수,3,15.0,-0.178,-1.91
34,한석현,NC,중견수,3,14.0,-0.19,-2.04
35,김성욱,NC,우익수,18,51.2,-0.214,-2.3
36,권희동,NC,우익수,7,42.1,-0.218,-2.35
37,김휘집,NC,유격수,23,157.1,-0.229,-2.47
38,최정원,NC,2루수,16,92.2,-0.302,-3.25
39,박한결,NC,좌익수,19,105.1,-0.316,-3.4
40,천재환,NC,우익수,20,64.0,-0.402,-4.33
41,박건우,NC,우익수,68,522.0,-0.644,-6.92
42,데이비슨,NC,1루수,82,679.1,-1.141,-12.27
50,김영규,NC,투수,40,43.2,nan,nan
50,한재승,NC,투수,36,32.1,nan,nan
50,류진욱,NC,투수,24,19.1,nan,nan
50,김재열,NC,투수,51,51.2,nan,nan
50,송명기,NC,투수,22,27.1,nan,nan
50,김한별,NC,3루수,2,1.1,nan,nan
50,도태훈,NC,유격수,1,1.0,nan,nan
