순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김주원,NC,유격수,127,980.2,2.683,30.27
2,박민우,NC,2루수,95,755.1,1.25,14.11
3,김형준,NC,포수,113,845.1,1.007,11.36
4,김휘집,NC,3루수,47,344.2,0.622,7.02
5,손아섭,NC,우익수,20,130.2,0.487,5.5
6,최정원,NC,중견수,32,146.1,0.441,4.97
7,김휘집,NC,1루수,13,94.0,0.366,4.13
8,서호철,NC,2루수,32,195.0,0.332,3.75
9,도태훈,NC,2루수,28,128.0,0.214,2.41
10,권희동,NC,좌익수,115,834.2,0.195,2.21
11,송승환,NC,우익수,2,9.0,0.162,1.83
12,박시원,NC,중견수,26,167.1,0.133,1.5
13,한석현,NC,좌익수,7,11.2,0.116,1.31
14,권희동,NC,중견수,7,38.0,0.112,1.27
15,오영수,NC,1루수,10,49.2,0.092,1.03
16,도태훈,NC,3루수,18,53.2,0.081,0.91
17,박세혁,NC,포수,70,356.1,0.08,0.91
18,천재환,NC,중견수,17,78.0,0.042,0.48
19,김수윤,NC,1루수,5,22.0,0.022,0.25
20,김세훈,NC,2루수,2,8.0,0.021,0.24
21,김성욱,NC,좌익수,17,43.1,0.019,0.21
22,신용석,NC,포수,1,3.0,0.005,0.06
23,도태훈,NC,1루수,52,181.2,0.001,0.01
23,서호철,NC,3루수,103,811.0,0.001,0.01
25,김한별,NC,2루수,14,26.2,-0.044,-0.5
25,최정원,NC,좌익수,3,4.0,-0.044,-0.5
27,김수윤,NC,3루수,2,4.0,-0.048,-0.55
28,손아섭,NC,좌익수,9,65.0,-0.052,-0.58
29,안중열,NC,포수,4,10.0,-0.068,-0.76
30,김세훈,NC,유격수,5,8.1,-0.073,-0.83
31,김한별,NC,유격수,18,67.0,-0.091,-1.03
32,박영빈,NC,중견수,2,2.0,-0.113,-1.28
33,천재환,NC,좌익수,26,126.2,-0.115,-1.3
34,박영빈,NC,좌익수,9,16.0,-0.14,-1.58
35,김성욱,NC,우익수,22,69.0,-0.161,-1.81
36,박건우,NC,중견수,3,15.0,-0.165,-1.86
37,한석현,NC,우익수,20,90.1,-0.178,-2.01
38,권희동,NC,우익수,7,42.1,-0.204,-2.3
39,박시원,NC,우익수,19,103.1,-0.225,-2.54
40,김성욱,NC,중견수,101,734.0,-0.226,-2.55
41,김휘집,NC,유격수,23,157.2,-0.23,-2.6
42,한석현,NC,중견수,6,34.0,-0.297,-3.35
43,박한결,NC,좌익수,21,110.1,-0.313,-3.53
44,최정원,NC,2루수,19,100.2,-0.316,-3.57
45,박건우,NC,우익수,68,522.0,-0.546,-6.16
46,천재환,NC,우익수,48,248.0,-0.56,-6.32
47,데이비슨,NC,1루수,106,867.1,-1.28,-14.44
57,한재승,NC,투수,47,43.1,nan,nan
57,김수윤,NC,2루수,1,1.0,nan,nan
57,도태훈,NC,유격수,1,1.0,nan,nan
57,김범준,NC,좌익수,2,3.0,nan,nan
57,송명기,NC,투수,29,34.1,nan,nan
57,류진욱,NC,투수,47,39.1,nan,nan
57,김재열,NC,투수,66,66.2,nan,nan
57,김영규,NC,투수,42,45.2,nan,nan
57,김한별,NC,3루수,2,1.1,nan,nan
