순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김주원,NC,유격수,132,1023.2,1.722,18.85
2,박민우,NC,2루수,98,779.1,1.023,11.2
3,김형준,NC,포수,116,870.1,0.967,10.58
4,최정원,NC,중견수,37,184.1,0.334,3.66
5,김휘집,NC,3루수,52,381.2,0.298,3.26
6,손아섭,NC,우익수,20,130.2,0.278,3.05
7,김휘집,NC,1루수,13,94.0,0.226,2.48
8,도태훈,NC,2루수,28,128.0,0.21,2.3
9,박시원,NC,중견수,27,168.1,0.154,1.68
10,송승환,NC,우익수,2,9.0,0.139,1.52
11,박세혁,NC,포수,71,357.1,0.134,1.46
12,서호철,NC,2루수,35,219.1,0.128,1.4
13,서호철,NC,3루수,106,834.0,0.109,1.19
14,권희동,NC,중견수,7,38.0,0.098,1.07
15,오영수,NC,1루수,10,49.2,0.093,1.02
16,도태훈,NC,3루수,18,53.2,0.06,0.66
17,김수윤,NC,1루수,5,22.0,0.043,0.47
18,김세훈,NC,2루수,2,8.0,0.04,0.44
19,천재환,NC,중견수,17,78.0,0.027,0.29
20,도태훈,NC,1루수,57,215.2,0.009,0.09
21,신용석,NC,포수,1,3.0,0.006,0.06
22,한재환,NC,3루수,1,1.0,0.001,0.01
23,안중열,NC,포수,9,45.0,-0.015,-0.16
24,김한별,NC,2루수,16,32.1,-0.025,-0.28
25,한재환,NC,1루수,3,4.0,-0.033,-0.36
26,천재환,NC,좌익수,31,168.2,-0.039,-0.42
27,한석현,NC,좌익수,9,21.2,-0.047,-0.51
28,권희동,NC,좌익수,115,834.2,-0.054,-0.59
29,김수윤,NC,3루수,2,4.0,-0.056,-0.61
29,최정원,NC,좌익수,3,4.0,-0.056,-0.61
31,손아섭,NC,좌익수,9,65.0,-0.064,-0.7
32,김세훈,NC,유격수,5,8.1,-0.074,-0.81
33,한석현,NC,우익수,22,100.1,-0.082,-0.89
33,김휘집,NC,유격수,24,162.2,-0.082,-0.9
35,김성욱,NC,좌익수,18,52.1,-0.091,-0.99
36,박영빈,NC,중견수,2,2.0,-0.107,-1.17
37,박영빈,NC,좌익수,9,16.0,-0.124,-1.36
38,김성욱,NC,중견수,102,743.0,-0.125,-1.37
39,최정원,NC,2루수,21,107.2,-0.135,-1.48
40,박건우,NC,중견수,3,15.0,-0.151,-1.65
41,권희동,NC,우익수,7,42.1,-0.165,-1.81
42,김한별,NC,유격수,21,80.0,-0.178,-1.95
43,김성욱,NC,우익수,24,80.0,-0.194,-2.13
44,한석현,NC,중견수,8,47.0,-0.211,-2.31
45,박한결,NC,좌익수,21,110.1,-0.259,-2.84
46,천재환,NC,우익수,48,248.0,-0.389,-4.26
47,박건우,NC,우익수,68,522.0,-0.398,-4.35
48,박시원,NC,우익수,24,143.1,-0.407,-4.46
49,데이비슨,NC,1루수,109,890.1,-1.16,-12.69
59,한재승,NC,투수,49,45.1,nan,nan
59,김수윤,NC,2루수,1,1.0,nan,nan
59,송명기,NC,투수,32,38.1,nan,nan
59,도태훈,NC,유격수,1,1.0,nan,nan
59,김영규,NC,투수,42,45.2,nan,nan
59,김재열,NC,투수,68,68.2,nan,nan
59,김범준,NC,좌익수,2,3.0,nan,nan
59,김한별,NC,3루수,2,1.1,nan,nan
59,류진욱,NC,투수,49,42.1,nan,nan
