순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김주원,NC,유격수,101,757.2,2.355,25.89
2,박민우,NC,2루수,78,623.1,0.858,9.43
3,김형준,NC,포수,93,707.2,0.728,8.0
4,김휘집,NC,3루수,35,243.2,0.514,5.65
5,손아섭,NC,우익수,20,130.2,0.511,5.62
6,김성욱,NC,중견수,85,618.0,0.373,4.1
7,최정원,NC,중견수,19,65.1,0.35,3.85
8,송승환,NC,우익수,2,9.0,0.167,1.84
9,도태훈,NC,2루수,21,106.0,0.161,1.77
10,도태훈,NC,1루수,43,141.2,0.135,1.48
11,서호철,NC,3루수,88,688.0,0.122,1.34
12,한석현,NC,좌익수,7,11.2,0.113,1.25
13,권희동,NC,중견수,7,38.0,0.112,1.23
14,박시원,NC,중견수,24,163.1,0.11,1.21
15,오영수,NC,1루수,10,49.2,0.105,1.16
16,박세혁,NC,포수,57,273.0,0.085,0.94
17,김수윤,NC,1루수,3,12.0,0.053,0.58
18,도태훈,NC,3루수,13,45.2,0.036,0.39
19,김세훈,NC,2루수,2,8.0,0.026,0.28
20,최정원,NC,좌익수,1,2.0,0.015,0.16
21,김한별,NC,2루수,9,13.2,0.011,0.12
22,권희동,NC,좌익수,96,691.2,0.005,0.06
23,천재환,NC,중견수,14,65.0,-0.003,-0.04
24,김수윤,NC,3루수,1,2.0,-0.05,-0.54
25,박영빈,NC,중견수,1,2.0,-0.053,-0.58
26,손아섭,NC,좌익수,9,65.0,-0.064,-0.7
27,김세훈,NC,유격수,5,8.1,-0.071,-0.78
27,김성욱,NC,좌익수,14,31.1,-0.071,-0.78
29,서호철,NC,2루수,25,137.0,-0.074,-0.81
30,박영빈,NC,좌익수,7,11.0,-0.083,-0.91
31,김휘집,NC,1루수,2,10.0,-0.085,-0.93
32,김한별,NC,유격수,13,56.0,-0.164,-1.8
33,한석현,NC,우익수,12,29.1,-0.167,-1.84
34,박건우,NC,중견수,3,15.0,-0.172,-1.89
35,한석현,NC,중견수,3,14.0,-0.187,-2.05
36,김성욱,NC,우익수,19,55.0,-0.207,-2.28
37,권희동,NC,우익수,7,42.1,-0.208,-2.28
38,박시원,NC,우익수,13,78.0,-0.239,-2.63
39,천재환,NC,좌익수,15,57.2,-0.244,-2.68
39,김휘집,NC,유격수,23,157.2,-0.244,-2.69
41,최정원,NC,2루수,16,92.2,-0.295,-3.24
42,박한결,NC,좌익수,21,110.1,-0.339,-3.73
43,천재환,NC,우익수,30,114.1,-0.517,-5.69
44,박건우,NC,우익수,68,522.0,-0.541,-5.94
45,데이비슨,NC,1루수,94,767.1,-1.317,-14.48
53,한재승,NC,투수,38,35.1,nan,nan
53,도태훈,NC,유격수,1,1.0,nan,nan
53,김영규,NC,투수,42,45.2,nan,nan
53,류진욱,NC,투수,32,26.1,nan,nan
53,김재열,NC,투수,55,54.2,nan,nan
53,김한별,NC,3루수,2,1.1,nan,nan
53,송명기,NC,투수,25,30.0,nan,nan
