순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김주원,NC,유격수,123,945.2,2.648,29.93
2,박민우,NC,2루수,93,741.1,1.234,13.95
3,김형준,NC,포수,109,818.1,0.888,10.04
4,김휘집,NC,3루수,43,311.2,0.678,7.67
5,손아섭,NC,우익수,20,130.2,0.49,5.54
6,최정원,NC,중견수,32,146.1,0.451,5.1
7,김휘집,NC,1루수,13,94.0,0.374,4.23
8,서호철,NC,2루수,31,186.0,0.29,3.28
9,도태훈,NC,2루수,26,125.0,0.211,2.38
10,권희동,NC,좌익수,114,830.2,0.17,1.92
11,송승환,NC,우익수,2,9.0,0.162,1.83
12,권희동,NC,중견수,7,38.0,0.115,1.3
12,한석현,NC,좌익수,7,11.2,0.115,1.3
14,박시원,NC,중견수,24,163.1,0.114,1.29
15,오영수,NC,1루수,10,49.2,0.095,1.07
16,도태훈,NC,3루수,17,51.2,0.081,0.92
17,박세혁,NC,포수,70,356.1,0.064,0.72
18,천재환,NC,중견수,17,78.0,0.048,0.54
19,김한별,NC,2루수,12,17.2,0.047,0.53
20,김수윤,NC,1루수,5,22.0,0.023,0.26
21,김세훈,NC,2루수,2,8.0,0.021,0.24
22,서호철,NC,3루수,103,811.0,0.014,0.16
23,안중열,NC,포수,1,2.0,0.011,0.12
24,신용석,NC,포수,1,3.0,0.005,0.06
25,천재환,NC,좌익수,22,96.2,-0.033,-0.38
26,최정원,NC,좌익수,3,4.0,-0.045,-0.5
27,김수윤,NC,3루수,2,4.0,-0.048,-0.55
28,도태훈,NC,1루수,51,172.2,-0.049,-0.55
29,손아섭,NC,좌익수,9,65.0,-0.055,-0.62
30,김성욱,NC,좌익수,16,42.1,-0.064,-0.73
31,김세훈,NC,유격수,5,8.1,-0.073,-0.83
32,김한별,NC,유격수,18,67.0,-0.091,-1.03
33,박영빈,NC,중견수,2,2.0,-0.113,-1.28
34,박영빈,NC,좌익수,9,16.0,-0.141,-1.59
35,김성욱,NC,우익수,22,69.0,-0.161,-1.82
36,박건우,NC,중견수,3,15.0,-0.163,-1.85
37,한석현,NC,우익수,16,55.1,-0.165,-1.87
38,권희동,NC,우익수,7,42.1,-0.204,-2.3
39,박시원,NC,우익수,19,103.1,-0.225,-2.54
40,김휘집,NC,유격수,23,157.2,-0.233,-2.63
41,한석현,NC,중견수,6,34.0,-0.295,-3.34
42,김성욱,NC,중견수,97,703.0,-0.296,-3.34
43,최정원,NC,2루수,19,100.2,-0.309,-3.5
44,박한결,NC,좌익수,21,110.1,-0.319,-3.61
45,박건우,NC,우익수,68,522.0,-0.539,-6.09
46,천재환,NC,우익수,48,248.0,-0.557,-6.29
47,데이비슨,NC,1루수,103,841.1,-1.146,-12.96
57,김수윤,NC,2루수,1,1.0,nan,nan
57,도태훈,NC,유격수,1,1.0,nan,nan
57,김범준,NC,좌익수,2,3.0,nan,nan
57,송명기,NC,투수,29,34.1,nan,nan
57,류진욱,NC,투수,45,37.1,nan,nan
57,김재열,NC,투수,64,64.2,nan,nan
57,김영규,NC,투수,42,45.2,nan,nan
57,김한별,NC,3루수,2,1.1,nan,nan
57,한재승,NC,투수,46,42.2,nan,nan
