순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김주원,NC,유격수,91,677.0,2.02,21.96
2,박민우,NC,2루수,73,586.1,1.065,11.57
3,김형준,NC,포수,84,654.0,0.764,8.31
4,김성욱,NC,중견수,76,560.1,0.533,5.8
5,손아섭,NC,우익수,20,130.2,0.5,5.43
6,김휘집,NC,3루수,28,194.0,0.364,3.95
7,최정원,NC,중견수,18,60.1,0.297,3.23
8,권희동,NC,좌익수,88,634.2,0.271,2.94
9,박시원,NC,중견수,23,159.2,0.145,1.57
10,도태훈,NC,2루수,20,98.0,0.134,1.45
11,권희동,NC,중견수,7,38.0,0.113,1.23
11,한석현,NC,좌익수,7,11.2,0.113,1.22
13,오영수,NC,1루수,10,49.2,0.107,1.17
14,박세혁,NC,포수,51,245.0,0.073,0.79
15,김수윤,NC,1루수,3,12.0,0.054,0.59
16,서호철,NC,3루수,83,656.0,0.044,0.48
17,도태훈,NC,3루수,13,45.2,0.04,0.43
18,도태훈,NC,1루수,37,125.0,0.037,0.4
19,김세훈,NC,2루수,2,8.0,0.026,0.29
20,박영빈,NC,좌익수,4,8.0,0.023,0.25
21,최정원,NC,좌익수,1,2.0,0.014,0.16
22,김한별,NC,2루수,8,11.2,0.011,0.12
23,천재환,NC,중견수,11,51.2,-0.04,-0.44
24,김수윤,NC,3루수,1,2.0,-0.05,-0.54
25,서호철,NC,2루수,20,102.1,-0.06,-0.65
26,손아섭,NC,좌익수,9,65.0,-0.07,-0.76
27,김세훈,NC,유격수,5,8.1,-0.071,-0.77
28,김성욱,NC,좌익수,13,29.1,-0.074,-0.81
29,김휘집,NC,1루수,1,8.0,-0.084,-0.91
30,천재환,NC,좌익수,12,38.0,-0.095,-1.04
31,박시원,NC,우익수,7,47.0,-0.133,-1.44
32,김한별,NC,유격수,12,55.0,-0.164,-1.78
33,한석현,NC,우익수,12,29.1,-0.171,-1.85
34,박건우,NC,중견수,3,15.0,-0.174,-1.89
35,한석현,NC,중견수,3,14.0,-0.187,-2.04
36,김성욱,NC,우익수,18,51.2,-0.212,-2.31
37,권희동,NC,우익수,7,42.1,-0.215,-2.33
38,김휘집,NC,유격수,23,157.2,-0.236,-2.57
39,최정원,NC,2루수,16,92.2,-0.296,-3.22
40,박한결,NC,좌익수,21,110.1,-0.352,-3.83
41,천재환,NC,우익수,23,76.0,-0.423,-4.6
42,박건우,NC,우익수,68,522.0,-0.603,-6.56
43,데이비슨,NC,1루수,85,704.1,-1.241,-13.49
51,도태훈,NC,유격수,1,1.0,nan,nan
51,김영규,NC,투수,42,45.2,nan,nan
51,한재승,NC,투수,38,35.1,nan,nan
51,류진욱,NC,투수,27,22.0,nan,nan
51,김재열,NC,투수,53,53.2,nan,nan
51,송명기,NC,투수,25,30.0,nan,nan
51,김한별,NC,3루수,2,1.1,nan,nan
