순위,선수명,팀명,포지션,경기수,수비이닝,수비승리기여도,평균대비수비득점기여
1,김주원,NC,유격수,119,913.2,2.526,28.19
2,박민우,NC,2루수,90,718.1,1.25,13.94
3,김형준,NC,포수,107,803.1,0.926,10.34
4,김휘집,NC,3루수,41,294.2,0.548,6.12
5,손아섭,NC,우익수,20,130.2,0.495,5.53
6,최정원,NC,중견수,30,135.1,0.406,4.53
7,서호철,NC,2루수,30,177.0,0.23,2.56
8,권희동,NC,좌익수,111,812.2,0.226,2.53
9,도태훈,NC,2루수,25,123.0,0.179,2.0
10,송승환,NC,우익수,2,9.0,0.164,1.83
11,김휘집,NC,1루수,11,77.0,0.143,1.59
12,권희동,NC,중견수,7,38.0,0.114,1.27
12,한석현,NC,좌익수,7,11.2,0.114,1.27
14,박시원,NC,중견수,24,163.1,0.107,1.2
15,오영수,NC,1루수,10,49.2,0.099,1.1
16,도태훈,NC,3루수,16,48.2,0.051,0.57
17,김한별,NC,2루수,12,17.2,0.048,0.54
18,서호철,NC,3루수,101,797.0,0.041,0.45
19,천재환,NC,중견수,16,76.0,0.032,0.35
20,김수윤,NC,1루수,5,22.0,0.026,0.29
21,박세혁,NC,포수,68,339.1,0.024,0.27
22,김세훈,NC,2루수,2,8.0,0.023,0.26
23,신용석,NC,포수,1,3.0,0.003,0.03
24,도태훈,NC,1루수,51,172.2,-0.042,-0.46
25,김수윤,NC,3루수,2,4.0,-0.048,-0.54
26,손아섭,NC,좌익수,9,65.0,-0.059,-0.66
27,최정원,NC,좌익수,2,3.0,-0.063,-0.7
28,김성욱,NC,좌익수,16,42.1,-0.068,-0.76
29,김세훈,NC,유격수,5,8.1,-0.073,-0.82
30,김한별,NC,유격수,17,65.0,-0.115,-1.28
30,박영빈,NC,중견수,2,2.0,-0.115,-1.29
32,박영빈,NC,좌익수,9,16.0,-0.144,-1.61
33,박건우,NC,중견수,3,15.0,-0.168,-1.87
34,한석현,NC,우익수,16,55.1,-0.17,-1.9
35,천재환,NC,좌익수,20,81.2,-0.171,-1.9
36,김성욱,NC,우익수,20,59.0,-0.186,-2.07
37,권희동,NC,우익수,7,42.1,-0.208,-2.32
38,김휘집,NC,유격수,23,157.2,-0.254,-2.83
39,김성욱,NC,중견수,95,690.0,-0.257,-2.87
40,한석현,NC,중견수,5,26.0,-0.259,-2.89
41,박시원,NC,우익수,16,92.0,-0.264,-2.95
42,최정원,NC,2루수,19,100.2,-0.312,-3.48
43,박한결,NC,좌익수,21,110.1,-0.33,-3.68
44,천재환,NC,우익수,46,235.1,-0.552,-6.15
45,박건우,NC,우익수,68,522.0,-0.558,-6.23
46,데이비슨,NC,1루수,101,824.1,-1.195,-13.34
56,송명기,NC,투수,29,34.1,nan,nan
56,류진욱,NC,투수,43,36.0,nan,nan
56,김재열,NC,투수,62,62.2,nan,nan
56,김영규,NC,투수,42,45.2,nan,nan
56,김한별,NC,3루수,2,1.1,nan,nan
56,한재승,NC,투수,46,42.2,nan,nan
56,김수윤,NC,2루수,1,1.0,nan,nan
56,도태훈,NC,유격수,1,1.0,nan,nan
56,김범준,NC,좌익수,2,3.0,nan,nan
